"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20200314,100,0,4.06,0.14,0,0,33.5,0.09,0,0,0.46,25.38,45,11.97,0
"2",20200314,200,0,4.04,0.13,0,0,33.31,0.09,0,0,0.47,25.56,90,23.94,0
"3",20200314,300,0,4.13,0.14,0,0,34.04,0.09,0,0,0.47,25.62,90,19.95,0
"4",20200314,400,0,3.95,0.13,0,0,32.56,0.09,0,0,0.48,25.5,135,10.64,0
"5",20200314,500,0,3.59,0.12,0,0,29.66,0.08,0,0,0.48,25.38,45,9.31,0
"6",20200314,600,0,3.86,0.13,0,0,31.83,0.09,0,0,0.48,25.5,135,19.95,0
"7",20200314,700,0,3.56,0.12,0,0,29.4,0.08,0,0,0.5,25.69,135,15.96,0
"8",20200314,800,0,3.59,0.12,0,0,29.65,0.08,0,0,0.49,25.62,45,13.3,0
"9",20200314,900,0,3.64,0.12,0,0,29.99,0.08,0,0,0.51,25.56,45,14.63,0
"10",20200314,1000,0,3.33,0.11,0,0,27.48,0.08,0,0,0.51,25.31,90,11.97,0
"11",20200314,1100,0,3.41,0.11,0,0,28.17,0.08,0,0,0.49,25.69,180,7.98,0
"12",20200314,1200,0,4.06,0.14,0,0,33.51,0.09,0,0,0.48,25.56,225,9.31,0
"13",20200314,1300,0,3.12,0.1,0,0,25.77,0.07,0,0,0.49,25.44,90,11.97,0
"14",20200314,1400,0,3.86,0.13,0,0,31.88,0.09,0,0,0.49,25.75,90,17.29,0
"15",20200314,1500,0,3.63,0.12,0,0,29.99,0.08,0,0,0.48,25.69,90,18.62,0
"16",20200314,1600,0,3.15,0.1,0,0,25.97,0.07,0,0,0.46,25.69,180,10.64,0
"17",20200314,1700,0,3.43,0.11,0,0,28.26,0.08,0,0,0.47,25.81,90,31.92,0
"18",20200314,1800,0,3.27,0.11,0,0,27.02,0.07,0,0,0.48,25.88,135,17.29,0
"19",20200314,1900,0,3.7,0.12,0,0,30.55,0.08,0,0,0.49,25.75,90,21.28,0
