"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20200223,100,0,2.38,0.15,0.05,0.01,19.52,0.13,0.01,0,0.54,19.75,180,2.66,0
"2",20200223,200,0,2.16,0.17,0.07,0.01,17.65,0.15,0.01,0,0.55,19.81,135,5.32,0
"3",20200223,300,0,2.18,0.17,0.07,0.01,17.82,0.15,0.01,0,0.54,19.75,180,3.99,0
"4",20200223,400,0,2.66,0.09,0,0,21.94,0.06,0,0,0.53,19.56,180,5.32,0
"5",20200223,500,0,2.26,0.08,0,0,18.68,0.05,0,0,0.52,19.56,180,5.32,0
"6",20200223,600,0,2.06,0.07,0,0,16.97,0.05,0,0,0.53,19.44,180,5.32,0
"7",20200223,700,0,2.3,0.12,0.03,0,18.9,0.1,0.01,0,0.54,19.62,180,5.32,0
"8",20200223,800,0,1.93,0.16,0.07,0.01,15.82,0.14,0.01,0,0.56,19.81,180,5.32,0
"9",20200223,900,0,2.09,0.17,0.08,0.01,17.11,0.15,0.01,0,0.56,19.56,180,1.33,0
"10",20200223,1000,0,2.06,0.16,0.07,0.01,16.83,0.14,0.01,0,0.54,19.53,180,3.99,0
"11",20200223,1100,0,2.14,0.15,0.06,0.01,17.54,0.13,0.01,0,0.55,19.5,180,0,0
"12",20200223,1200,0,2.13,0.14,0.05,0.01,17.48,0.12,0.01,0,0.55,19.38,180,5.32,0
"13",20200223,1300,0,2.2,0.1,0.02,0,18.11,0.08,0,0,0.54,19.5,180,6.65,0
"14",20200223,1400,0,2.09,0.07,0,0,17.27,0.05,0,0,0.53,19.56,180,5.32,0
"15",20200223,1500,0,2.53,0.09,0,0,20.88,0.06,0,0,0.53,19.31,180,0,0
"16",20200223,1600,0,2.3,0.15,0.05,0.01,18.87,0.13,0.01,0,0.55,19.56,180,6.65,0
"17",20200223,1700,0,2.33,0.16,0.07,0.01,19.09,0.15,0.01,0,0.56,19.5,180,1.33,0
"18",20200223,1800,0,2.49,0.18,0.07,0.01,20.39,0.16,0.01,0,0.56,19.56,180,5.32,0
"19",20200223,1900,0,1.97,0.13,0.05,0.01,16.18,0.11,0.01,0,0.56,19.38,180,5.32,0
"20",20200223,2000,0,2.54,0.16,0.06,0.01,20.8,0.14,0.01,0,0.56,19.56,180,5.32,0
"21",20200223,2100,0,2.07,0.17,0.08,0.01,16.91,0.15,0.01,0,0.54,19.56,180,0,0
"22",20200223,2200,0,2.34,0.24,0.13,0.02,19.08,0.23,0.02,0,0.56,19.5,180,9.31,0
"23",20200223,2300,0,2.46,0.28,0.15,0.02,20.02,0.27,0.03,0,0.57,19.38,180,0,0
"24",20200223,2400,0,1.89,0.2,0.1,0.02,15.34,0.19,0.02,0,0.55,19.31,180,0,0
"25",20200223,2500,0,1.93,0.23,0.13,0.02,15.63,0.22,0.02,0,0.55,19.19,180,10.64,0
"26",20200223,2600,0,2.09,0.25,0.14,0.02,16.94,0.24,0.03,0,0.55,19.25,180,5.32,0
