"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20191115,100,0,5.6,0.19,0,0,46.22,0.13,0,0,0.45,20.44,135,0,0
"2",20191115,200,0,5.46,0.18,0,0,45.06,0.12,0,0,0.47,20.56,180,0,0
"3",20191115,300,0,5.89,0.2,0,0,48.62,0.13,0,0,0.48,20.62,180,0,0
"4",20191115,400,0,5.53,0.18,0,0,45.61,0.13,0,0,0.48,20.62,180,0,0
"5",20191115,500,0,5.55,0.18,0,0,45.81,0.13,0,0,0.47,20.56,180,0,0
"6",20191115,600,0,5.61,0.19,0,0,46.27,0.13,0,0,0.46,20.56,180,0,0
"7",20191115,700,0,5.25,0.17,0,0,43.32,0.12,0,0,0.44,20.62,180,0,0
"8",20191115,800,0,5.26,0.18,0,0,43.4,0.12,0,0,0.44,20.62,180,0,0
"9",20191115,900,0,5.56,0.18,0,0,45.84,0.13,0,0,0.43,20.69,180,0,0
"10",20191115,1000,0,5.46,0.18,0,0,45.04,0.12,0,0,0.44,20.69,180,0,0
"11",20191115,1100,0,4.61,0.15,0,0,38.02,0.1,0,0,0.44,20.75,180,0,0
"12",20191115,1200,0,5.12,0.17,0,0,42.26,0.12,0,0,0.43,20.81,180,0,0
"13",20191115,1300,0,5.4,0.18,0,0,44.53,0.12,0,0,0.44,20.88,180,0,0
"14",20191115,1400,0,4.67,0.16,0,0,38.5,0.11,0,0,0.45,20.81,180,0,0
"15",20191115,1500,0,4.39,0.15,0,0,36.18,0.1,0,0,0.44,20.81,180,0,0
"16",20191115,1600,0,4.43,0.15,0,0,36.54,0.1,0,0,0.45,20.81,180,0,0
"17",20191115,1700,0,4.37,0.15,0,0,36.03,0.1,0,0,0.45,20.88,180,0,0
"18",20191115,1800,0,4.66,0.15,0,0,38.41,0.11,0,0,0.47,20.81,180,0,0
"19",20191115,1900,0,4.63,0.15,0,0,38.17,0.1,0,0,0.46,20.75,180,0,0
"20",20191115,2000,0,4.63,0.15,0,0,38.23,0.11,0,0,0.47,20.81,180,0,0
