dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200410,054800,12,0.1,0.08,219.8,502.1,9
20200410,054900,15,0.11,0.1,219.9,483.7,7
20200410,055000,24,0.13,0.11,219.9,488.3,7
20200410,055100,29,0.16,0.12,220,496.9,9
20200410,055200,36,0.18,0.13,219.9,508.3,9
20200410,055300,41,0.21,0.14,220,505.1,10
20200410,055400,48,0.24,0.15,219.9,509.5,10
20200410,055500,54,0.27,0.17,219.7,514.1,10
20200410,055600,61,0.3,0.17,219.5,528.4,12
20200410,055700,69,0.32,0.19,219.7,518.8,13
20200410,055800,74,0.35,0.2,219.9,521.5,13
20200410,055900,81,0.39,0.21,219.6,523.6,13
20200410,060000,90,0.42,0.23,219.5,519.6,15
20200410,060100,96,0.45,0.24,219.5,524.5,16
20200410,060200,102,0.48,0.25,219.5,537,16
20200410,060300,111,0.51,0.26,219.4,533.2,18
20200410,060400,119,0.55,0.27,219.7,533.9,19
20200410,060500,128,0.59,0.29,219.4,529.2,21
20200410,060600,140,0.65,0.31,219.5,541.1,22
20200410,060700,153,0.71,0.33,219.2,553,24
20200410,060800,165,0.76,0.35,219.5,548.5,24
20200410,060900,171,0.8,0.36,219.4,567.4,24
20200410,061000,180,0.84,0.36,219.6,568.1,27
20200410,061100,192,0.89,0.38,219.4,574.5,28
20200410,061200,204,0.95,0.39,219.6,589.1,30
20200410,061300,219,1.01,0.41,219.6,603.2,30
20200410,061400,246,1.13,0.45,219.4,603.4,27
20200410,061500,294,1.37,0.56,219.3,588.5,30
20200410,061600,395,1.81,0.78,219.5,538.3,30
20200410,061700,429,1.96,0.78,219.4,575.9,38
20200410,061800,453,2.07,0.84,219.3,568,56
20200410,061900,475,2.17,0.87,219.2,574,66
20200410,062000,492,2.25,0.88,219.4,588.5,70
20200410,062100,528,2.4,0.92,219.5,591.1,73
20200410,062200,558,2.55,1.08,219.4,539.8,74
20200410,062300,576,2.64,1.09,219.3,556.7,77
20200410,062400,633,2.88,1.24,219.6,533.5,83
20200410,062500,660,3.02,1.32,219.7,528.3,88
20200410,062600,682,3.11,1.35,219.7,527.4,91
20200410,062700,693,3.16,1.38,219.7,527.9,95
20200410,062800,729,3.32,1.41,219.9,540.4,100
20200410,062900,765,3.49,1.47,219.9,545.3,101
20200410,063000,796,3.64,1.51,219.8,546.6,106
20200410,063100,849,3.89,1.59,219.7,553.6,109
20200410,063200,888,4.04,1.66,220,552.5,115
20200410,063300,912,4.17,1.68,219.9,556.5,120
20200410,063400,954,4.34,1.78,220,557.9,123
20200410,063500,1011,4.61,1.85,220.1,561,127
20200410,063600,1047,4.76,1.94,220.5,556.8,132
20200410,063700,1071,4.88,1.95,220.4,562.2,135
20200410,063800,1113,5.05,2.04,220.5,563.5,141
20200410,063900,1152,5.23,2.08,220.3,564.6,144
20200410,064000,1176,5.37,2.17,220.5,556,147
20200410,064100,1220,5.54,2.25,220.5,559.3,152
20200410,064200,1254,5.7,2.32,220.4,558.1,158
20200410,064300,1296,5.89,2.37,220.2,559.7,161
20200410,064400,1329,6.04,2.44,220.4,555.9,165
20200410,064500,1362,6.18,2.5,220.4,555.8,170
20200410,064600,1443,6.54,2.55,220.4,575.8,175
20200410,064700,1476,6.72,2.62,220.3,580.4,179
20200410,064800,1512,6.86,2.66,220.6,576.9,182
20200410,064900,1560,7.08,2.73,220.6,580.9,188
20200410,065000,1607,7.29,2.82,220.7,581.1,191
20200410,065100,1644,7.44,2.87,220.9,581.4,197
20200410,065200,1692,7.67,2.97,220.9,584.6,202
20200410,065300,1752,7.93,3.03,221.1,592.9,205
20200410,065400,1791,8.11,3.09,221.1,592.4,211
20200410,065500,1833,8.29,3.13,221.1,595.2,214
20200410,065600,1875,8.54,3.23,221.1,591,220
20200410,065700,1923,8.68,3.3,221.3,591.5,226
20200410,065800,1950,8.81,3.35,221.3,594.9,229
20200410,065900,1995,9.02,3.4,221.1,592.2,234
20200410,070000,2043,9.26,3.55,221,593.5,237
20200410,070100,2094,9.47,3.63,221.5,590.2,242
20200410,070200,2135,9.64,3.67,221.5,587.1,248
20200410,070300,2195,9.92,3.77,221.6,591.3,252
20200410,070400,2229,10.08,3.81,221.4,597.9,258
20200410,070500,2267,10.22,3.9,221.7,587.6,261
20200410,070600,2319,10.47,4.05,221.8,584.2,266
20200410,070700,2358,10.65,4.09,221.6,583.2,270
20200410,070800,2406,10.87,4.16,221.7,590.5,277
20200410,070900,2451,11.09,4.25,221.7,589.7,280
20200410,071000,2498,11.28,4.36,221.7,585.8,284
20200410,071100,2541,11.46,4.39,221.7,585.3,289
20200410,071200,2580,11.62,4.51,221.6,578.2,295
20200410,071300,2619,11.83,4.62,221.5,578.8,298
20200410,071400,2678,12.09,4.59,221.5,590,302
20200410,071500,2727,12.3,4.67,221.8,590.8,307
20200410,071600,2763,12.48,4.78,222,588.8,312
20200410,071700,2802,12.63,4.89,222,586.1,316
20200410,071800,2841,12.81,4.97,222.1,585.1,321
20200410,071900,2807,13.06,5,221.8,587.7,325
20200410,072000,2949,13.31,5.14,221.6,583,331
20200410,072100,2994,13.48,5.19,222,583.1,336
20200410,072200,3036,13.68,5.27,221.8,587.7,341
20200410,072300,3084,13.9,5.37,222,581.8,345
20200410,072400,3120,14.06,5.49,221.9,578,348
20200410,072500,3165,14.27,5.54,222.3,582.7,354
20200410,072600,3210,14.46,5.62,222.3,577.6,359
20200410,072700,3257,14.66,5.72,222.3,582.4,362
20200410,072800,3303,14.88,5.76,222.3,579,368
20200410,072900,3345,15.05,5.88,222.4,579.8,372
20200410,073000,3004,15.16,5.74,222.4,587.3,377
20200410,073100,3435,15.45,6.02,222.3,578,380
20200410,073200,3487,15.66,6.11,222.6,578.3,385
20200410,073300,3525,15.88,6.22,222.5,578.3,391
20200410,073400,3570,15.93,6.22,222.5,573.6,394
20200410,073500,3606,16.25,6.38,222.2,577.7,398
20200410,073600,3651,16.41,6.4,222.6,576.1,404
20200410,073700,3696,16.59,6.54,222.7,576.5,409
20200410,073800,3735,16.77,6.55,222.7,577.2,414
20200410,164200,939,4,1.99,233.5,483,155
20200410,164300,804,3.46,1.69,233,490.7,150
20200410,164400,666,2.87,1.44,231.9,484.8,146
20200410,164500,576,2.51,1.25,229.8,478.8,141
20200410,164600,501,2.17,1.01,229.7,516.4,137
20200410,164700,528,2.28,1.21,229.9,458.1,132
20200410,164800,393,1.77,0.8,223.3,511.3,126
20200410,164900,360,1.63,0.94,222.5,412.9,121
20200410,165000,279,1.24,0.79,222.7,378.6,117
20200410,165100,174,0.79,0.52,220.1,387.8,114
20200410,165200,222,1.01,0.46,220.6,537.7,109
20200410,165300,204,0.92,0.43,225.5,537.2,101
20200410,165400,195,0.87,0.42,225.6,527.4,88
20200410,165500,185,0.83,0.42,226.1,507.8,70
20200410,165600,177,0.79,0.4,226.1,501.6,47
20200410,165700,170,0.76,0.37,225.7,514.6,31
20200410,165800,165,0.74,0.37,224.2,505.6,27
20200410,165900,155,0.69,0.36,226.2,503.2,28
20200410,170000,147,0.67,0.35,226.3,498.8,25
20200410,170100,144,0.64,0.34,225.2,499.9,22
20200410,170200,138,0.61,0.33,225.7,507.5,22
20200410,170300,156,0.61,0.32,224.3,507.8,21
20200410,170400,129,0.58,0.31,224.9,497.7,21
20200410,170500,123,0.55,0.3,225.1,497.7,19
20200410,170600,117,0.55,0.29,220.1,497.8,19
20200410,170700,111,0.53,0.28,219.4,497.9,18
20200410,170800,105,0.5,0.27,219.8,490,18
20200410,170900,102,0.48,0.26,219.7,491.1,16
20200410,171000,99,0.46,0.25,219.5,506.9,16
20200410,171100,90,0.42,0.24,221.6,506.2,15
20200410,171200,84,0.38,0.23,227.4,485.7,15
20200410,171300,80,0.36,0.21,229.4,496.9,13
20200410,171400,72,0.33,0.2,229.7,507.1,13
20200410,171500,39,0.42,0.19,234.2,501.1,13
20200410,171600,58,0.28,0.19,232.5,470.6,12
20200410,171700,54,0.25,0.17,232.5,492.2,12
20200410,171800,48,0.23,0.16,231.9,492.7,10
20200410,171900,42,0.2,0.15,231.4,472.7,9
20200410,172000,36,0.18,0.14,231.5,481.4,10
20200410,172100,33,0.17,0.13,230.6,483,9
20200410,172200,24,0.15,0.11,230.5,492.3,7
20200410,172300,19,0.13,0.11,232.2,465.7,7
20200410,172400,18,0.12,0.1,218.4,466.4,7
20200410,172500,12,0.1,0.09,220.2,452.7,6
20200410,172600,6,0.09,0.08,220.9,443.1,4
20200410,172700,3,0.09,0.07,220.9,459.3,4
20200410,172800,0,0.09,0.05,221,470.4,4
20200410,172900,0,0.08,0.05,220.7,416.2,1
20200410,173000,0,0.09,0.04,225.6,447.1,3
20200410,173100,0,0.09,0.04,226.2,430.5,0
20200410,173200,0,0.1,0.03,226,421.6,0
20200410,173300,0,0.11,0.02,224.7,400.1,0
20200410,173400,0,0.11,0,224.7,521.4,0
20200410,173500,0,0.11,0,224.7,515.1,0
20200410,173600,0,0.11,0,224.7,515.1,0
