dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200404,054600,6,0.09,0.08,222.1,455.3,6
20200404,054700,15,0.1,0.09,222.1,489.7,7
20200404,054800,18,0.12,0.1,222.2,488.3,7
20200404,054900,24,0.14,0.12,222.3,491.6,4
20200404,055000,33,0.17,0.13,222.1,489,9
20200404,055100,39,0.19,0.14,222.3,508,10
20200404,055200,45,0.22,0.15,222.2,498.7,10
20200404,055300,50,0.25,0.16,221.6,506.6,10
20200404,055400,57,0.28,0.17,221.4,499.8,12
20200404,055500,66,0.31,0.19,221.4,503.5,13
20200404,055600,72,0.34,0.2,221.4,517.4,13
20200404,055700,81,0.37,0.21,221.4,519.4,15
20200404,055800,87,0.41,0.22,221.5,527.7,15
20200404,055900,96,0.44,0.23,221.7,528.1,16
20200404,060000,103,0.48,0.25,221.6,524.3,16
20200404,060100,110,0.51,0.26,221.5,532.4,18
20200404,060200,117,0.54,0.28,221.6,525,18
20200404,060300,129,0.59,0.29,221.7,535.5,19
20200404,060400,138,0.64,0.31,221.6,536.9,21
20200404,060500,147,0.68,0.32,221.3,543.6,24
20200404,060600,120,0.7,0.34,221.5,545,24
20200404,060700,165,0.76,0.36,221.5,541.6,24
20200404,060800,172,0.79,0.37,221.5,553,27
20200404,060900,183,0.84,0.38,221.6,549.4,30
20200404,061000,193,0.88,0.4,221.5,547.6,28
20200404,061100,201,0.92,0.42,221.5,538.7,27
20200404,061200,213,0.98,0.44,221.5,554.5,28
20200404,061300,225,1.03,0.45,221.6,564.5,30
20200404,061400,240,1.1,0.47,221.5,570.9,30
20200404,061500,259,1.18,0.49,221.4,581.9,33
20200404,061600,276,1.25,0.51,221.2,589.9,31
20200404,061700,294,1.34,0.54,221.5,594.3,33
20200404,061800,320,1.46,0.57,221.6,606.3,38
20200404,061900,429,1.94,0.88,221.8,519.1,50
20200404,062000,466,2.11,0.96,221.9,509.4,62
20200404,062100,486,2.2,0.99,222,514.2,70
20200404,062200,521,2.36,1.04,221.9,524.4,73
20200404,062300,555,2.52,1.1,221.6,534,77
20200404,062400,591,2.67,1.13,221.8,554.1,83
20200404,062500,616,2.78,1.2,221.9,536.2,85
20200404,062600,636,2.88,1.23,221.8,542.9,88
20200404,062700,671,3.04,1.35,221.8,525.9,92
20200404,062800,719,3.25,1.4,222.1,535.5,95
20200404,062900,750,3.4,1.45,222.2,534.9,101
20200404,063000,780,3.52,1.52,222.3,534,105
20200404,063100,819,3.69,1.57,222.2,539,108
20200404,063200,858,3.86,1.63,222.2,542.7,111
20200404,063300,886,4.01,1.69,222.1,546.9,114
20200404,063400,923,4.16,1.76,222.1,543.3,117
20200404,063500,957,4.33,1.82,222.1,545.2,123
20200404,063600,1011,4.57,1.89,222.1,554.5,127
20200404,063700,1042,4.7,1.94,222.4,550.1,127
20200404,063800,1089,4.91,2.01,222.3,558.4,135
20200404,063900,1131,5.1,2.09,222.5,554.8,141
20200404,064000,1170,5.26,2.13,222.6,554.9,144
20200404,064100,1221,5.49,2.21,222.8,568.9,147
20200404,064200,1239,5.57,2.19,222.7,573.9,150
20200404,064300,1272,5.74,2.28,222.6,570.2,156
20200404,064400,1323,5.95,2.38,222.6,568.6,159
20200404,064500,1368,6.16,2.47,222.3,565.2,164
20200404,064600,1407,6.34,2.51,222.6,571.7,170
20200404,064700,1472,6.62,2.6,222.7,581.2,173
20200404,064800,1515,6.8,2.67,222.6,578.2,178
20200404,064900,1542,6.93,2.72,222.5,582,182
20200404,065000,1575,7.07,2.75,222.8,579.8,185
20200404,065100,1621,7.29,2.86,222.8,579.3,190
20200404,065200,1650,7.4,2.86,222.8,577.8,193
20200404,065300,1686,7.6,2.87,222.7,594,196
20200404,065400,1785,7.99,3.07,223,592.4,203
20200404,065500,1830,8.21,3.15,223,592.5,210
20200404,065600,1863,8.36,3.19,223.1,588.8,213
20200404,065700,1914,8.58,3.32,223.2,591.2,220
20200404,065800,1902,8.53,3.21,223.1,590.4,217
20200404,065900,1929,8.64,3.29,223,591.6,220
20200404,070000,2016,9.05,3.46,222.7,593,231
20200404,070100,2037,9.12,3.5,223,592.7,231
20200404,070200,2083,9.35,3.59,222.9,588.7,237
20200404,070300,2148,9.65,3.67,222.9,593.5,243
20200404,070400,2181,9.79,3.73,223,589.8,248
20200404,070500,2229,9.98,3.87,222.9,583.1,252
20200404,070600,2278,10.22,3.92,223,589.6,257
20200404,070700,2324,10.43,4.01,222.9,588.8,261
20200404,070800,2364,10.61,4.04,223.1,592,266
20200404,070900,2405,10.78,4.1,223.1,592.6,270
20200404,071000,2449,10.99,4.21,223,591.2,274
20200404,071100,2490,11.18,4.35,222.9,584,280
20200404,071200,2533,11.36,4.41,223.1,584.3,284
20200404,071300,2574,11.54,4.42,223.2,594.3,287
20200404,071400,2634,11.78,4.54,223.5,593.6,293
20200404,071500,2676,11.98,4.61,223.6,589,298
20200404,071600,2715,12.14,4.7,223.6,589.8,302
20200404,071700,2756,12.34,4.82,223.5,580.9,307
20200404,071800,2808,12.58,4.87,223.3,587.9,312
20200404,071900,2862,12.81,4.92,223.6,587.6,318
20200404,072000,2910,13.02,5.01,223.6,586.6,321
20200404,072100,2952,13.2,5.12,223.8,585.5,325
20200404,072200,2991,13.38,5.15,223.6,589.3,330
20200404,072300,3039,13.56,5.23,223.8,589.5,334
20200404,072400,3084,13.79,5.35,223.9,583.7,339
20200404,072500,3111,13.83,5.46,223.8,579.8,345
20200404,072600,3164,14.16,5.5,223.6,584.6,348
20200404,072700,3204,14.31,5.57,223.9,584.8,353
20200404,072800,3246,14.5,5.67,224,584.8,356
20200404,072900,3294,14.71,5.74,224.1,585.3,363
20200404,073000,3332,14.87,5.82,224.1,581.3,366
20200404,073100,3373,15.05,5.83,224.2,584.4,372
20200404,073200,3411,15.26,5.96,224.2,581.6,376
20200404,073300,3450,15.58,6.01,222,581.2,380
20200404,073400,3477,15.62,6.05,222.2,578.9,382
20200404,073500,3543,15.95,6.18,222.3,580,389
20200404,073600,3574,16.08,6.28,222.3,577,394
20200404,073700,3623,16.29,6.33,222.3,581.1,398
20200404,073800,3663,16.47,6.41,222.5,576.7,401
20200404,073900,3707,16.66,6.52,222.5,577.6,407
20200404,074000,3753,16.87,6.55,222.5,580.9,412
20200404,074100,3788,17.05,6.64,222.4,576.5,417
20200404,074200,3828,17.21,6.69,222.6,576.9,423
20200404,074300,3865,17.34,6.79,222.8,577.4,424
20200404,074400,3903,17.52,6.86,222.8,575.9,429
20200404,074500,3934,17.59,6.99,222.5,568.3,433
20200404,074600,3974,17.83,7.03,222.9,575.4,438
20200404,074700,4005,17.96,7.04,223,572.7,441
20200404,074800,4023,18.14,7.17,222.8,574.2,446
20200404,074900,3855,17.13,7.26,222.5,585.7,452
20200404,075000,4113,18.45,7.22,222.8,575,455
20200404,075100,4152,18.63,7.37,222.8,569.1,459
20200404,075200,4149,18.63,7.35,222.9,576,464
20200404,075300,4218,18.96,7.49,222.7,570,467
20200404,075400,4263,19.14,7.56,222.8,570.7,473
20200404,075500,4295,19.27,7.66,222.9,566.3,476
20200404,075600,4342,19.49,7.74,222.9,571.1,481
20200404,075700,4377,19.64,7.77,222.8,566.9,485
20200404,075800,4412,19.8,7.82,222.9,567.7,490
20200404,075900,4446,19.95,7.88,222.9,568.2,494
20200404,080000,4470,20.08,8.04,222.6,561.5,497
20200404,080100,4518,20.27,8.14,223.1,566.1,503
20200404,080200,4560,20.43,8.14,223,564,508
