dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200326,054500,6,0.09,0.08,218.8,463.8,4
20200326,054600,9,0.1,0.09,218.9,464.5,6
20200326,054700,15,0.11,0.09,218.8,470,6
20200326,054800,18,0.12,0.1,218.8,472,7
20200326,054900,24,0.13,0.11,219,482.8,7
20200326,055000,27,0.15,0.13,218.9,470.7,7
20200326,055100,33,0.17,0.13,218.8,495.1,9
20200326,055200,39,0.2,0.14,218.5,495.6,9
20200326,055300,45,0.23,0.16,218.6,488.8,10
20200326,055400,51,0.25,0.17,218.7,490.7,12
20200326,055500,57,0.28,0.17,218.9,496.6,12
20200326,055600,63,0.3,0.19,218.7,498.3,12
20200326,055700,72,0.34,0.2,218.9,497.4,13
20200326,055800,74,0.35,0.21,218.9,500.9,15
20200326,055900,81,0.39,0.22,218.8,503.9,15
20200326,060000,93,0.44,0.25,218.5,503.6,15
20200326,060100,96,0.45,0.24,218.6,509.8,16
20200326,060200,99,0.46,0.25,218.8,501.5,16
20200326,060300,105,0.48,0.27,219,498.7,16
20200326,060400,112,0.52,0.28,219,511.3,18
20200326,060500,123,0.57,0.3,219.2,503.9,19
20200326,060600,138,0.64,0.32,219.1,523.8,21
20200326,060700,147,0.69,0.34,219.1,525.7,22
20200326,060800,156,0.73,0.36,218.9,511.9,25
20200326,060900,165,0.76,0.37,219.1,527.2,28
20200326,061000,171,0.79,0.37,219.1,528.1,25
20200326,061100,177,0.82,0.39,219.1,536.9,25
20200326,061200,180,0.84,0.39,218.8,530.8,27
20200326,061300,189,0.86,0.4,219,536.6,31
20200326,061400,198,0.91,0.42,219.1,535.9,42
20200326,061500,207,0.96,0.43,219,544.9,48
20200326,061600,219,1.02,0.45,218.9,558.6,53
20200326,061700,237,1.09,0.47,218.9,575.4,54
20200326,061800,255,1.16,0.47,219.1,587.2,60
20200326,061900,291,1.34,0.56,219.1,578.8,63
20200326,062000,408,1.89,0.81,219.1,540.2,66
20200326,062100,468,2.14,0.87,219,571.9,70
20200326,062200,494,2.26,0.9,219.3,573.9,73
20200326,062300,516,2.37,0.95,219.1,578.9,76
20200326,062400,539,2.48,0.98,219.1,579.3,79
20200326,062500,564,2.59,1.02,219,576.4,83
20200326,062600,623,2.85,1.31,219.3,500.6,86
20200326,062700,660,3.02,1.36,219.2,507.5,91
20200326,062800,690,3.16,1.41,219.1,508.4,94
20200326,062900,722,3.31,1.46,218.8,512,97
20200326,063000,765,3.49,1.54,219.3,517.1,101
20200326,063100,798,3.65,1.6,219.4,521.5,105
20200326,063200,831,3.79,1.67,219.5,517.1,109
20200326,063300,881,4.02,1.72,219.3,531.3,114
20200326,063400,917,4.19,1.78,219.7,535.4,118
20200326,063500,948,4.33,1.84,219.7,531.3,120
20200326,063600,990,4.52,1.92,219.3,532.6,124
20200326,063700,1041,4.76,2,219.5,543.1,129
20200326,063800,1083,4.95,2.08,219.6,541.1,133
20200326,063900,1122,5.11,2.15,219.7,540.5,138
20200326,064000,1156,5.29,2.2,219.4,539.6,146
20200326,064100,1200,5.46,2.25,219.7,543.3,147
20200326,064200,1254,5.72,2.3,219.7,554.9,152
20200326,064300,1290,5.88,2.37,219.7,556.2,156
20200326,064400,1320,6.01,2.42,219.6,556.8,159
20200326,064500,1362,6.2,2.52,219.7,553.8,164
