dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200406,054600,6,0.09,0.07,217.8,490.2,6
20200406,054700,9,0.1,0.09,218,449.7,6
20200406,054800,15,0.11,0.1,217.9,469,7
20200406,054900,24,0.13,0.11,218.1,477.8,7
20200406,055000,29,0.16,0.12,217.9,480.3,9
20200406,055100,36,0.19,0.13,217.4,487,9
20200406,055200,42,0.22,0.15,217.2,482.1,10
20200406,055300,48,0.25,0.16,217.4,493.4,12
20200406,055400,57,0.28,0.17,217.2,500.4,12
20200406,055600,72,0.36,0.21,217.5,505.4,15
20200406,055700,81,0.39,0.22,217.5,503.6,15
20200406,055800,90,0.43,0.23,217.5,505.4,18
20200406,055900,99,0.47,0.25,217.3,511.2,16
20200406,060000,105,0.5,0.27,217.6,507.7,18
20200406,060100,114,0.54,0.28,217.5,508.6,19
20200406,060200,123,0.58,0.29,217.6,516,19
20200406,060300,132,0.62,0.31,217.3,520.5,21
20200406,060400,144,0.67,0.33,217.3,530.3,22
20200406,060500,156,0.73,0.35,217.5,530,24
20200406,060600,165,0.74,0.37,217.3,514.9,25
20200406,060700,171,0.8,0.37,217.2,530.5,25
20200406,060800,180,0.84,0.38,217.2,535.5,27
20200406,060900,186,0.87,0.4,217.2,539.5,27
20200406,061000,197,0.91,0.41,217.1,544.3,28
20200406,061100,204,0.95,0.42,217.1,542.7,30
20200406,061200,213,0.99,0.44,216.9,550.3,30
20200406,061300,222,1.03,0.44,217.2,565,30
20200406,061400,237,1.09,0.46,217.4,565.4,35
20200406,061500,249,1.16,0.48,217.4,570.6,35
20200406,061600,270,1.26,0.52,217.1,579,31
20200406,061700,333,1.54,0.81,217.3,450.8,31
20200406,061800,396,1.83,0.94,217.5,453,38
20200406,061900,450,2.09,0.99,217.5,489.8,60
20200406,062000,481,2.23,1.04,217.3,496.5,74
20200406,062100,510,2.35,1.08,217.1,496.5,77
20200406,062200,525,2.42,1.1,217.3,501.5,76
20200406,062300,540,2.5,1.15,217.3,498.7,74
20200406,062400,579,2.67,1.18,217.4,514.4,79
20200406,062500,606,2.8,1.24,217.3,513.9,80
20200406,062600,621,2.87,1.28,217.5,513.2,83
20200406,062700,660,3.04,1.34,217.5,511.6,89
20200406,062800,708,3.27,1.4,217.5,522.1,94
20200406,062900,740,3.41,1.47,217.3,522.8,97
20200406,063000,763,3.53,1.52,217.2,522.3,98
20200406,063100,806,3.72,1.56,217.3,534.5,103
20200406,063200,843,3.88,1.64,217.4,535,108
20200406,063300,871,4.01,1.69,217.5,530.9,114
20200406,063400,899,4.15,1.71,217.3,539,115
20200406,063500,948,4.37,1.83,217.5,536.4,121
20200406,063600,990,4.58,1.89,217.5,543.5,124
20200406,063700,939,4.7,1.92,217.7,543.6,127
20200406,063800,1047,4.83,1.98,217.5,544.8,130
20200406,063900,1071,4.92,2.04,217.7,541.2,133
20200406,064000,1095,5.05,2.08,217.6,540.8,138
20200406,064100,1141,5.25,2.11,217.7,557.1,141
20200406,064200,1173,5.41,2.12,217.6,560.8,146
20200406,064300,1197,5.51,2.2,217.5,563.9,149
20200406,064400,1230,5.66,2.26,217.6,555.6,152
20200406,064500,1262,5.79,2.32,218.3,560.7,156
20200406,064600,1298,5.95,2.37,218.2,556.5,159
20200406,064700,1344,6.18,2.39,217.7,571,161
20200406,064800,1363,6.27,2.48,217.8,560.7,167
20200406,064900,1407,6.46,2.47,217.7,579.9,172
20200406,065000,1466,6.73,2.62,217.8,574.7,178
20200406,065100,1494,6.88,2.65,217.6,573.2,182
20200406,065200,1536,7.05,2.7,218.1,576,187
20200406,065300,1578,7.26,2.77,218.1,576.3,191
20200406,065400,1629,7.49,2.86,218.3,580.8,194
20200406,065500,1682,7.72,2.98,218,585,202
