dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200422,055100,6,0.09,0.08,219.3,441.2,6
20200422,055200,12,0.1,0.09,219.4,472.9,6
20200422,055300,16,0.12,0.1,219.4,499.2,7
20200422,055400,24,0.14,0.11,219.5,497.2,7
20200422,055500,30,0.16,0.12,219.5,486.2,9
20200422,055600,35,0.18,0.13,219.5,493.9,9
20200422,055700,39,0.21,0.14,219.6,489.2,9
20200422,055800,48,0.23,0.15,219.5,501.2,10
20200422,055900,54,0.26,0.17,219.6,491,12
20200422,060000,57,0.29,0.17,219.5,508.6,12
20200422,060100,66,0.32,0.19,219.2,504,13
20200422,060200,72,0.35,0.2,219.1,502.3,13
20200422,060300,81,0.38,0.21,219.1,522.5,15
20200422,060400,87,0.41,0.23,219.1,505.9,16
20200422,060500,96,0.45,0.24,218.9,519.1,15
20200422,060600,102,0.48,0.25,218.8,519.1,16
20200422,060700,108,0.51,0.26,218.8,527.7,18
20200422,060800,123,0.58,0.28,218.8,543,18
20200422,060900,150,0.7,0.31,219,574.1,21
20200422,061000,219,1,0.47,219.1,550,35
20200422,061100,276,1.27,0.63,219,486,44
20200422,061200,288,1.32,0.65,219.1,489.1,47
20200422,061300,303,1.39,0.66,219.1,497.3,50
20200422,061400,321,1.47,0.69,219.2,499.7,53
20200422,061500,342,1.59,0.73,219.1,509.1,56
20200422,061600,363,1.67,0.76,219,511.7,59
20200422,061700,381,1.75,0.81,218.7,509.2,62
20200422,061800,405,1.85,0.87,218.7,503.6,65
20200422,061900,423,1.95,0.91,219,499.5,70
20200422,062000,447,2.05,0.95,219,504.1,73
20200422,062100,468,2.13,0.99,219.1,498.9,76
20200422,062200,503,2.29,1.02,219.3,517.9,80
20200422,062300,528,2.42,1.08,219.4,513.3,83
20200422,062400,552,2.53,1.13,219.4,517.8,86
20200422,062500,594,2.72,1.18,219.3,523.2,89
20200422,062600,622,2.85,1.25,219.4,524.4,94
20200422,062700,651,2.97,1.3,219.4,526,97
20200422,062800,678,3.1,1.34,219.4,526.5,101
20200422,062900,723,3.3,1.38,219.7,538.1,106
20200422,063000,756,3.45,1.48,219.8,533.2,109
20200422,063100,789,3.6,1.53,219.7,538,114
20200422,063200,813,3.71,1.6,219.8,531.5,117
20200422,063300,867,3.95,1.64,219.8,549.4,121
20200422,063400,900,4.1,1.69,220,548.2,124
20200422,063500,933,4.25,1.75,219.9,548.2,129
20200422,063600,969,4.42,1.83,219.9,546.5,135
20200422,063700,1006,4.59,1.89,219.9,549.8,138
20200422,063800,1041,4.76,1.94,219.7,552.9,141
20200422,063900,1086,4.96,1.98,219.6,563.4,146
20200422,064000,1119,5.09,2.04,219.8,569.2,150
20200422,064100,1152,5.26,2.08,219.8,568.5,153
20200422,064200,1191,5.43,2.16,219.8,567.8,161
20200422,064300,1227,5.59,2.23,219.9,566.7,164
20200422,064400,1267,5.77,2.28,220.1,569.3,167
20200422,064500,1317,5.99,2.33,220.1,583.1,173
20200422,064600,1347,6.15,2.39,220.3,582,176
20200422,064700,1395,6.32,2.43,220.3,584.1,184
20200422,064800,1440,6.55,2.57,220.3,578.5,185
20200422,064900,1484,6.74,2.61,220.2,578.1,191
20200422,065000,1518,6.9,2.67,220.2,576.9,194
