dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200130,000900,0,3.27,27.01,0.11,0.08,0.48,23.13,11.23,102.22,0,0,0.1,215.5,0,40.29,0,0,0,0,0,0
20200130,001900,0,2.89,23.83,0.1,0.07,0.48,23.08,8.64,145.5,0,0,0.1,215.5,0,40.06,0,0,0,0,0,0
20200130,002900,0,3,24.76,0.1,0.07,0.46,23.11,8.78,141,0,0,0.1,215.5,0,39.86,0,0,0,0,0,0
20200130,003900,0,2.88,23.79,0.1,0.07,0.47,23.04,10.77,67.5,0,0,0.1,215.5,0,40.98,0,0,0,0,0,0
20200130,004900,0,2.76,22.77,0.09,0.06,0.47,22.96,11.7,49.5,0,0,0.1,215.5,0,40.94,0,0,0,0,0,0
20200130,005900,0,2.7,22.31,0.09,0.06,0.48,22.99,12.77,94,0,0,0.1,215.5,0,40.13,0,0,0,0,0,0
20200130,010900,0,2.63,21.73,0.09,0.06,0.47,22.95,12.37,76,0,0,0,0,0,0,0,0,0,0,0,0
20200130,011900,0,2.43,20.05,0.08,0.06,0.47,22.95,11.44,107.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,012900,0,2.29,18.93,0.08,0.05,0.46,22.87,8.91,123,0,0,0,0,0,0,0,0,0,0,0,0
20200130,013900,0,2.15,17.76,0.07,0.05,0.48,22.75,9.18,45,0,0,0,0,0,0,0,0,0,0,0,0
20200130,014900,0,2.1,17.28,0.07,0.05,0.46,22.73,6.38,125.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,015900,0,2,16.53,0.07,0.04,0.45,22.75,6.92,51.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,020900,0,2.07,17.09,0.07,0.05,0.47,22.52,8.78,89.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,021900,0,2.18,17.96,0.07,0.05,0.47,22.6,8.78,40.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,022900,0,2.27,18.76,0.08,0.05,0.48,22.59,8.64,92,0,0,0,0,0,0,0,0,0,0,0,0
20200130,023900,0,2.55,21.07,0.08,0.06,0.48,22.61,9.98,38,0,0,0,0,0,0,0,0,0,0,0,0
20200130,024900,0,2.85,23.48,0.09,0.06,0.49,22.61,9.18,18,0,0,0,0,0,0,0,0,0,0,0,0
20200130,025900,0,3.28,27.1,0.11,0.08,0.48,22.7,7.71,172,0,0,0,0,0,0,0,0,0,0,0,0
20200130,030900,0,3.79,31.27,0.13,0.08,0.48,22.68,9.31,78.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,031900,0,5.15,42.49,0.17,0.12,0.49,22.71,9.58,96.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,032900,0,6.54,53.95,0.22,0.15,0.47,22.69,8.64,125.5,0,0,0,0,0,0,0,0,0,0,0,0
20200130,033900,0,7.6,62.67,0.25,0.17,0.48,22.73,9.04,112,0,0,0,0,0,0,0,0,0,0,0,0
20200130,034900,0,6.96,57.4,0.23,0.16,0.48,22.7,6.78,153,0,0,0,0,0,0,0,0,0,0,0,0
20200130,035900,0,6.25,51.56,0.21,0.14,0.46,22.76,3.33,162,0,0,0,0,0,0,0,0,0,0,0,0
20200130,040900,0,5.11,42.16,0.17,0.12,0.46,22.72,5.05,197.5,0,0,0,0,0,0,0,0,0,0,0,0
