dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200328,000900,0,1.65,13.6,0.05,0.04,0.45,25.07,14.33,70,0,0,0,0,0,0,0,0,0,0,0,0
20200328,001900,0,1.77,14.63,0.06,0.04,0.46,24.99,11.3,92,0,0,0,0,0,0,0,0,0,0,0,0
20200328,002900,0,1.72,14.21,0.06,0.04,0.46,24.75,9.31,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,003900,0,1.39,11.45,0.05,0.03,0.46,24.81,13.03,49.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,004900,0,1.32,10.86,0.04,0.03,0.47,24.56,10.11,85.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,005900,0,1.34,11.03,0.04,0.03,0.44,24.36,11.44,85.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,010900,0,1.37,11.28,0.04,0.03,0.44,24.35,9.18,90,0,0,0,0,0,0,0,0,0,0,0,0
20200328,011900,0,1.42,11.74,0.05,0.03,0.45,24.38,7.85,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,012900,0,1.49,12.28,0.05,0.03,0.46,24.34,9.84,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,013900,0,1.39,11.44,0.05,0.03,0.47,24.29,8.38,114.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,014900,0,1.26,10.41,0.04,0.03,0.47,24.38,10.64,72,0,0,0,0,0,0,0,0,0,0,0,0
20200328,015900,0,1.29,10.63,0.04,0.03,0.46,24.48,9.71,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,020900,0,1.21,10,0.04,0.03,0.46,24.32,9.58,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200328,021900,0,1.21,10,0.04,0.03,0.44,24.36,10.64,114.5,0,0,0,0,0,0,0,0,0,0,0,0
