dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200422,000900,0,4.12,34.01,0.14,0.09,0.47,20,3.49,157.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,001900,0,3.6,29.68,0.12,0.08,0.46,19.76,4.39,148.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,002900,0,3.65,30.09,0.12,0.08,0.46,19.75,7.85,135,0,0,0,0,0,0,0,0,0,0,0,0
20200422,003900,0,3.31,27.27,0.11,0.08,0.46,19.64,7.71,148.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,004900,0,3.57,29.44,0.12,0.08,0.47,19.65,9.18,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,005900,0,3.37,27.77,0.11,0.08,0.46,19.63,8.64,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,010900,0,3.27,26.98,0.11,0.07,0.46,19.84,12.63,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,011900,0,3.53,29.15,0.12,0.08,0.47,19.98,10.91,108,0,0,0,0,0,0,0,0,0,0,0,0
20200422,012900,0,3.48,28.72,0.12,0.08,0.46,20.19,15.03,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,013900,0,3.64,30.01,0.12,0.08,0.45,20.34,16.89,108,0,0,0,0,0,0,0,0,0,0,0,0
20200422,014900,0,3.7,30.53,0.12,0.08,0.45,20.24,16.76,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,015900,0,3.73,30.8,0.12,0.08,0.47,19.96,14.5,108,0,0,0,0,0,0,0,0,0,0,0,0
20200422,020900,0,3.94,32.5,0.13,0.09,0.46,19.92,17.69,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,021900,0,3.99,32.91,0.13,0.09,0.45,19.9,15.16,108,0,0,0,0,0,0,0,0,0,0,0,0
20200422,022900,0,4.12,33.97,0.14,0.09,0.45,19.99,14.5,117,0,0,0,0,0,0,0,0,0,0,0,0
20200422,023900,0,4.16,34.32,0.14,0.09,0.46,19.64,8.64,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,024900,0,3.96,32.7,0.13,0.09,0.45,19.26,7.05,117,0,0,0,0,0,0,0,0,0,0,0,0
20200422,025900,0,4.08,33.67,0.14,0.09,0.45,19.41,9.98,117,0,0,0,0,0,0,0,0,0,0,0,0
20200422,030900,0,4.07,33.62,0.14,0.09,0.45,19.55,11.04,117,0,0,0,0,0,0,0,0,0,0,0,0
20200422,031900,0,4.24,34.94,0.14,0.1,0.45,19.51,16.23,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,032900,0,4.32,35.63,0.14,0.1,0.45,19.46,9.44,108,0,0,0,0,0,0,0,0,0,0,0,0
20200422,033900,0,4.09,33.75,0.14,0.09,0.44,19.28,9.64,126,0,0,0,0,0,0,0,0,0,0,0,0
20200422,034900,0,4.19,34.55,0.14,0.1,0.45,19.17,5.99,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,035900,0,4.37,36.08,0.15,0.1,0.45,19.33,8.64,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,040900,0,4.44,36.66,0.15,0.1,0.44,19.3,7.18,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,041900,0,4.58,37.74,0.15,0.1,0.44,19.07,6.78,123.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,042900,0,4.61,38.06,0.15,0.1,0.45,19.12,8.78,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,043900,0,4.64,38.24,0.15,0.1,0.45,19.12,8.51,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,044900,0,4.4,36.29,0.15,0.1,0.45,18.93,3.46,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,045900,0,4.64,38.26,0.15,0.11,0.44,18.98,4.92,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,050900,0,4.41,36.38,0.15,0.1,0.45,18.82,2.53,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,051900,0,4.66,38.42,0.15,0.11,0.46,18.68,1.6,135,0,0,0,0,0,0,0,0,0,0,0,0
20200422,052900,0,4.69,38.69,0.16,0.11,0.44,18.49,1.2,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200422,053900,0,4.54,37.44,0.15,0.1,0.45,18.61,0.93,126,0,0,0,0,0,0,0,0,0,0,0,0
20200422,054900,0,4.79,39.51,0.16,0.11,0.43,17.84,0,207,0,0,0,0,0,0,0,0,0,0,0,0
20200422,055900,8.33,4.84,39.95,0.16,0.11,0.44,17.67,0,166.5,29.33,59.13,0.17,219.48,0.12,485.78,0,0,0,0,0,0
20200422,060900,15.7,4.86,40.06,0.16,0.11,0.45,18.61,1.6,171,94.2,123.03,0.45,219.03,0.23,522.63,0,0,0,0,0,0
20200422,061900,54.1,4.82,39.77,0.16,0.11,0.44,19.78,3.59,135,332.1,362.13,1.53,219,0.72,505.52,0,0,0,0,0,0
20200422,062900,88.5,4.46,36.76,0.15,0.1,0.45,20.19,9.97,121.5,576.6,604.53,2.64,219.34,1.16,519.02,0,0,0,0,0,0
20200422,063900,127.4,4.51,37.21,0.15,0.1,0.44,21.07,12.1,112.5,916,947.69,4.18,219.81,1.73,546.11,0,0,0,0,0,0
20200422,064900,170.4,4.37,36.08,0.14,0.1,0.44,21.5,10.24,94.5,1293.9,1329.64,5.89,220.06,2.31,574.73,0,0,0,0,0,0
20200422,065900,214.9,4.15,34.2,0.14,0.1,0.44,21.66,18.22,94.5,1714.4,1746.44,7.79,220.26,3.02,579.14,0,0,0,0,0,0
20200422,070900,260.6,3.99,32.93,0.13,0.09,0.45,22,22.34,99,2137.6,2177.07,9.7,220.62,3.7,587.72,0,0,0,0,0,0
20200422,071900,305.9,3.65,30.09,0.12,0.08,0.46,22.88,13.17,85.5,2566.4,2602.46,11.62,221.08,4.5,578.04,0,0,0,0,0,0
20200422,072900,353.5,3.47,28.66,0.12,0.08,0.44,23.52,18.75,99,2955.4,2994.48,13.36,221.3,5.26,568.02,0,0,0,0,0,0
20200422,073900,399.5,3.31,27.32,0.11,0.08,0.44,24.51,22.08,94.5,3446.3,3499.82,15.57,221.46,6.12,571.83,0,0,0,0,0,0
20200422,074900,444,3.14,25.92,0.1,0.07,0.44,25.19,17.16,94.5,3850.1,3915.68,17.42,221.61,6.88,569.38,0,0,0,0,0,0
20200422,075900,487.7,2.97,24.48,0.1,0.07,0.44,25.92,17.02,108,4220.6,4285.14,19.05,221.51,7.55,567.65,0,0,0,0,0,0
20200422,080900,529.8,2.9,23.96,0.1,0.06,0.43,26.61,15.3,85.5,4582.7,4648.86,20.68,221.61,8.26,562.59,0,0,0,0,0,0
20200422,081900,572.1,3.11,25.66,0.1,0.07,0.45,26.57,23.54,85.5,4940.9,5011.14,22.28,221.74,8.97,558.66,0,0,0,0,0,0
20200422,082900,611.6,3.16,26.04,0.11,0.07,0.45,26.09,25,108,5271.3,5360.65,23.8,221.59,9.58,559.44,0,0,0,0,0,0
20200422,083900,649.9,3.02,24.88,0.1,0.07,0.45,26.06,28.59,103.5,5589.4,5668.39,25.2,221.72,10.19,556.34,0,0,0,0,0,0
20200422,084900,686.4,2.9,23.93,0.1,0.07,0.44,26.55,18.62,99,5858.6,5955.1,26.38,222.14,10.8,551.29,0,0,0,0,0,0
20200422,085900,721.5,3.05,25.2,0.1,0.07,0.46,26.87,23.01,119,6143.9,6235.09,27.63,222.37,11.39,547.6,0,0,0,0,0,0
20200422,090900,755.6,2.89,23.84,0.1,0.07,0.46,26.38,28.46,99,6287.6,6384.43,28.29,222.35,11.81,539.55,0,0,0,0,0,0
20200422,091900,788.3,2.95,24.31,0.1,0.07,0.46,27.06,23.41,96.5,6646.4,6745.51,29.87,222.53,12.41,543.5,0,0,0,0,0,0
20200422,092900,818.7,2.88,23.75,0.1,0.06,0.44,27.62,22.21,63,6841.6,6968.5,30.73,222.58,12.94,538.55,0,0,0,0,0,0
20200422,093900,846.6,2.69,22.16,0.09,0.06,0.42,27.21,20.88,72,7079.9,7197.78,31.77,222.85,13.34,539.57,0,0,0,0,0,0
20200422,094900,870.4,2.77,22.89,0.09,0.06,0.45,27.59,21.55,67.5,7249.8,7350.25,32.46,223.28,13.67,537.66,0,0,0,0,0,0
20200422,095900,892.8,2.91,24.01,0.1,0.07,0.45,27.86,21.41,72,7379.2,7507.32,33.01,223.55,14.11,531.9,0,0,0,0,0,0
