dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200311,000900,0,4.87,40.18,0.16,0.11,0.47,23.32,7.09,140,0,0,0,0,0,0,0,0,0,0,0,0
20200311,001900,0,5.37,44.31,0.18,0.12,0.43,23.02,10.91,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,002900,0,4.44,36.62,0.15,0.1,0.43,22.74,11.44,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,003900,0,4.93,40.64,0.16,0.11,0.44,22.75,9.97,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,004900,0,5.35,44.16,0.18,0.12,0.45,22.89,14.76,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,005900,0,4.57,37.71,0.15,0.1,0.46,22.79,8.64,117,0,0,0,0,0,0,0,0,0,0,0,0
20200311,010900,0,4.33,35.69,0.15,0.1,0.46,22.62,6.92,126,0,0,0,0,0,0,0,0,0,0,0,0
20200311,011900,0,4.65,38.41,0.16,0.1,0.45,22.56,6.38,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,012900,0,4.81,39.69,0.16,0.11,0.46,22.44,7.32,148.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,013900,0,4.83,39.82,0.16,0.11,0.46,22.65,12.5,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,014900,0,4.65,38.33,0.15,0.11,0.45,22.58,9.98,126,0,0,0,0,0,0,0,0,0,0,0,0
20200311,015900,0,4.52,37.31,0.15,0.11,0.45,22.55,10.91,126,0,0,0,0,0,0,0,0,0,0,0,0
20200311,020900,0,4.87,40.21,0.16,0.11,0.45,22.74,13.7,108,0,0,0,0,0,0,0,0,0,0,0,0
20200311,021900,0,4.8,39.55,0.16,0.11,0.45,22.41,11.7,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200311,022900,0,4.64,38.26,0.15,0.11,0.45,22.26,13.7,108,0,0,0,1.91,0,37.2,0,0,0,0,0,0
20200311,023900,0,4.45,36.7,0.15,0.1,0.46,22.55,13.17,121.5,0,0,0,1.91,0,44.99,0,0,0,0,0,0
20200311,024900,0,6.5,53.64,0.22,0.15,0.44,22.68,17.02,94.5,0,0,0,1.91,0,44.01,0,0,0,0,0,0
20200311,025900,0,8.87,73.21,0.3,0.2,0.48,22.36,10.37,126,0,0,0,1.91,0,44.14,0,0,0,0,0,0
20200311,030900,0,8.59,70.9,0.29,0.19,0.49,22.24,8.91,121.5,0,0,0,1.91,0,45.08,0,0,0,0,0,0
20200311,031900,0,7.73,63.78,0.26,0.17,0.48,22.31,8.64,112.5,0,0,0,1.91,0,45.4,0,0,0,0,0,0
20200311,032900,0,6.08,50.19,0.2,0.14,0.46,22.49,12.5,117,0,0,0,1.91,0,44.54,0,0,0,0,0,0
20200311,033900,0,5.78,47.69,0.19,0.13,0.47,22.21,10.11,117,0,0,0,1.91,0,44.7,0,0,0,0,0,0
20200311,034900,0,5.68,46.89,0.19,0.13,0.45,22.03,6.65,135,0,0,0,1.91,0,45.88,0,0,0,0,0,0
20200311,035900,0,5.04,41.57,0.17,0.11,0.43,22.34,9.71,112.5,0,0,0,1.91,0,45.32,0,0,0,0,0,0
20200311,040900,0,4.69,38.72,0.16,0.11,0.45,22.36,11.04,117,0,0,0,1.91,0,44.74,0,0,0,0,0,0
20200311,041900,0,4.31,35.56,0.14,0.1,0.45,22.24,9.04,112.5,0,0,0,1.91,0,44.97,0,0,0,0,0,0
20200311,042900,0,4.31,35.58,0.14,0.1,0.46,22.44,14.76,121.5,0,0,0,1.91,0,45.54,0,0,0,0,0,0
20200311,043900,0,4.27,35.2,0.14,0.1,0.45,22.74,12.9,76.5,0,0,0,1.91,0,44.78,0,0,0,0,0,0
20200311,044900,0,4.27,35.24,0.14,0.1,0.45,22.8,12.37,85.5,0,0,0,1.91,0,44.22,0,0,0,0,0,0
20200311,045900,0,4.26,35.18,0.14,0.1,0.45,22.71,16.76,94.5,0,0,0,1.91,0,44.79,0,0,0,0,0,0
20200311,050900,0,4.58,37.78,0.15,0.1,0.45,22.86,16.62,58.5,0,0,0,1.91,0,46.54,0,0,0,0,0,0
20200311,051900,0,4.54,37.46,0.15,0.1,0.46,22.87,16.23,90,0,0,0,1.91,0,66.1,0,0,0,0,0,0
20200311,052900,0,4.57,37.7,0.15,0.1,0.47,22.52,11.97,85.5,0,0,0,1.91,0,352.11,0,0,0,0,0,0
20200311,053900,1.1,4.82,39.74,0.16,0.11,0.45,22.36,12.9,121.5,0,0,0,1.91,0,529.42,0,0,0,0,0,0
20200311,054900,8.2,5.65,46.58,0.19,0.13,0.46,22.29,12.24,85.5,30.9,59.18,0.17,216.98,0.12,478.66,0,0,0,0,0,0
20200311,055900,16.2,6.3,51.98,0.21,0.14,0.45,22.44,10.77,67.5,96.6,125.32,0.46,217.34,0.24,509.73,0,0,0,0,0,0
20200311,060900,29.5,6.36,52.45,0.21,0.14,0.45,23.95,12.1,72,211,235.6,0.99,215.66,0.43,551.11,0,0,0,0,0,0
20200311,061900,49.9,6.66,54.9,0.22,0.15,0.46,25.18,10.11,103.5,366.9,392.59,1.71,215.68,0.69,570.26,0,0,0,0,0,0
20200311,062900,79.1,6.11,50.42,0.2,0.14,0.45,25.72,13.57,119,570.9,596.65,2.64,216.71,1.04,575.75,0,0,0,0,0,0
20200311,063900,113.2,6.03,49.74,0.2,0.14,0.46,26.54,14.23,78.75,898.8,929.33,4.14,217.47,1.76,529.68,0,0,0,0,0,0
20200311,064900,154.3,5.69,46.91,0.19,0.13,0.47,27.48,10.91,94.5,1303.2,1336.03,6.01,216.82,2.44,546.06,0,0,0,0,0,0
20200311,065900,198.2,5.77,47.57,0.19,0.13,0.47,28.11,11.04,72,1733.9,1771.56,7.99,217.31,3.16,560.22,0,0,0,0,0,0
20200311,070900,243,5.99,49.43,0.2,0.14,0.46,28.56,15.03,94.5,2178.5,2215.9,10.03,217.38,3.9,568.48,0,0,0,0,0,0
20200311,071900,290,6.01,49.56,0.2,0.14,0.47,29.24,13.03,85.5,2621.2,2668.58,12.05,217.91,4.7,568.07,0,0,0,0,0,0
20200311,072900,336.1,6.27,51.75,0.21,0.14,0.47,30.08,11.04,92.25,3039.5,3085.44,14,217.11,5.49,561.69,0,0,0,0,0,0
20200311,073900,381.1,5.97,49.27,0.2,0.13,0.46,30.97,11.57,103.5,3385.7,3438.39,15.63,216.76,6.19,555.68,0,0,0,0,0,0
20200311,074900,427.7,5.16,42.61,0.17,0.12,0.46,30.67,12.1,103.5,3817.2,3888.31,17.63,217.02,7,555.22,0,0,0,0,0,0
