dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20191223,000900,0,3.62,29.84,0.12,0.08,0.48,19.57,0,115,0,0,0.09,214.1,0,44.96,0,0,0,0,0,0
20191223,001900,0,3.72,30.67,0.12,0.09,0.47,19.64,0,126,0,0,0.09,214.1,0,44.68,0,0,0,0,0,0
20191223,002900,0,3,24.75,0.1,0.07,0.48,19.44,0,117,0,0,0.09,214.1,0,44.5,0,0,0,0,0,0
20191223,003900,0,2.94,24.22,0.1,0.07,0.48,19.6,0,117,0,0,0.09,214.1,0,45.38,0,0,0,0,0,0
20191223,004900,0,3.34,27.58,0.11,0.08,0.47,19.83,0,130.5,0,0,0.09,214.1,0,45.25,0,0,0,0,0,0
20191223,005900,0,3.84,31.7,0.13,0.09,0.45,20,0.53,121.5,0,0,0.09,214.1,0,45.09,0,0,0,0,0,0
20191223,010900,0,3.74,30.89,0.12,0.08,0.49,20.12,0.4,207,0,0,0,0,0,0,0,0,0,0,0,0
20191223,011900,0,4.52,37.27,0.15,0.1,0.47,20.06,0,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,012900,0,5,41.24,0.17,0.11,0.48,20.08,0,189,0,0,0,0,0,0,0,0,0,0,0,0
20191223,013900,0,5.18,42.76,0.17,0.12,0.48,20.17,0,184.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,014900,0,5.67,46.81,0.19,0.13,0.48,20.25,2.13,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,015900,0,6.76,55.79,0.22,0.15,0.48,20.69,5.98,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,020900,0,6.78,55.91,0.22,0.15,0.48,20.78,5.98,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,021900,0,8.14,67.15,0.27,0.18,0.49,20.75,8.38,184.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,022900,0,7.18,59.26,0.24,0.16,0.5,20.57,9.44,166.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,023900,0,5.26,43.42,0.17,0.12,0.5,20.53,6.25,162,0,0,0,0,0,0,0,0,0,0,0,0
20191223,024900,0,3.83,31.56,0.13,0.09,0.49,20.57,8.25,198,0,0,0,0,0,0,0,0,0,0,0,0
20191223,025900,0,2.75,22.65,0.09,0.06,0.46,20.39,10.24,144,0,0,0,0,0,0,0,0,0,0,0,0
20191223,030900,0,1.7,14.07,0.06,0.04,0.44,20.01,14.9,144,0,0,0,0,0,0,0,0,0,0,0,0
20191223,031900,0,1.74,14.37,0.06,0.04,0.43,19.86,15.56,162,0,0,0,0,0,0,0,0,0,0,0,0
20191223,032900,0,2.15,17.71,0.07,0.05,0.43,19.56,19.95,144,0,0,0,0,0,0,0,0,0,0,0,0
20191223,033900,0,2.3,19,0.08,0.05,0.43,19.41,13.7,144,0,0,0,0,0,0,0,0,0,0,0,0
20191223,034900,0,2.01,16.59,0.07,0.05,0.44,19.35,14.5,166.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,035900,0,1.97,16.29,0.06,0.05,0.45,19.51,9.04,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,040900,0,1.99,16.42,0.06,0.04,0.46,19.54,4.26,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,041900,0,2.02,16.71,0.07,0.05,0.44,19.56,1.86,135,0,0,0,0,0,0,0,0,0,0,0,0
20191223,042900,0,1.99,16.41,0.07,0.04,0.44,19.62,2.13,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,043900,0,2.25,18.59,0.07,0.05,0.46,19.6,9.97,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20191223,044900,0,2.24,18.52,0.08,0.05,0.43,19.57,8.78,144,0,0,0,0,0,0,0,0,0,0,0,0
20191223,045900,6,2.1,17.33,0.07,0.05,0.43,19.39,3.99,139.5,6,36.81,0.08,220.6,0.08,460.1,0,0,0,0,0,0
20191223,050900,10.9,2.09,17.23,0.07,0.05,0.42,19.34,5.85,139.5,49.4,80.75,0.25,220.48,0.16,489.06,0,0,0,0,0,0
20191223,051900,23.1,1.99,16.4,0.07,0.05,0.44,19.44,5.32,112.5,163.2,191.2,0.75,220.02,0.37,520.69,0,0,0,0,0,0
20191223,052900,29.6,2.09,17.26,0.07,0.05,0.44,19.53,13.17,117,219.5,252.05,1.02,219.17,0.48,529.41,0,0,0,0,0,0
20191223,053900,51.9,2.04,16.84,0.07,0.05,0.46,19.69,8.91,108,431.6,461.08,1.97,220.49,0.85,544.5,0,0,0,0,0,0
20191223,054900,72.7,2.07,17.08,0.07,0.05,0.44,19.93,8.78,139.5,625.4,653.36,2.85,220.69,1.18,552.51,0,0,0,0,0,0
20191223,055900,92.2,2.14,17.67,0.07,0.05,0.44,20.09,9.18,94.5,823.4,851.36,3.75,220.04,1.53,556.39,0,0,0,0,0,0
20191223,060900,100.6,2.05,16.95,0.07,0.05,0.46,20.43,13.43,72,900.8,932.82,4.1,220.28,1.67,557.92,0,0,0,0,0,0
20191223,061900,103.8,2.17,17.93,0.07,0.05,0.44,20.7,7.71,108,920.9,950.03,4.18,220.68,1.71,555.23,0,0,0,0,0,0
20191223,062900,129.6,1.89,15.58,0.06,0.04,0.45,20.92,10.51,108,1183.7,1213.63,5.39,219.78,2.17,559.34,0,0,0,0,0,0
20191223,063900,152.4,2.33,19.2,0.08,0.05,0.44,21.59,8.78,99,1402.4,1434.62,6.38,220.16,2.55,562.35,0,0,0,0,0,0
20191223,064900,138.3,2.02,16.66,0.07,0.05,0.44,21.52,14.36,85.5,1239,1266.69,5.62,220.68,2.27,557.02,0,0,0,0,0,0
20191223,065900,140.4,1.98,16.29,0.06,0.04,0.43,21.77,4.39,112.5,1262.7,1291.84,5.75,219.87,2.31,559.08,0,0,0,0,0,0
20191223,070900,192.3,2.14,17.7,0.07,0.05,0.45,22.02,16.23,108,1781.9,1819.85,8.13,219.28,3.22,564.4,0,0,0,0,0,0
20191223,071900,196.1,2.11,17.44,0.07,0.05,0.44,22.49,15.03,108,1790.6,1840.88,8.16,220.02,3.28,561.55,0,0,0,0,0,0
20191223,072900,191.4,1.96,16.18,0.06,0.04,0.44,22.64,13.96,99,1778,1814.51,8.07,220.34,3.23,562.29,0,0,0,0,0,0
20191223,073900,229.7,2.12,17.53,0.07,0.05,0.44,22.74,17.42,94.5,2154.4,2198.15,9.8,220.19,3.9,564.04,0,0,0,0,0,0
20191223,074900,278.9,1.77,14.61,0.06,0.04,0.43,23.51,15.43,94.5,2614,2658.79,11.88,220.06,4.73,561.98,0,0,0,0,0,0
20191223,075900,284.8,1.85,15.31,0.06,0.04,0.44,23.77,12.5,90,2649.6,2695.15,12.01,220.64,4.82,559.73,0,0,0,0,0,0
20191223,080900,290.1,1.85,15.27,0.06,0.04,0.45,23.64,17.69,103.5,2695.6,2750.45,12.19,221.15,4.91,560.52,0,0,0,0,0,0
20191223,081900,342.4,1.73,14.29,0.06,0.04,0.46,24.04,25.14,54,3202.7,3269.86,14.58,220.35,5.82,561.8,0,0,0,0,0,0
20191223,082900,479.4,1.71,14.09,0.06,0.04,0.45,25.46,15.96,94.5,4541.1,4627.3,20.5,221.53,8.26,558.82,0,0,0,0,0,0
20191223,083900,565.4,1.47,12.14,0.05,0.03,0.45,26.49,14.1,117,5096.8,5158.01,22.95,222.57,9.18,558.8,0,0,0,0,0,0
20191223,084900,470.9,1.44,11.88,0.05,0.03,0.45,26.53,10.24,99,4391.8,4434.6,19.71,221.9,8.04,551.69,0,0,0,0,0,0
20191223,085900,621.6,1.54,12.74,0.05,0.03,0.42,27,14.36,85.5,5389.7,5532.29,24.41,221.14,9.94,553.76,0,0,0,0,0,0
20191223,090900,575.9,1.54,12.72,0.05,0.04,0.43,27.67,18.49,90,5263.9,5362.84,23.84,220.82,9.86,543.79,0,0,0,0,0,0
20191223,091900,623.6,1.45,11.97,0.05,0.03,0.44,27.23,20.35,81,5704.6,5735.95,25.53,221.91,10.52,545.07,0,0,0,0,0,0
20191223,092900,734.3,1.4,11.53,0.05,0.03,0.44,27.97,19.95,81,6448.9,6612.27,28.89,222.79,12.11,544.95,0,0,0,0,0,0
20191223,093900,657.4,1.3,10.69,0.04,0.03,0.44,28.36,17.29,76.5,5875.3,6062.98,26.8,221.28,11.29,537.08,0,0,0,0,0,0
20191223,094900,679.1,1.4,11.5,0.05,0.03,0.43,27.74,19.68,90,6013,6147.9,27.21,220.72,11.33,541.39,0,0,0,0,0,0
20191223,095900,768.8,1.47,12.14,0.05,0.03,0.41,28.29,10.77,99,6727.1,6825.56,30.28,221.37,12.52,543.64,0,0,0,0,0,0
20191223,100900,551.4,1.24,10.23,0.04,0.03,0.43,29.05,12.1,92.25,4920.7,4972.06,22.22,220.42,9.34,532.25,0,0,0,0,0,0
20191223,101900,889,1.06,8.73,0.04,0.02,0.44,30.17,11.04,76.5,7358.1,7498.14,33.04,222.81,13.77,543.84,0,0,0,0,0,0
20191223,102900,778.2,0.96,7.93,0.03,0.02,0.44,29.76,13.7,117,6452.3,6497.4,28.99,220.25,12.01,535.75,0,0,0,0,0,0
20191223,103900,863.3,1.07,8.82,0.04,0.02,0.43,30.35,8.91,139.5,6546.4,6648.91,29.64,220.44,12.01,548.72,0,0,0,0,0,0
20191223,104900,868.5,1.18,9.73,0.04,0.03,0.44,32.35,10.11,108,7057.9,7204.41,31.85,220.81,13.64,527.41,0,0,0,0,0,0
20191223,105900,993.55,1.1,9.06,0.04,0.02,0.44,30.32,12.1,135,6825.95,6949.1,30.68,221.7,12.65,548.42,0,0,0,0,0,0
20191223,110900,1031.2,1.17,9.63,0.04,0.03,0.44,31.04,11.97,117,7446.5,7472.73,33.15,222.49,13.71,542.22,0,0,0,0,0,0
20191223,111900,1178,1.13,9.32,0.04,0.03,0.43,30.19,12.1,162,8166.2,8306.59,36.79,221.86,15.15,548.3,0,0,0,0,0,0
20191223,112900,1171.3,1.1,9.08,0.04,0.03,0.42,30.26,13.3,139.5,8277.3,8435.36,37.31,221.73,15.38,548.35,0,0,0,0,0,0
20191223,113900,1199.2,1.09,9.04,0.04,0.03,0.42,30,9.97,148.5,8195.5,8413.48,37.27,221.71,15.31,549.48,0,0,0,0,0,0
20191223,114900,919.2,1.05,8.7,0.03,0.02,0.42,30.33,11.17,144,6775.7,6879.89,30.61,220.75,12.81,531.73,0,0,0,0,0,0
20191223,115900,1087.4,1.14,9.39,0.04,0.03,0.42,30.38,7.45,166.5,7406.9,7638.02,33.28,222.37,13.75,552.16,0,0,0,0,0,0
20191223,120900,1171.6,1.07,8.8,0.04,0.02,0.42,32.5,13.5,90,8042.9,8178.4,36.17,222.18,14.96,545.78,0,0,0,0,0,0
20191223,121900,1217.7,1.11,9.15,0.04,0.02,0.42,32.57,14.23,67.5,8277.1,8427.24,37.31,221.75,15.57,541.09,0,0,0,0,0,0
20191223,122900,699.9,1.12,9.26,0.04,0.03,0.4,31.89,15.3,121.5,5125.1,5154.65,23.13,218,9.82,516.01,0,0,0,0,0,0
20191223,123900,1032.9,1.16,9.6,0.04,0.03,0.42,31.27,7.98,103.5,7269.6,7349.47,32.75,220.22,13.07,558.43,0,0,0,0,0,0
20191223,124900,385.7,1.1,9.05,0.04,0.02,0.43,31.26,9.18,112.5,3103.8,3177.1,14.38,215.79,6.04,518.36,0,0,0,0,0,0
20191223,125900,333.2,1.07,8.82,0.04,0.02,0.43,30.52,4.39,103.5,2963.1,3004.55,13.69,216.25,5.66,531.31,0,0,0,0,0,0
20191223,130900,282.5,1.11,9.13,0.04,0.03,0.44,29.96,8.11,54,2481.3,2525.42,11.55,214.81,4.79,526.93,0,0,0,0,0,0
20191223,131900,488.5,1.26,10.37,0.04,0.03,0.44,30.37,0.4,175.5,4192.9,4334.96,19.55,216.19,7.56,558.43,0,0,0,0,0,0
20191223,132900,951.9,1.1,9.09,0.04,0.03,0.43,32.66,8.51,180,7162,7372.03,32.66,219.88,13.14,558.13,0,0,0,0,0,0
20191223,133900,726.6,1.15,9.46,0.04,0.03,0.42,32.53,9.18,166.5,5632.8,5788.43,25.8,218.01,10.74,530.3,0,0,0,0,0,0
20191223,134900,499.6,1.09,8.96,0.03,0.02,0.41,31.6,6.12,135,4014.9,4118.7,18.68,215.74,7.87,522.18,0,0,0,0,0,0
20191223,135900,594.4,0.98,8.08,0.03,0.02,0.41,31.28,5.32,162,5092.5,5105.86,23.04,216.7,9.35,542.76,0,0,0,0,0,0
20191223,140900,371.8,0.93,7.71,0.03,0.02,0.4,32.56,6.25,180,3247.4,3292.88,14.96,216.71,6.21,529.78,0,0,0,0,0,0
20191223,141900,732.1,0.99,8.19,0.03,0.02,0.41,30.7,10.51,202.5,5919.3,5924.58,26.5,218.61,10.98,539.32,0,0,0,0,0,0
20191223,142900,891.2,0.95,7.82,0.03,0.02,0.42,32.29,13.83,202.5,7536.9,7736.07,34.36,220.54,14.84,521.46,0,0,0,0,0,0
20191223,143900,813.4,0.94,7.73,0.03,0.02,0.42,32.91,13.96,171,6955.6,7055.88,31.64,219.84,13.72,514.18,0,0,0,0,0,0
20191223,144900,700.9,0.79,6.53,0.03,0.02,0.43,32.54,19.42,180,5994.7,6141.89,27.23,218.79,11.73,524.47,0,0,0,0,0,0
20191223,145900,708.7,0.78,6.4,0.03,0.02,0.44,32.76,13.17,175.5,6117.3,6235.24,27.97,218.71,11.84,526.46,0,0,0,0,0,0
20191223,150900,683.8,1.16,9.52,0.04,0.03,0.45,32.91,11.97,171,5913.9,5980.31,27.01,218.8,11.26,532.14,0,0,0,0,0,0
20191223,151900,628.5,0.96,7.95,0.03,0.02,0.44,33.02,11.04,171,5429.9,5530.59,25.04,216.85,10.65,519.18,0,0,0,0,0,0
20191223,152900,533.1,0.91,7.48,0.03,0.02,0.42,32.56,20.48,166.5,4487,4569.5,20.71,216.96,9.03,506.46,0,0,0,0,0,0
20191223,153900,596.4,0.94,7.8,0.03,0.02,0.41,32.48,16.36,211.5,4678.1,4754.67,21.62,216.29,9.84,483.47,0,0,0,0,0,0
20191223,154900,523.2,0.82,6.74,0.03,0.02,0.43,32.69,18.09,193.5,3856.3,3914.74,17.93,214.9,8.51,460.87,0,0,0,0,0,0
20191223,155900,440.1,0.75,6.18,0.03,0.02,0.44,32.55,16.23,189,3016,3070.61,14.08,214.07,6.87,445.38,0,0,0,0,0,0
20191223,160900,246,0.85,6.98,0.03,0.02,0.43,31.26,15.83,216,1558.1,1567.61,7.16,212.61,3.5,468.59,0,0,0,0,0,0
20191223,161900,344.2,0.89,7.35,0.03,0.02,0.43,31.03,17.69,193.5,1835.9,1876.59,8.57,214.6,3.56,528.36,0,0,0,0,0,0
20191223,162900,292,0.83,6.86,0.03,0.02,0.44,31.7,18.62,180,1425.1,1464.55,6.7,212.94,3.89,381.02,0,0,0,0,0,0
20191223,163900,245,1.08,8.93,0.04,0.02,0.45,31.23,21.28,184.5,1080.8,1136.16,5.1,212.7,3.4,335.01,0,0,0,0,0,0
20191223,164900,199.5,1.03,8.46,0.04,0.02,0.44,31,19.82,184.5,804.6,847.13,3.79,213.03,2.86,297.23,0,0,0,0,0,0
