dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200204,000900,0,2.43,20.02,0.08,0.06,0.48,22.06,2.07,185,0,0,0.09,215.2,0,42.16,0,0,0,0,0,0
20200204,001900,0,2.55,21,0.08,0.06,0.47,22,0,270,0,0,0.09,215.2,0,42.3,0,0,0,0,0,0
20200204,002900,0,2.5,20.64,0.08,0.06,0.46,22.04,3.46,135,0,0,0.09,215.2,0,41.66,0,0,0,0,0,0
20200204,003900,0,2.34,19.27,0.08,0.05,0.46,22.14,0.27,180,0,0,0.09,215.2,0,42.59,0,0,0,0,0,0
20200204,004900,0,2.46,20.31,0.08,0.06,0.48,21.98,0.93,171,0,0,0.09,215.2,0,42.31,0,0,0,0,0,0
20200204,005900,0,2.53,20.86,0.08,0.06,0.46,22,1.86,148.5,0,0,0.05,1539406.08,48669426926.12,37.46,0,0,0,0,0,0
20200204,010900,0,2.37,19.52,0.08,0.05,0.46,22.03,3.33,117,0,0,0,3848192.39,0,42.17,0,0,0,0,0,0
20200204,011900,0,2.31,19.05,0.08,0.05,0.46,22.19,4.52,108,0,0,0,3848192.39,0,41.42,0,0,0,0,0,0
20200204,012900,0,2.11,17.36,0.07,0.05,0.48,22.18,3.59,81,0,0,0,3848192.39,0,41.39,0,0,0,0,0,0
20200204,013900,0,1.96,16.2,0.07,0.04,0.47,22.33,3.72,126,0,0,0,3848192.39,0,41.7,0,0,0,0,0,0
20200204,014900,0,1.99,16.47,0.06,0.04,0.47,22.23,3.72,108,0,0,0,3848192.39,0,42.18,0,0,0,0,0,0
20200204,015900,0,1.96,16.16,0.06,0.04,0.45,22.36,7.05,94.5,0,0,0,3848192.39,0,42.42,0,0,0,0,0,0
20200204,020900,0,1.83,15.13,0.06,0.04,0.45,22.09,4.12,117,0,0,0,3848192.39,0,41.85,0,0,0,0,0,0
20200204,021900,0,2.07,17.09,0.07,0.05,0.46,21.99,5.05,146,0,0,0,3848192.39,0,41.3,0,0,0,0,0,0
20200204,022900,0,2.2,18.15,0.07,0.05,0.47,22.01,5.59,117,0,0,0,3848192.39,0,41.42,0,0,0,0,0,0
20200204,023900,0,2.14,17.7,0.07,0.05,0.46,22.01,4.79,108,0,0,0,3848192.39,0,42.51,0,0,0,0,0,0
20200204,024900,0,2.12,17.51,0.07,0.05,0.44,21.95,3.59,144,0,0,0,3848192.39,0,42.78,0,0,0,0,0,0
20200204,025900,0,2.04,16.85,0.07,0.04,0.45,21.73,2.93,126,0,0,0,3848192.39,0,42.16,0,0,0,0,0,0
20200204,030900,0,2.17,17.93,0.07,0.05,0.45,21.74,4.26,117,0,0,0,3848192.39,0,42.26,0,0,0,0,0,0
20200204,031900,0,2.11,17.4,0.07,0.05,0.46,21.48,0.93,135,0,0,0,3848192.39,0,43.28,0,0,0,0,0,0
20200204,032900,0,2.09,17.26,0.07,0.05,0.44,21.51,2.26,135,0,0,0,3848192.39,0,43.5,0,0,0,0,0,0
20200204,033900,0,2.15,17.72,0.07,0.05,0.48,21.25,1.86,135,0,0,0,3848192.39,0,43.08,0,0,0,0,0,0
20200204,034900,0,2.19,18.07,0.07,0.05,0.47,21.27,3.19,135,0,0,0,3848192.39,0,43.11,0,0,0,0,0,0
20200204,035900,0,2.15,17.74,0.07,0.05,0.45,21.24,3.19,130.5,0,0,0,3848192.39,0,42.83,0,0,0,0,0,0
20200204,040900,0,2.19,18.13,0.07,0.05,0.46,21.49,5.05,112.5,0,0,0,3848192.39,0,43.09,0,0,0,0,0,0
20200204,041900,0,2.28,18.82,0.08,0.05,0.48,21.57,4.66,141.5,0,0,0,3848192.39,0,42.54,0,0,0,0,0,0
20200204,042900,0,2.31,19,0.08,0.05,0.45,21.64,8.38,119,0,0,0,3848192.39,0,41.7,0,0,0,0,0,0
20200204,043900,0,2.29,18.87,0.08,0.05,0.46,21.83,6.78,58.5,0,0,0,3848192.39,0,41.76,0,0,0,0,0,0
20200204,044900,0,2.15,17.69,0.07,0.05,0.46,21.84,6.12,121.5,0,0,0,3848192.39,0,43.46,0,0,0,0,0,0
20200204,045900,0,2.19,18.11,0.07,0.05,0.47,21.76,4.52,121.5,0,0,0,3848192.39,0,49.9,0,0,0,0,0,0
20200204,050900,0,2.11,17.38,0.07,0.05,0.46,21.53,3.99,130.5,0,0,0,3848192.39,0,208.84,0,0,0,0,0,0
20200204,051900,0.4,2.04,16.87,0.07,0.05,0.43,21.67,5.85,94.5,0,0,0,3848192.39,0,494.39,0,0,0,0,0,0
20200204,052900,6.9,2.12,17.48,0.07,0.05,0.46,21.89,7.58,58.5,28.1,44.15,0.14,1539408.57,0.09,507.99,0,0,0,0,0,0
20200204,053900,20.7,2.05,16.9,0.07,0.05,0.44,22.09,7.32,63,141.4,166.18,0.66,219.01,0.33,508.33,0,0,0,0,0,2.66
20200204,054900,33.9,1.98,16.35,0.06,0.04,0.45,22.59,8.91,58.5,248.8,273.69,1.15,217.97,0.52,524.8,0,0,0,0,0,18.65
