dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200403,000900,0,3.8,31.34,0.13,0.09,0.46,22.96,0,175,0,0,0,0,0,0,0,0,0,0,0,0
20200403,001900,0,3.88,31.98,0.13,0.09,0.44,22.81,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,002900,0,8.08,66.62,0.27,0.18,0.47,23.25,3.46,189,0,0,0,0,0,0,0,0,0,0,0,0
20200403,003900,0,12.87,106.16,0.43,0.29,0.48,23.3,2.93,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20200403,004900,0,10.99,90.64,0.37,0.25,0.48,22.76,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,005900,0,10.31,85.04,0.34,0.23,0.48,22.26,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,010900,0,9.95,82.11,0.33,0.22,0.47,21.93,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,011900,0,8.46,69.84,0.28,0.19,0.48,21.99,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,012900,0,7.55,62.31,0.25,0.17,0.48,22.01,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,013900,0,7.6,62.7,0.25,0.17,0.48,21.57,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,014900,0,6.41,52.91,0.21,0.15,0.47,21.38,0,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,015900,0,6.16,50.8,0.21,0.14,0.46,21.71,5.45,198,0,0,0,0,0,0,0,0,0,0,0,0
20200403,020900,0,5.62,46.38,0.19,0.13,0.48,23.05,11.3,216,0,0,0,0,0,0,0,0,0,0,0,0
20200403,021900,0,6.25,51.52,0.21,0.14,0.46,22.81,9.84,184.5,0,0,0,0,0,0,0,0,0,0,0,0
20200403,022900,0,6.89,56.86,0.23,0.16,0.48,22.61,5.32,189,0,0,0,0,0,0,0,0,0,0,0,0
20200403,023900,0,6.9,56.97,0.23,0.16,0.47,22.47,3.19,184.5,0,0,0,0,0,0,0,0,0,0,0,0
20200403,024900,0,7.22,59.54,0.24,0.16,0.46,22.34,1.86,207,0,0,0,0,0,0,0,0,0,0,0,0
20200403,025900,0,7.5,61.92,0.25,0.17,0.46,22.25,1.73,216,0,0,0,0,0,0,0,0,0,0,0,0
20200403,030900,0,8.84,72.89,0.3,0.2,0.48,22.09,0.66,184.5,0,0,0,0,0,0,0,0,0,0,0,0
20200403,031900,0,6.9,56.92,0.23,0.16,0.48,21.96,2.53,180,0,0,0,0,0,0,0,0,0,0,0,0
20200403,032900,0,5.62,46.35,0.19,0.13,0.45,22.04,3.86,198,0,0,0,0,0,0,0,0,0,0,0,0
20200403,033900,0,5.72,47.18,0.19,0.13,0.46,21.84,3.59,193.5,0,0,0,0,0,0,0,0,0,0,0,0
20200403,034900,0,5.88,48.54,0.2,0.13,0.47,21.72,6.38,198,0,0,0,0,0,0,0,0,0,0,0,0
20200403,035900,0,6.18,51.02,0.21,0.14,0.47,21.73,8.64,193.5,0,0,0,6282390773.37,0,39.57,0,0,0,0,0,0
20200403,040900,0,6.87,56.68,0.23,0.16,0.47,21.54,7.05,198,0,0,0,6282390773.37,0,39.53,0,0,0,0,0,0
20200403,041900,0,7.84,64.72,0.26,0.18,0.46,21.58,9.84,189,0,0,0,6282390773.37,0,39.85,0,0,0,0,0,0
