dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20191121,000900,0,3.14,25.93,0.1,0.07,0.45,25.58,6.06,75,0,0,0.09,213.6,0,39.63,0,0,0,0,0,0
20191121,001900,0,3.46,28.53,0.12,0.08,0.46,25.73,7.45,103.5,0,0,0.09,213.6,0,40.12,0,0,0,0,0,0
20191121,002900,0,3.55,29.25,0.12,0.08,0.44,25.66,5.85,90,0,0,0.09,213.6,0,40.59,0,0,0,0,0,0
20191121,003900,0,3.8,31.39,0.12,0.08,0.43,25.51,8.11,85.5,0,0,0.09,213.6,0,40.09,0,0,0,0,0,0
20191121,004900,0,3.73,30.73,0.12,0.08,0.46,25.25,4.66,121.5,0,0,0.09,213.6,0,40.32,0,0,0,0,0,0
20191121,005900,0,3.77,31.09,0.13,0.09,0.45,24.79,2.53,108,0,0,0.09,213.6,0,40.98,0,0,0,0,0,0
20191121,010900,0,5.15,42.5,0.17,0.12,0.46,25.07,7.91,272.25,0,0,0,0,0,0,0,0,0,0,0,0
20191121,011900,0,4.14,34.2,0.14,0.09,0.46,25.26,6.52,81,0,0,0,0,0,0,0,0,0,0,0,0
20191121,012900,0,3.9,32.19,0.13,0.09,0.45,25.09,3.19,58.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,013900,0,3.9,32.16,0.13,0.09,0.45,24.14,0.13,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,014900,0,3.91,32.23,0.13,0.09,0.45,23.24,0.27,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,015900,0,4.24,35.02,0.14,0.1,0.44,22.15,0.8,126,0,0,0,0,0,0,0,0,0,0,0,0.12
20191121,020900,0,4.27,35.25,0.14,0.1,0.45,21.98,0.53,229.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,021900,0,4.34,35.81,0.14,0.1,0.45,21.88,0,157.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,022900,0,4.45,36.71,0.15,0.1,0.44,21.44,0,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20191121,023900,0,4.51,37.2,0.15,0.11,0.44,20.86,0,126,0,0,0,0,0,0,0,0,0,0,0,0
20191121,024900,0,5.41,44.59,0.18,0.12,0.47,21.03,0,135,0,0,0,0,0,0,0,0,0,0,0,0
20191121,025900,0,6.01,49.56,0.2,0.14,0.5,21.18,0.27,135,0,0,0,0,0,0,0,0,0,0,0,0
20191121,030900,0,5.74,47.33,0.19,0.13,0.49,20.87,0,135,0,0,0,0,0,0,0,0,0,0,0,0
20191121,031900,0,5.93,48.94,0.2,0.13,0.49,20.33,0,135,0,0,0,0,0,0,0,0,0,0,0,0.43
