dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200325,000900,0,3.26,26.86,0.11,0.07,0.45,23.35,19.06,75,0,0,0,0,0,0,0,0,0,0,0,0
20200325,001900,0,3.25,26.8,0.11,0.07,0.44,23.32,20.61,81,0,0,0,0,0,0,0,0,0,0,0,0
20200325,002900,0,3.05,25.19,0.1,0.07,0.45,23.23,26.6,99,0,0,0,0,0,0,0,0,0,0,0,0
20200325,003900,0,2.98,24.61,0.1,0.07,0.43,23.22,28.99,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,004900,0,2.88,23.8,0.1,0.06,0.44,23.19,25.8,99,0,0,0,0,0,0,0,0,0,0,0,0
20200325,005900,0,3.18,26.21,0.11,0.07,0.43,23.23,24.74,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,010900,0,2.87,23.69,0.1,0.06,0.46,23.27,17.42,108,0,0,0,0,0,0,0,0,0,0,0,0
20200325,011900,0,2.91,23.96,0.1,0.07,0.47,23.31,21.01,72,0,0,0,0,0,0,0,0,0,0,0,0
20200325,012900,0,2.82,23.24,0.1,0.06,0.45,23.31,22.48,90,0,0,0,0,0,0,0,0,0,0,0,0
20200325,013900,0,2.84,23.45,0.09,0.07,0.45,23.23,21.81,110,0,0,0,0,0,0,0,0,0,0,0,0
20200325,014900,0,2.91,23.96,0.1,0.07,0.46,23.29,24.6,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,015900,0,2.88,23.74,0.1,0.07,0.44,23.22,25.54,99,0,0,0,0,0,0,0,0,0,0,0,0
20200325,020900,0,2.92,24.11,0.1,0.06,0.45,23.31,27.8,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,021900,0,2.88,23.77,0.1,0.07,0.47,23.2,23.14,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,022900,0,2.79,22.99,0.09,0.06,0.45,23.21,25,72,0,0,0,0,0,0,0,0,0,0,0,0
20200325,023900,0,2.95,24.37,0.1,0.07,0.45,23.1,22.48,90,0,0,0,0,0,0,0,0,0,0,0,0
20200325,024900,0,2.9,23.94,0.1,0.07,0.46,23.05,27.13,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,025900,0,3.1,25.59,0.1,0.07,0.45,23.01,24.74,119,0,0,0,0,0,0,0,0,0,0,0,0
20200325,030900,0,2.99,24.7,0.1,0.07,0.44,22.91,27,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,031900,0,2.93,24.18,0.1,0.07,0.45,22.72,22.48,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,032900,0,2.78,22.9,0.09,0.06,0.45,22.56,20.75,81,0,0,0,0,0,0,0,0,0,0,0,0
20200325,033900,0,2.98,24.64,0.1,0.07,0.45,22.5,23.67,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,034900,0,2.96,24.4,0.1,0.07,0.45,22.49,21.81,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,035900,0,3.03,24.97,0.1,0.07,0.46,22.4,22.88,81,0,0,0,0,0,0,0,0,0,0,0,0
20200325,040900,0,2.98,24.62,0.1,0.07,0.44,22.36,25.8,58.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,041900,0,2.94,24.26,0.1,0.07,0.45,22.4,27.4,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,042900,0,2.9,23.93,0.1,0.07,0.45,22.31,24.87,67.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,043900,0,2.92,24.09,0.1,0.06,0.45,22.31,23.67,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,044900,0,2.94,24.27,0.1,0.07,0.44,22.41,24.47,87.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,045900,0,2.84,23.41,0.09,0.06,0.46,22.29,16.89,99,0,0,0,0,0,0,0,0,0,0,0,0
20200325,050900,0,2.86,23.58,0.1,0.06,0.45,22.29,22.34,63,0,0,0,0,0,0,0,0,0,0,0,0
20200325,051900,0,2.85,23.5,0.1,0.07,0.46,22.11,21.28,67.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,052900,0,2.87,23.66,0.1,0.06,0.44,22.02,23.41,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,053900,0,2.77,22.87,0.09,0.06,0.45,21.99,22.48,67.5,0,0,0,0,0,0,0,0,0,0,0,0
20200325,054900,6.5,2.86,23.58,0.1,0.06,0.45,21.82,32.19,76.5,13.5,43.69,0.11,218.82,0.1,458.08,0,0,0,0,0,0
20200325,055900,9.7,2.88,23.74,0.09,0.06,0.45,21.72,27,85.5,49.2,78.16,0.24,219.12,0.16,486.53,0,0,0,0,0,0
20200325,060900,19.7,2.66,21.94,0.09,0.06,0.46,21.82,28.06,63,131.8,160.13,0.62,219.26,0.31,508.42,0,0,0,0,0,0
20200325,061900,45.6,2.63,21.73,0.09,0.06,0.45,22.3,42.56,58.5,299.9,325.48,1.38,219.07,0.6,537.52,0,0,0,0,0,0
20200325,062900,57.1,2.46,20.25,0.08,0.06,0.44,22.69,23.01,101,456.4,484.62,2.09,219.42,0.9,535.5,0,0,0,0,0,0
20200325,063900,60.8,2.7,22.26,0.09,0.06,0.47,22.2,30.86,85.5,515,543.52,2.36,219.34,1,542.92,0,0,0,0,0,0
20200325,064900,72.1,2.65,21.89,0.09,0.06,0.45,22.21,28.46,103.5,623.9,651.32,2.85,219.38,1.19,545.87,0,0,0,0,0,0
20200325,065900,76.5,2.7,22.31,0.09,0.06,0.44,22.33,30.72,76.5,659.8,686.97,3.02,219.43,1.26,544.79,0,0,0,0,0,0
20200325,070900,77.8,2.63,21.68,0.09,0.06,0.47,22.35,29.39,90,668.7,694.46,3.06,219.45,1.27,547.68,0,0,0,0,0,0
20200325,071900,104.3,2.78,22.9,0.09,0.06,0.45,22.41,26.47,81,903.1,930.37,4.11,220.14,1.68,553.85,0,0,0,0,0,0
20200325,072900,155.8,2.71,22.35,0.09,0.06,0.46,22.72,22.21,112.5,1386.8,1420.62,6.32,220.09,2.52,562.69,0,0,0,0,0,0
20200325,073900,360.1,2.59,21.34,0.09,0.06,0.47,23.88,30.32,114.5,3264.1,3194.79,14.32,221.78,5.56,571.81,0,0,0,0,0,0
20200325,074900,482.3,2.4,19.78,0.08,0.06,0.45,24.88,41.36,81,4323.3,4383.8,19.52,223.34,7.68,570.67,0,0,0,0,0,0
20200325,075900,514.6,2.48,20.51,0.08,0.06,0.47,25.77,30.19,81,4618.4,4527.11,20.4,222.92,8.09,559.66,0,0,0,0,0,0
20200325,080900,502.7,2.52,20.76,0.08,0.06,0.46,25.77,23.67,63,4523.7,4455.26,19.86,222.74,7.98,558.97,0,0,0,0,0,0
20200325,081900,599.6,2.32,19.14,0.08,0.05,0.47,26.16,28.86,67.5,5292,5247.72,23.37,223.4,9.42,556.76,0,0,0,0,0,0
20200325,082900,436.7,2.33,19.25,0.08,0.05,0.47,26.39,26.6,103.5,3840.4,3909.29,17.3,221.6,7.1,551.57,0,0,0,0,0,0
20200325,083900,667.6,2.72,22.4,0.09,0.06,0.46,26.55,33.52,94.5,6034,6118.08,26.91,224.07,10.99,557.9,0,0,0,0,0,0
20200325,084900,767.9,2.29,18.88,0.07,0.05,0.47,28.47,26.2,103.5,6659.3,6795.02,29.82,224.63,12.52,543,0,0,0,0,0,0
20200325,085900,834.6,1.8,14.88,0.06,0.04,0.47,28.79,26.87,67.5,7187,7286.36,31.93,225.04,13.57,536.9,0,0,0,0,0,0
20200325,090900,959.9,1.73,14.24,0.06,0.04,0.47,29.64,24.87,90,8083.4,8206.38,35.74,225.98,15.7,522.85,0,0,0,0,0,0
20200325,091900,929.3,2.02,16.64,0.07,0.04,0.46,29.94,23.67,72,7603.2,7726.67,33.73,225.05,14.92,518.44,0,0,0,0,0,0
20200325,092900,937.5,1.83,15.11,0.06,0.04,0.46,29.72,23.67,101,7531.6,7513.58,33.11,224.54,13.84,542.08,0,0,0,0,0,0
20200325,093900,932.8,1.82,15.03,0.06,0.04,0.48,30.26,24.07,36,7453.9,7569.31,33.17,224.24,13.92,542.15,0,0,0,0,0,0
20200325,094900,629.2,2.1,17.31,0.07,0.05,0.45,29.79,24.87,54,5444.9,5544.71,24.5,221.78,10.41,531.41,0,0,0,0,0,0
20200325,095900,653.8,1.62,13.4,0.06,0.04,0.46,30.04,25.27,49.5,5278,5470.3,24.07,221.68,10.04,540.37,0,0,0,0,0,0
20200325,100900,765.6,1.54,12.7,0.05,0.03,0.46,29.64,25.8,45,6013.9,6088.85,26.91,222.19,10.72,562.23,0,0,0,0,0,0
20200325,101900,1164.2,1.48,12.22,0.05,0.03,0.45,31.38,22.08,54,8130.4,8335.94,36.3,224.2,14.85,561.78,0,0,0,0,0,0
20200325,102900,718.3,1.15,9.5,0.04,0.03,0.45,30.96,25.54,49.5,5630.2,5749.12,25.5,221.41,10.95,524.17,0,0,0,0,0,0
20200325,103900,825.1,1.52,12.56,0.05,0.04,0.43,31.05,16.89,63,6330.4,6138.32,27.14,221.76,11.11,548.06,0,0,0,0,0,0
20200325,104900,1209.72,1.33,10.95,0.04,0.03,0.45,32.73,23.94,63,8042.95,8149.86,35.88,223.92,14.64,556.66,0,0,0,0,0,0
20200325,105900,898.95,1.11,9.13,0.04,0.03,0.46,31.98,28.06,58.5,6526.2,6703.3,29.55,222.2,12.61,530.2,0,0,0,0,0,0
20200325,110900,468.8,1.17,9.62,0.04,0.03,0.48,31.48,20.88,67.5,3981.4,4011.05,18.14,219.02,7.68,522.71,0,0,0,0,0,0
20200325,111900,993.5,1.01,8.38,0.03,0.02,0.47,31.02,22.48,67.5,7102.6,7223.52,31.89,222.33,12.56,571.5,0,0,0,0,0,0
20200325,112900,1120.3,1.03,8.46,0.04,0.02,0.45,32.14,25.4,54,8279.1,8426.4,37,223.7,15.23,553.11,0,0,0,0,0,0
20200325,113900,1079.4,1.03,8.49,0.04,0.02,0.44,32.39,17.42,76.5,8279.7,8420.79,36.99,223.74,15.75,534.72,0,0,0,0,0,0
20200325,114900,1083.8,1.08,8.91,0.04,0.02,0.44,32.29,26.47,99,8279.1,8425.28,36.98,223.85,15.66,538.05,0,0,0,0,0,0
20200325,115900,929.75,1.06,8.72,0.04,0.02,0.46,32.19,22.88,92,6957.55,7101.61,30.91,221.85,13.05,541.32,0,0,0,0,0,0
20200325,120900,1155.4,1.08,8.91,0.04,0.02,0.45,32.3,25.54,45,8279.7,8421.76,37.07,223.31,15.04,559.83,0,0,0,0,0,0
20200325,121900,1239,0.89,7.38,0.03,0.02,0.44,33.63,20.62,45,8279,8399.07,37.08,223.19,15.25,550.96,0,0,0,0,0,0
20200325,122900,1093.1,0.85,7.03,0.03,0.02,0.45,34.46,24.07,72,7256.8,7112.66,32.51,222.23,13.07,538.49,0,0,0,0,0,0
20200325,123900,841.8,0.81,6.64,0.03,0.02,0.45,32.93,20.62,54,5924.3,6011.43,26.65,220.46,10.96,537.73,0,0,0,0,0,0
20200325,124900,651.6,0.87,7.14,0.03,0.02,0.44,32.58,20.35,49.5,4966,5298.86,23.29,219.33,9.68,539.75,0,0,0,0,0,0
20200325,125900,1128.1,0.77,6.35,0.03,0.02,0.46,33.86,20.88,49.5,8279.9,8428.53,37.14,222.86,15.26,552.58,0,0,0,0,0,0
20200325,130900,1001.5,0.71,5.84,0.02,0.01,0.45,34.48,20.35,40.5,7858.9,8002.67,35.2,222.11,15.41,519.51,0,0,0,0,0,0
20200325,131900,997.2,0.65,5.34,0.02,0.01,0.46,35.05,20.48,72,7698.1,7855.28,34.74,221.54,15.18,516.57,0,0,0,0,0,0
20200325,132900,554.4,0.73,6.04,0.02,0.02,0.45,34.16,15.43,58.5,4245.2,4397.26,19.55,217.39,8.31,519.75,0,0,0,0,0,0
20200325,133900,656.2,0.75,6.21,0.02,0.02,0.45,33.36,21.15,58.5,4989.9,4610.34,21.53,217.64,8.25,539.45,0,0,0,0,0,0
20200325,134900,840.7,0.7,5.81,0.02,0.02,0.42,32.92,16.23,81,6782.8,6916.31,30.34,222.21,12.98,531.09,0,0,0,0,0,0
20200325,135900,976.3,0.71,5.88,0.02,0.02,0.42,34.71,12.9,40.5,7647.8,7789.53,34.28,223.33,15.34,508.14,0,0,0,0,0,0
20200325,140900,874.3,0.68,5.62,0.02,0.01,0.44,34.97,20.08,40.5,6912.2,7059.42,31.02,222.72,13.95,505.6,0,0,0,0,0,0
20200325,141900,597.5,0.69,5.7,0.02,0.02,0.44,35.01,18.62,81,4826,5095.48,22.04,220.26,9.77,515.01,0,0,0,0,0,0
20200325,142900,663.4,0.67,5.51,0.02,0.01,0.46,36.23,15.96,49.5,5328.7,5325.71,23.65,220.59,10.27,517.74,0,0,0,0,0,0
20200325,143900,430.7,0.77,6.37,0.02,0.02,0.45,33.19,18.22,81,3285.9,3327.79,14.92,218.74,6.19,531.3,0,0,0,0,0,0
20200325,144900,682.6,0.95,7.84,0.03,0.02,0.45,35.01,12.5,81,5592,5677.08,25.03,222.44,10.65,530.73,0,0,0,0,0,0
20200325,145900,133.7,1.23,10.12,0.04,0.03,0.43,32.59,14.36,101,1067.5,1108.06,4.96,217.02,2.14,517.25,0,0,0,0,0,0
