dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200304,000900,0,1.45,11.94,0.05,0.03,0.47,21,10.64,125,0,0,0.1,214.2,0,41.1,0,0,0,0,0,0
20200304,001900,0,1.33,10.95,0.04,0.03,0.48,21.2,14.23,130.5,0,0,0.1,214.2,0,40.7,0,0,0,0,0,0
20200304,002900,0,1.42,11.73,0.05,0.03,0.5,20.92,6.12,148.5,0,0,0.1,214.2,0,41.58,0,0,0,0,0,0
20200304,003900,0,1.86,15.37,0.06,0.04,0.48,20.91,9.18,139.5,0,0,0.1,214.2,0,42.2,0,0,0,0,0,0
20200304,004900,0.1,2.26,18.64,0.07,0.05,0.48,20.84,7.32,157.5,0,0,0.1,214.2,0,40.88,0,0,0,0,0,0
20200304,005900,0,2.92,24.06,0.1,0.07,0.5,20.51,9.71,130.5,0,0,0.1,214.2,0,40.74,0,0,0,0,0,0
20200304,010900,0,3.94,32.44,0.16,0.12,0.53,20.52,4.92,166.5,0,0,0,0,0,0,0.03,0.01,0,0,0,0
20200304,011900,0,4.11,33.93,0.14,0.09,0.5,20.32,9.58,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,012900,0,3.44,28.33,0.12,0.08,0.5,20.35,11.84,126,0,0,0,0,0,0,0,0,0,0,0,0
20200304,013900,0,3.22,26.56,0.11,0.07,0.5,20.36,11.3,135,0,0,0,0,0,0,0,0,0,0,0,0
20200304,014900,0,2.17,17.89,0.07,0.05,0.48,20.37,11.57,144,0,0,0,0,0,0,0,0,0,0,0,0
20200304,015900,0,2.52,20.78,0.09,0.06,0.47,20.5,10.64,135,0,0,0,0,0,0,0,0,0,0,0,0
20200304,020900,0,2.29,18.9,0.08,0.05,0.48,20.36,9.84,135,0,0,0,0,0,0,0,0,0,0,0,0
20200304,021900,0,1.54,12.68,0.05,0.04,0.47,20.32,12.37,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,022900,0,2.34,19.34,0.08,0.05,0.47,20.26,11.97,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,023900,0,3.78,31.14,0.13,0.09,0.48,20.37,14.76,108,0,0,0,0,0,0,0,0,0,0,0,0
20200304,024900,0,1.67,13.77,0.06,0.04,0.5,20.48,18.35,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,025900,0,1.4,11.56,0.05,0.03,0.46,20.46,12.1,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,030900,0,1.23,10.18,0.04,0.03,0.46,20.49,15.16,126,0,0,0,0,0,0,0,0,0,0,0,0
20200304,031900,0,1.35,11.18,0.05,0.03,0.46,20.5,15.3,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,032900,0,1.33,10.98,0.04,0.03,0.47,20.36,13.57,108,0,0,0,0,0,0,0,0,0,0,0,0
20200304,033900,0,1.29,10.64,0.04,0.03,0.46,20.14,12.9,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,034900,0,1.44,11.86,0.05,0.03,0.46,20,7.98,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,035900,0,1.33,10.99,0.04,0.03,0.47,19.99,7.05,135,0,0,0,0,0,0,0,0,0,0,0,0
20200304,040900,0,1.25,10.35,0.04,0.03,0.47,19.69,6.65,130.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,041900,0,1.28,10.56,0.04,0.03,0.47,19.49,2.93,144,0,0,0,0,0,0,0,0,0,0,0,0
20200304,042900,0,1.33,10.96,0.04,0.03,0.46,19.59,0.8,166.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,043900,0,1.26,10.37,0.04,0.03,0.47,19.17,1.06,180,0,0,0,0,0,0,0,0,0,0,0,0
20200304,044900,0,1.2,9.89,0.04,0.03,0.46,18.96,2.66,166.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,045900,0,1.25,10.3,0.04,0.03,0.45,19.44,3.46,135,0,0,0,0,0,0,0,0,0,0,0,0
20200304,050900,0,1.26,10.41,0.04,0.03,0.44,19.47,5.45,153,0,0,0,0,0,0,0,0,0,0,0,0
20200304,051900,0,1.34,11.08,0.04,0.03,0.45,19.88,10.11,126,0,0,0,0,0,0,0,0,0,0,0,0
20200304,052900,0,1.29,10.65,0.04,0.03,0.46,19.69,5.32,148.5,0,0,0,0,0,0,0,0,0,0,0,0
20200304,053900,6.5,1.31,10.81,0.04,0.03,0.46,19.34,1.33,144,12,39.59,0.1,218.1,0.08,465.4,0,0,0,0,0,0
20200304,054900,9.4,1.53,12.63,0.05,0.03,0.46,19.89,3.59,148.5,45.4,75.47,0.23,218.27,0.15,492.54,0,0,0,0,0,0
20200304,055900,17.6,1.36,11.2,0.04,0.03,0.47,20.26,3.72,157.5,113.9,141.78,0.54,217.24,0.27,524.44,0,0,0,0,0,0
20200304,060900,31.3,1.47,12.12,0.05,0.03,0.47,22.16,3.86,157.5,240.4,268.97,1.12,217.09,0.48,559.6,0,0,0,0,0,0
20200304,061900,52.3,1.99,16.39,0.07,0.04,0.47,22.69,4.66,180,404.9,430.85,1.87,218.15,0.78,551.97,0,0,0,0,0,0
20200304,062900,79.4,2.28,18.79,0.08,0.05,0.47,23.1,11.97,135,589,617.53,2.72,217.7,1.15,538.53,0,0,0,0,0,0
20200304,063900,111.9,1.75,14.47,0.06,0.04,0.48,23.51,17.56,126,894.3,923.62,4.12,217.36,1.77,521.85,0,0,0,0,0,0
20200304,064900,154.4,2.16,17.84,0.07,0.05,0.42,23.75,24.34,108,1309.1,1328.35,5.91,218.15,2.47,539.25,0,0,0,0,0,0
20200304,065900,197.5,2.02,16.63,0.07,0.04,0.43,24.45,18.09,112.5,1747.4,1775.84,7.97,219.51,3.15,564.21,0,0,0,0,0,0
20200304,070900,242,2.02,16.65,0.07,0.05,0.43,24.82,19.95,103.5,2195.5,2224.18,10.06,218.57,3.89,572.4,0,0,0,0,0,0
20200304,071900,287.6,2.11,17.43,0.07,0.05,0.43,24.97,27.26,112.5,2646.2,2686.97,12.23,216.64,4.7,572.06,0,0,0,0,0,0
20200304,072900,335.1,1.75,14.42,0.06,0.04,0.44,25.62,25.8,103.5,3074.1,3113.81,14.2,216.99,5.48,568.52,0,0,0,0,0,0
20200304,073900,383.4,1.42,11.68,0.05,0.03,0.44,26.05,26.6,90,3518,3567.47,16.11,218.43,6.33,563.45,0,0,0,0,0,0
20200304,074900,428.7,1.4,11.52,0.05,0.03,0.47,26.18,29.39,130.5,3926.4,3977.69,17.93,219.03,7.08,561.8,0,0,0,0,0,0
20200304,075900,475.8,1.28,10.55,0.04,0.03,0.45,27.05,27.53,117,4344.2,4409.68,19.92,218.19,7.91,557.72,0,0,0,0,0,0
20200304,080900,519.6,1.26,10.35,0.04,0.03,0.45,27.85,26.07,99,4727.4,4786.62,21.56,219.29,8.66,552.9,0,0,0,0,0,0
