dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200113,000900,0,0.94,7.72,0.03,0.02,0.46,23.21,14.04,155,0,0,0.09,212.3,0,38.21,0,0,0,0,0,0
20200113,001900,0,0.89,7.36,0.03,0.02,0.46,23.3,13.57,171,0,0,0.09,212.3,0,38.79,0,0,0,0,0,0
20200113,002900,0,0.9,7.46,0.03,0.02,0.48,23.29,11.84,157.5,0,0,0.09,212.3,0,39.66,0,0,0,0,0,0
20200113,003900,0,0.95,7.8,0.03,0.02,0.47,23.24,18.49,144,0,0,0.09,212.3,0,39.92,0,0,0,0,0,0
20200113,004900,0,0.76,6.25,0.03,0.02,0.47,23.12,12.64,157.5,0,0,0.09,212.3,0,39.54,0,0,0,0,0,0
20200113,005900,0,0.6,4.99,0.02,0.01,0.49,23.05,11.17,139.5,0,0,0.09,212.3,0,39.63,0,0,0,0,0,0
20200113,010900,0,0.46,3.83,0.02,0.01,0.49,22.97,17.42,139.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,011900,0,0.49,4.02,0.02,0.01,0.5,22.78,20.48,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,012900,0,0.52,4.31,0.02,0.01,0.52,22.7,23.67,112.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,013900,0,0.4,3.33,0.01,0.01,0.51,22.68,21.01,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,014900,0,0.3,2.49,0.01,0.01,0.52,22.52,31.52,85.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,015900,0,0.25,2.04,0.01,0.01,0.52,21.91,27.66,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,020900,0,0.19,1.55,0.01,0,0.51,21.58,45.49,108,0,0,0,0,0,0,0,0,0,0,0,0
20200113,021900,0,0.18,1.51,0.01,0,0.5,21.19,32.98,105.75,0,0,0,0,0,0,0,0,0,0,0,0
20200113,022900,0,0.23,1.9,0.01,0.01,0.51,20.99,36.18,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,023900,0,0.25,2.05,0.01,0,0.5,21.03,20.62,135,0,0,0,0,0,0,0,0,0,0,0,0
20200113,024900,0,0.28,2.31,0.01,0.01,0.51,20.89,34.58,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200113,025900,0,0.34,2.77,0.01,0.01,0.52,20.76,24.21,99,0,0,0,0,0,0,0,0,0,0,0,0
20200113,030900,0,0.44,3.6,0.03,0.03,0.54,20.71,17.29,94.5,0,0,0,0,0,0,0.01,0,0,0,0,0
20200113,031900,0,0.41,3.37,0.03,0.03,0.55,20.65,12.1,94.5,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,032900,0,0.43,3.47,0.04,0.04,0.55,20.61,16.23,126,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,033900,0,0.54,4.37,0.05,0.05,0.55,20.52,26.73,81,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,034900,0,0.48,3.92,0.04,0.03,0.54,20.43,25.27,117,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,035900,0,0.43,3.55,0.03,0.03,0.54,20.41,35.38,103.5,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,040900,0,0.43,3.55,0.04,0.03,0.55,20.46,28.86,99,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,041900,0,0.39,3.2,0.04,0.03,0.55,20.52,19.29,85.5,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,042900,0,0.43,3.51,0.04,0.04,0.55,20.56,10.77,99,0,0,0,0,0,0,0.02,0,0,0,0,0
20200113,043900,0,0.39,3.19,0.03,0.02,0.54,20.52,4.39,85.5,0,0,0,0,0,0,0.01,0,0,0,0,0
20200113,044900,0,0.31,2.51,0.01,0.01,0.53,20.58,9.44,110,0,0,0,0,0,0,0,0,0,0,0,0
20200113,045900,0,0.29,2.38,0.02,0.01,0.54,20.64,13.83,45,0,0,0,0,0,0,0,0,0,0,0,0
20200113,050900,0,0.32,2.58,0.02,0.02,0.54,20.72,16.09,36,0,0,0,0,0,0,0.01,0,0,0,0,0
20200113,051900,0,0.35,2.87,0.01,0.01,0.53,20.78,25.54,27,0,0,0,0,0,0,0,0,0,0,0,0
20200113,052900,4,0.33,2.73,0.01,0.01,0.53,20.68,32.32,36,0,32.65,0.08,217.1,0.07,466.4,0,0,0,0,0,0
20200113,053900,7.2,0.31,2.6,0.01,0.01,0.52,20.62,26.87,63,26.4,55.45,0.15,218.12,0.12,471.26,0,0,0,0,0,0
20200113,054900,15.6,0.26,2.12,0.01,0.01,0.52,20.75,39.37,22.5,96.5,127.03,0.46,216.82,0.25,503.42,0,0,0,0,0,1.19
20200113,055900,25.4,0.23,1.94,0.01,0.01,0.52,20.84,41.1,36,190,218.07,0.89,215.77,0.42,519.9,0,0,0,0,0,5.79
20200113,060900,38.3,0.23,1.93,0.01,0,0.52,21.06,34.45,78.75,307.6,335.81,1.44,215.73,0.63,533.47,0,0,0,0,0,17.66
20200113,061900,56,0.22,1.86,0.01,0,0.51,21.24,41.1,81,474.7,503.54,2.2,216.91,0.93,541.82,0,0,0,0,0,39.09
20200113,062900,66.3,0.28,2.33,0.01,0.01,0.51,21.54,22.48,67.5,564.7,592.7,2.62,216.62,1.09,542.26,0,0,0,0,0,52.98
20200113,063900,63,0.32,2.63,0.01,0.01,0.51,21.93,28.06,63,532.8,561.38,2.48,215.79,1.04,541.37,0,0,0,0,0,49.01
20200113,064900,69.4,0.31,2.59,0.01,0.01,0.5,21.96,33.52,63,594.7,621.15,2.77,215.55,1.15,542.38,0,0,0,0,0,55.36
20200113,065900,86.9,0.35,2.91,0.01,0.01,0.5,22.06,27.27,54,757.3,785.11,3.51,216.41,1.42,551.73,0,0,0,0,0,69.44
20200113,070900,107.8,0.35,2.88,0.01,0.01,0.52,22.19,27.66,49.5,960.8,988.13,4.47,215.47,1.78,555.33,0,0,0,0,0,88.69
20200113,071900,118.8,0.34,2.82,0.01,0.01,0.52,22.55,18.49,45,1058.9,1085.53,4.94,214.69,1.96,554.64,0,0,0,0,0,104.36
20200113,072900,131.2,0.38,3.13,0.01,0.01,0.52,22.89,17.42,78.5,1174.6,1206.95,5.48,214.71,2.17,555.29,0,0,0,0,0,105.16
20200113,073900,171.9,0.4,3.31,0.01,0.01,0.52,23.52,13.83,63,1550.1,1582.17,7.18,216.08,2.83,558.88,0,0,0,0,0,141.27
20200113,074900,185,0.43,3.57,0.01,0.01,0.5,24.15,11.44,81,1666.6,1695.51,7.73,215.7,3.03,558.96,0,0,0,0,0,162.9
20200113,075900,198.2,0.59,4.9,0.02,0.01,0.52,24.34,8.25,162,1798.1,1842.14,8.35,215.4,3.28,560.97,0,0,0,0,0,163.89
20200113,080900,269.2,0.93,7.65,0.03,0.02,0.51,24.94,6.65,175.5,2467.3,2505.13,11.51,214.56,4.44,563.83,0,0,0,0,0,242.06
20200113,081900,297.5,0.9,7.39,0.03,0.02,0.51,25.53,9.04,150.5,2718.4,2757.7,12.66,214.76,4.93,559.64,0,0,0,0,0,277.98
20200113,082900,306.2,0.85,7.01,0.03,0.02,0.5,26.1,7.71,153,2813.6,2862.45,13.12,214.88,5.18,552.8,0,0,0,0,0,306.15
20200113,083900,493.4,0.83,6.84,0.03,0.02,0.49,27.11,13.57,168.5,4622.6,4618.55,21.04,217.29,8.34,553.47,0,0,0,0,0,432.54
20200113,084900,672.9,0.54,4.46,0.02,0.01,0.48,28.98,14.76,130.5,6087,6269.21,27.87,220.02,11.61,539.78,0,0,0,0,0,766.67
20200113,085900,840.2,0.53,4.38,0.02,0.01,0.47,29.78,22.61,193,7518.9,7652.52,33.88,221.5,14.25,536.85,0,0,0,0,0,812.1
20200113,090900,657,0.54,4.42,0.02,0.01,0.48,30.11,18.89,148.5,5806.9,5909.02,26.58,218.18,11.2,527.68,0,0,0,0,0,823.02
