dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191004,000100,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.45,77.98,0.31,0.21,0,0,0,0,0.48,23.79,0.41,132.71,0
20191004,010000,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.77,64.1,0.26,0.18,0,0,0,0,0.48,22.81,0.2,135,0
20191004,020000,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.83,56.36,0.23,0.15,0,0,0,0,0.48,22.6,0.13,135,0
20191004,030000,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,44.15,0.18,0.12,0,0,0,0,0.46,22.28,0.97,97.63,0
20191004,040000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.24,51.47,0.21,0.14,0,0,0,0,0.46,21.68,0.05,90,0
20191004,050000,20.96,28.33,0.95,218.05,204.1,0.43,525.86,232.28,7.04,58.08,0.23,0.16,0,0,0,0,0.48,23.27,0.22,115.5,0
20191004,060000,180.37,172.5,6.78,218.35,1477.62,2.72,554.59,1511.11,12.21,100.76,0.41,0.28,0,0,0,0,0.48,29.86,2.26,159.75,0
20191004,070000,416.89,433.82,17.79,216.84,3848.92,6.99,559.66,3904.52,5.58,46.01,0.19,0.13,0,0,0,0,0.45,30.95,12.97,95.25,0
20191004,080000,635.2,676.05,27.07,215.21,5820.17,11.07,536.02,5927.09,5.89,48.57,0.2,0.13,0,0,0,0,0.45,32.79,14.56,66.75,0
20191004,090000,730.89,769.28,29.22,218.15,6389.97,12.37,524.7,6492.64,6.19,51.05,0.21,0.14,0,0,0,0,0.44,34.62,11.04,81.75,0
20191004,100000,915.02,976.67,35.79,220.11,7879.88,16.14,496.56,8013.07,5.16,42.53,0.17,0.12,0,0,0,0,0.43,36.06,10.04,99,0
20191004,110000,809.35,898.15,32.02,220.7,7053.23,13.99,514.14,7199.17,4.99,41.17,0.17,0.11,0,0,0,0,0.44,37.35,10.09,152.25,0
20191004,120000,197.88,198.68,8.17,216.59,1798.02,3.33,542.16,1809.39,5.02,41.39,0.17,0.11,0,0,0,0,0.45,30.43,11.73,109.5,0
20191004,130000,311.45,291.3,12.86,217.57,2816.45,5.07,563.91,2850.15,5.37,44.28,0.18,0.12,0,0,0,0,0.47,25.42,5.52,143.25,0
20191004,140000,262.24,261.68,11.26,216.85,2451.55,4.69,534.38,2499.26,5.29,43.61,0.18,0.12,0,0,0,0,0.45,31.69,7.33,218.14,0
20191004,150000,77.41,81.8,3.72,215.03,797.72,1.5,547.74,822.55,4.84,39.92,0.16,0.11,0,0,0,0,0.46,26.31,6.43,225,0
20191004,160000,19.22,29.52,1.22,214.71,260.22,0.54,518.88,284.88,4.93,40.64,0.16,0.11,0,0,0,0,0.46,25.19,4.01,207.75,0
20191004,170000,1.12,2.98,0.12,214.23,12,0.06,390.95,27.48,6.17,50.92,0.2,0.14,0,0,0,0,0.46,24.75,1.04,197.25,0
20191004,180000,0.16,0,0.09,213.3,0,0,43.14,0,6.26,51.67,0.21,0.14,0,0,0,0,0.47,24.82,2.42,165.75,0
20191004,190000,0.19,0,0.09,213.3,0,0,43.2,0,4.68,38.58,0.16,0.11,0,0,0,0,0.46,23.66,3.7,173.25,0
20191004,200000,0.03,0,0.09,213.3,0,0,42.83,0,6.29,51.87,0.21,0.14,0,0,0,0,0.46,23.37,4.52,168.75,0
20191004,210000,0.12,0,0.09,213.3,0,0,43.41,0,7.32,60.36,0.24,0.17,0,0,0,0,0.45,23.85,3.3,158.25,0
20191004,220000,0.1,0,0.09,213.3,0,0,43.67,0,7.95,65.63,0.26,0.18,0,0,0,0,0.46,24.28,2.64,122.25,0
20191004,230000,0.28,0,0.09,213.3,0,0,43.76,0,7.6,62.73,0.25,0.17,0,0,0,0,0.46,24.32,2.28,96.86,0
