dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191103,000100,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.72,38.94,0.16,0.11,0,0,0,0,0.44,26.42,4.01,35.85,0
20191103,010000,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.01,41.37,0.17,0.11,0,0,0,0,0.44,25.29,0.66,122.25,0
20191103,020000,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.12,34,0.14,0.09,0,0,0,0,0.44,26.17,4.83,21.67,0
20191103,030000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3,60.24,0.24,0.17,0,0,0,0,0.45,25.82,2.44,50.25,0
20191103,040000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.54,95.18,0.38,0.26,0,0,0,0,0.45,25.81,4.34,61.33,0
20191103,050000,47.42,43.77,1.47,215.81,315.13,0.69,483.93,342.96,12.05,99.42,0.4,0.27,0,0,0,0,0.44,26.58,8.33,110,0
20191103,060000,238.79,209.22,7.92,217.03,1723.48,3.29,531.03,1753.04,28.63,236.18,0.95,0.65,0,0.01,0,0.01,0.45,26.58,8.43,81.27,0
20191103,070000,486.07,477.05,17.76,219.01,3886.2,7.71,512.96,3946.24,26.51,218.72,0.88,0.6,0,0.01,0,0.01,0.45,32.3,9.42,173.17,0
20191103,080000,691.72,702.73,25.99,220.19,5731.92,11.42,509.75,5814.83,20.74,171.1,0.69,0.47,0,0.01,0,0,0.44,32.77,12.48,99.67,0
20191103,090000,853.29,882.55,31.75,221.14,7013.78,14.37,496.48,7131.58,18.8,155.14,0.63,0.43,0,0.01,0,0,0.44,33.69,13.7,120.58,0
20191103,100000,936.69,986.93,34.57,221.85,7652.35,16.04,487.65,7819.33,18.32,151.15,0.61,0.42,0,0.01,0,0,0.43,34.72,13.57,137.97,0
20191103,110000,813.37,852.18,29.48,220.04,6507.4,13.86,482.56,6669.08,15.55,128.31,0.52,0.35,0,0,0,0,0.43,34.85,11.06,143.17,0
20191103,120000,988.44,1013.63,34.44,221.26,7631.32,15.79,491.23,7751.73,14.85,122.5,0.49,0.34,0,0,0,0,0.43,35.23,14.68,77.2,0
20191103,130000,814.29,855.55,28.32,219.22,6244.2,13.52,470.08,6349.02,11.92,98.38,0.4,0.27,0,0,0,0,0.42,36.02,13.3,111.42,0
20191103,140000,572.67,596.72,20.57,217.59,4490.23,9.44,482.13,4551.85,7.63,62.94,0.25,0.17,0,0,0,0,0.42,35.76,12.65,101.86,0
20191103,150000,269.37,294.05,10.48,215.16,2258.4,4.73,484.96,2296.17,7.48,61.7,0.25,0.17,0,0,0,0,0.43,34.33,11.93,91.58,0
20191103,160000,97.72,114.07,3.91,214.03,835.62,1.77,485.04,862.98,8.17,67.43,0.27,0.18,0,0,0,0,0.44,26.86,15.76,26.25,0
20191103,170000,4.62,12.13,0.39,213.38,73.42,0.21,430.28,91.96,8.5,70.15,0.28,0.19,0,0,0,0,0.45,28.43,11.55,37.33,0
20191103,180000,0.02,0,0.1,213,0,0,63.02,0,8.83,72.86,0.29,0.2,0,0,0,0,0.44,28.28,11.17,93.75,0
20191103,190000,0,0,0.1,213,0,0,39.92,0,10.23,84.43,0.34,0.23,0,0,0,0,0.44,24.61,5.59,130.75,0
20191103,200000,0,0,0.1,213,0,0,39.54,0,7.97,65.74,0.27,0.18,0,0,0,0,0.44,26.68,6.78,83,0
20191103,210000,0.02,0,0.1,213,0,0,38.9,0,7.4,61.04,0.25,0.17,0,0,0,0,0.44,26.14,6.56,65,0
20191103,220000,0,0,0.1,213,0,0,38.87,0,7.39,60.92,0.25,0.17,0,0,0,0,0.44,26.09,7.43,20.58,0
20191103,230000,0,0,0.09,212.9,0,0,38.52,0,8.71,71.86,0.29,0.2,0,0,0,0,0.45,26.2,6.81,41.92,0
