dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191023,000000,0,0,1.79,0.48,0,0,49.2,0,1.58,13.05,0.05,0.04,0,0,0,0,0.45,-124.55,4.82,208.22,0,0.492532,0.492532,1.472858,1.472858
20191023,010000,0,0,1.79,0.48,0,0,49.27,0,2.06,17.04,0.07,0.05,0,0,0,0,0.44,-127,2.73,194.25,0,0.248709,0.248709,1.246153,1.246153
20191023,020000,0,0,1.79,0.48,0,0,49.13,0,1.86,15.38,0.06,0.04,0,0,0,0,0.43,-127,1.24,89.25,0,1.557706,-1.583886,1.999914,8.6e-5
20191023,030000,0,0,1.79,0.48,0,0,50.7,0,1.9,15.71,0.06,0.04,0,0,0,0,0.44,-127,0,215.25,0,0,0,0,1
20191023,040000,0,0.07,1.79,0.48,0,0,159.76,0,1.87,15.44,0.06,0.04,0,0,0,0,0.44,-127,0.53,210,0,0.523599,0.523599,1.5,1.5
20191023,050000,0,45.35,1.95,209.51,407.28,0.77,548,432.21,1.81,14.94,0.06,0.04,0,0,0,0,0.45,-127,0.22,299.25,0,-1.060288,2.081305,0.127504,1.872496
20191023,060000,0,204.13,8.47,220.18,1856.03,3.33,570.78,1912.28,1.69,13.98,0.06,0.04,0,0,0,0,0.45,-127,7.96,231,0,0.890118,0.890118,1.777146,1.777146
20191023,070000,0,455.7,18.82,220.19,4152.88,7.48,563.1,4215.35,1.54,12.75,0.05,0.04,0,0,0,0,0.44,-127,12.55,210,0,0.523599,0.523599,1.5,1.5
20191023,080000,0,752.39,30.26,220.39,6671.29,12.52,541.69,6775.31,1.7,14.04,0.06,0.04,0,0,0,0,0.43,-127,13.41,162.75,0,-0.301069,-0.301069,0.703458,0.703458
20191023,090000,872.22,865.83,30.84,221.22,6813.07,12.75,545.27,7014.72,1.82,15.03,0.06,0.04,0,0,0,0,0.43,20.25,13.04,68.27,0,1.191536,-1.950056,1.928939,0.071061
20191023,100000,761.61,749.81,26.06,220.41,5773.87,10.74,543.59,5894.36,1.61,13.27,0.05,0.04,0,0,0,0,0.44,30.69,7.25,113.75,0,-1.156281,-1.156281,0.084689,0.084689
20191023,110000,1036.89,1057.42,36.09,223.56,8062.75,15.35,536.76,8250.69,1.29,10.63,0.04,0.03,0,0,0,0,0.43,31.13,11.9,90.33,0,-1.565037,-1.565037,1.7e-5,1.7e-5
20191023,120000,1010.1,1041.15,36.87,224.08,8264.83,15.97,527.03,8410.6,1.1,9.06,0.04,0.02,0,0,0,0,0.44,32.04,10.48,174.41,0,-0.097564,-0.097564,0.902591,0.902591
20191023,130000,883.95,910.78,34.46,220.64,7573.18,15.25,508.28,7745.77,1.1,9.1,0.04,0.02,0,0,0,0,0.43,32.31,12.13,112.58,0,-1.176701,-1.176701,0.076656,0.076656
20191023,140000,702.51,289.72,27.96,217.59,6072.92,11.89,520.2,6182.73,1.19,9.85,0.04,0.03,0,0,0,0,0.44,33.37,9.42,177,0,-0.05236,-0.05236,0.947664,0.947664
20191023,150000,487.15,174.13,18.77,215.38,4045.47,7.83,522.58,4095.03,1.21,9.96,0.04,0.03,0,0,0,0,0.43,33.6,9.84,202.67,0,0.395666,0.395666,1.385423,1.385423
20191023,160000,176.52,147.28,7.54,213.85,1610.72,3.3,474.55,1639.16,1.26,10.44,0.04,0.03,0,0,0,0,0.43,32.32,8.53,228.67,0,0.849452,0.849452,1.750918,1.750918
20191023,170000,3.44,18.61,0.43,214.26,82.72,0.21,479.16,103.8,2.17,17.83,0.12,0.1,0.04,0.01,0.01,0,0.51,28.61,6.56,217.5,0,0.654498,0.654498,1.608761,1.608761
20191023,180000,0,0,0.09,215.7,0,0,70.16,0,5.77,47.59,0.19,0.13,0,0,0,0,0.51,25.19,1.6,198.75,0,0.327249,0.327249,1.321439,1.321439
20191023,190000,0,0,0.09,215.7,0,0,43.68,0,7.42,61.23,0.25,0.17,0,0,0,0,0.5,22.25,0.53,124.91,0,-0.961502,-0.961502,0.179948,0.179948
20191023,200000,0,0,0.09,215.7,0,0,44.28,0,12.94,106.79,0.43,0.29,0,0,0,0,0.49,20.88,0.33,55.5,0,0.968658,-2.172935,1.824126,0.175874
20191023,210000,0,0,0.09,215.7,0,0,43.52,0,14.19,117.01,0.49,0.34,0.01,0.01,0,0,0.5,20.99,0.13,141,0,-0.680678,-0.680678,0.37068,0.37068
20191023,220000,0,0,0.09,215.7,0,0,43.35,0,7.4,60.96,0.3,0.22,0.04,0.01,0.01,0,0.51,21.76,2.59,115.5,0,-1.125737,-1.125737,0.097415,0.097415
20191023,230000,0,0,0.09,216.2,0,0,47.79,0,2.19,18.07,0.07,0.05,0,0,0,0,0.46,22.72,10.23,69.83,0,1.218763,-1.922829,1.938674,0.061326
