dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191107,000000,0,0,0.13,209.97,0,0,40.13,0,8.25,68.02,0.27,0.19,0,0,0,0,0.46,20.24,1.87,108.31,0,-1.251227,-1.251227,0.050629,0.050629
20191107,010000,0,0,1.92,1.79,0,0,40.51,0,4.63,38.18,0.15,0.1,0,0,0,0,0.46,20.24,0.71,101.25,0,-1.374447,-1.374447,0.019215,0.019215
20191107,020000,0,0,1.92,1.79,0,0,41.29,0,3.1,25.56,0.1,0.07,0,0,0,0,0.46,20.72,1.65,79.32,0,1.384395,-1.757197,1.982678,0.017322
20191107,030000,0.07,0,1.92,1.79,0,0,41.59,0,2.71,22.35,0.09,0.06,0,0,0,0,0.45,21.18,3.05,66.72,0,1.164484,-1.977109,1.918584,0.081416
20191107,040000,0.14,0,1.92,1.79,0,0,154.48,0,2.9,23.95,0.1,0.07,0,0,0,0,0.46,21.25,7.34,63.75,0,1.112647,-2.028945,1.896873,0.103127
20191107,050000,21.99,32.27,1.27,199.86,238.03,0.5,516.66,262.53,3.24,26.7,0.11,0.07,0,0,0,0,0.46,21.48,4.8,57.2,0,0.998328,-2.143264,1.840567,0.159433
20191107,060000,94.19,107.63,4.25,217.12,918.58,1.73,548.6,948.97,2.65,21.88,0.09,0.06,0,0,0,0,0.45,22.82,2.04,45.75,0,0.798488,-2.343105,1.716302,0.283698
20191107,070000,99.58,119.42,4.83,214.26,1033.92,1.91,555.34,1061.14,2.46,20.28,0.08,0.06,0,0,0,0,0.45,23.29,5.52,37.5,0,0.654498,-2.487094,1.608761,0.391239
20191107,080000,154.08,180.8,7.41,213.65,1576.78,2.91,553.55,1612.47,2.75,22.69,0.09,0.06,0,0,0,0,0.45,21.95,2.22,36.75,0,0.641409,-2.500184,1.598325,0.401675
20191107,090000,262.23,299.72,12.47,214.94,2679.93,4.77,568.51,2714.54,4.25,35.02,0.14,0.1,0,0,0,0,0.45,22.88,4.83,38.25,0,0.667588,-2.474004,1.619094,0.380906
20191107,100000,225.56,262.83,10.77,213.78,2295.88,4.2,556.56,2336.93,3.62,29.83,0.12,0.08,0,0,0,0,0.44,26.6,3.63,55.68,0,0.971799,-2.169793,1.825902,0.174098
20191107,110000,429.16,452.02,17.7,217.82,3856.46,7.08,554.76,3934.43,3.91,32.26,0.13,0.09,0,0,0,0,0.44,22.89,0.6,82.5,0,1.439897,-1.701696,1.991445,0.008555
20191107,120000,709.29,751.5,27.49,219.21,6046.53,11.6,527.4,6126.83,5.01,41.33,0.17,0.11,0,0,0,0,0.44,31.18,2.21,132.29,0,-0.832697,-0.832697,0.260251,0.260251
20191107,130000,636.2,682.37,24.75,217.28,5405.77,10.2,532.82,5482.9,5.79,47.74,0.19,0.13,0,0,0,0,0.43,29.02,3.9,211.58,0,0.551175,0.551175,1.523689,1.523689
20191107,140000,324.9,355.57,13.9,213.59,2974.98,5.6,537.16,3016.92,6.15,50.74,0.2,0.14,0,0,0,0,0.43,31.71,2.93,154.32,0,-0.448201,-0.448201,0.566655,0.566655
20191107,150000,26.6,39.95,1.49,213.15,314.14,0.65,512.4,337.34,5.28,43.55,0.18,0.13,0,0,0,0,0.48,20.7,13.02,97.38,0,-1.441991,-1.441991,0.008284,0.008284
20191107,161200,0.35,4.27,0.09,215.71,3.92,0.06,452.09,27.08,4.96,40.91,0.17,0.11,0,0,0,0,0.47,19.98,6.47,124,0,-0.977384,-0.977384,0.170962,0.170962
20191107,170000,0.04,1.77,0.09,216.89,0,0.03,401.89,11.05,7.78,64.15,0.26,0.18,0,0,0,0,0.47,20.82,5.82,94.66,0,-1.489464,-1.489464,0.003306,0.003306
20191107,180000,0.02,0,0.09,216.6,0,0,46.27,0,6.3,51.99,0.21,0.14,0,0,0,0,0.46,20.91,4.52,159.83,0,-0.352033,-0.352033,0.655193,0.655193
20191107,190000,0.19,0,0.09,216.6,0,0,44.04,0,7.24,59.71,0.24,0.16,0,0,0,0,0.46,21.14,0.07,225,0,0.785398,0.785398,1.707107,1.707107
20191107,200000,0,0,0.09,216.6,0,0,44.7,0,9.06,74.78,0.3,0.21,0,0,0,0,0.46,21.39,0,225,0,0,0,0,1
20191107,210000,0.04,0,0.09,216.6,0,0,43.52,0,9.26,76.38,0.31,0.21,0,0,0,0,0.46,21.34,1.22,150,0,-0.523599,-0.523599,0.5,0.5
20191107,220000,0.02,0,0.09,216.6,0,0,43.51,0,4.61,38.04,0.15,0.1,0,0,0,0,0.46,20.91,1.55,150.75,0,-0.510509,-0.510509,0.511379,0.511379
20191107,230000,0.02,0,0.09,216.6,0,0,44.83,0,5.91,48.76,0.2,0.14,0,0,0,0,0.49,20.84,0,180,0,0,0,0,1
