dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191007,000100,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.24,26.76,0.11,0.07,0,0,0,0,0.44,17.33,4.15,120.51,0
20191007,010000,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.47,28.66,0.12,0.08,0,0,0,0,0.44,17.3,4.1,120,0
20191007,020000,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.59,29.59,0.12,0.08,0,0,0,0,0.44,17.08,2.31,139.5,0
20191007,030000,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.39,27.94,0.11,0.08,0,0,0,0,0.44,17.14,1.22,148.5,0
20191007,040000,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.01,33.04,0.13,0.09,0,0,0,0,0.46,16.99,1.64,173.25,0
20191007,050000,8.4,18.31,0.64,217.23,135.49,0.31,515.65,163.43,5.57,45.91,0.19,0.13,0,0,0,0,0.46,17.14,1.15,174.75,0
20191007,060000,41.58,45.63,1.9,216.83,409.1,0.8,543.04,434.29,7.28,60.08,0.24,0.16,0,0,0,0,0.48,17.78,2.28,165.75,0
20191007,070000,64.12,66.58,2.94,215.09,629.75,1.18,554.44,654.36,9.26,76.38,0.31,0.21,0,0,0,0,0.49,18.24,4.23,171,0
20191007,080000,82.2,83.23,3.75,215.04,807.92,1.48,558.25,830,10.97,90.5,0.37,0.25,0,0,0,0,0.49,18.5,5.63,168,0
20191007,090000,172.63,166.07,7.67,218.35,1674.97,2.98,571.28,1705.85,9.34,77.08,0.31,0.21,0,0,0,0,0.5,19.6,4.66,139.5,0
20191007,100000,387.18,354.25,16.05,219.31,3533.47,6.29,566.27,3578.56,4.98,41.11,0.17,0.11,0,0,0,0,0.46,22.32,6.12,132,0
20191007,110000,170.39,167.35,7.63,217.37,1668.9,3.04,549.77,1694.73,4.29,35.43,0.14,0.1,0,0,0,0,0.44,22.09,5.05,174,0
20191007,120000,308.97,278.52,12.83,219.47,2831.52,5.08,566.26,2875.88,5.67,46.75,0.19,0.13,0,0,0,0,0.45,22.66,5.12,147.75,0
20191007,130000,567.71,513.55,23.12,220.46,5113.17,9.29,556.2,5174.1,4.22,34.82,0.14,0.1,0,0,0,0,0.43,24.78,8.31,126.75,0
20191007,140000,587.31,438.02,23.56,220.79,5202.53,9.53,557.88,5304.73,4.17,34.44,0.14,0.1,0,0,0,0,0.43,25.52,7.85,173.25,0
20191007,150000,461.31,281.68,19.09,219.97,4217.53,7.92,540,4271.91,4.61,37.87,0.27,0.23,0.09,0.02,0.01,0,0.45,26.36,9.47,196.5,0
20191007,160000,110.92,93.33,4.34,215.83,956.63,1.79,541.91,962.35,4.65,38.36,0.15,0.11,0,0,0,0,0.44,23.88,7.09,163.5,0
20191007,170000,4.35,8.12,0.33,215.92,59.37,0.15,433.12,74.78,5.5,45.41,0.18,0.12,0,0,0,0,0.44,22.55,4.7,165,0
20191007,180000,0.17,0,0.1,215.3,0,0,43.72,0,8.63,71.21,0.29,0.2,0,0,0,0,0.46,21.8,3.92,144.75,0
20191007,190000,0.09,0,0.1,215.3,0,0,43.06,0,8.16,67.29,0.27,0.18,0,0,0,0,0.45,21.17,4.06,152.25,0
20191007,200000,0.07,0,0.1,215.3,0,0,43.78,0,7.95,65.61,0.26,0.18,0,0,0,0,0.45,20.36,3.5,138.75,0
20191007,210000,0.29,0,0.1,215.3,0,0,44.19,0,7.12,58.77,0.24,0.16,0,0,0,0,0.44,19.7,6.03,119.25,0
20191007,220000,0.21,0,0.1,215.3,0,0,44.3,0,6.52,53.8,0.22,0.15,0,0,0,0,0.44,19.19,5.28,111.75,0
20191007,230000,0.27,0,0.1,215.3,0,0,44.92,0,5.34,44.03,0.18,0.12,0,0,0,0,0.44,19.14,6.89,123.75,0
