dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191115,000000,0,0,0.1,216.6,0,0,47.24,0,3.97,32.76,0.13,0.09,0,0,0,0,0.46,20.52,0,180,0
20191115,010000,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.01,24.82,0.1,0.07,0,0,0,0,0.46,19.44,0,180,0
20191115,020000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.66,21.92,0.09,0.06,0,0,0,0,0.46,18.97,0,180.75,0
20191115,030000,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5,12.37,0.05,0.03,0,0,0,0,0.43,19.85,0,180,0
20191115,040000,0.31,8,0.15,219.46,25.71,0.12,463.69,54.62,1.13,9.32,0.04,0.02,0,0,0,0,0.46,20.21,0,182.25,0
20191115,050000,39.56,47.95,1.71,220.63,374.92,0.73,535.06,402.55,6.98,57.59,0.23,0.16,0,0,0,0,0.47,21.07,0.11,171.75,0
20191115,060000,192.2,198.68,7.98,221.45,1765.25,3.16,568.54,1807.67,1.91,15.74,0.06,0.04,0,0,0,0,0.44,23.06,4.34,174.75,0
20191115,070000,409.03,407.95,16.24,222.18,3622.1,6.48,566.49,3686.2,1.34,11.07,0.04,0.03,0,0,0,0,0.43,24.91,2.97,154.5,0
20191115,080000,447.59,478.08,17.93,221.58,4010.5,7.19,556.39,4043.29,1.34,11.07,0.04,0.03,0,0,0,0,0.41,26.01,2.99,153.75,0
20191115,090000,743.93,734.43,25.54,223.61,5760.38,10.44,550.73,5822.56,1.11,9.13,0.04,0.03,0,0,0,0,0.42,28.61,2.53,152.25,0
20191115,100000,984.44,988.52,32.82,223.83,7355.13,13.96,535.18,7491.38,0.89,7.35,0.03,0.02,0,0,0,0,0.42,30.67,2.99,149.25,0
20191115,110000,831.93,863.72,30.76,222.95,6887.33,13.24,526.3,6976.58,0.9,7.47,0.03,0.02,0,0,0,0,0.41,28.25,5.14,178.5,0
20191115,120000,845.58,867.93,28.91,222.53,6455.75,12.05,539.73,6562.8,0.69,5.72,0.02,0.02,0,0,0,0,0.42,28.07,10.62,176.95,0
20191115,130000,792.01,819.3,28.95,222.03,6487.57,12.19,531.61,6515.46,0.76,6.27,0.02,0.02,0,0,0,0,0.42,30.73,16.12,195.75,0
20191115,140000,638.36,651.03,24.66,220.64,5463.05,10.4,531.76,5552.06,0.77,6.38,0.03,0.02,0,0,0,0,0.42,28.3,15.61,207.75,0
20191115,150000,457.89,446.7,16.74,217.96,3653.28,6.99,525.59,3695.27,0.75,6.22,0.03,0.02,0,0,0,0,0.42,30.88,14.43,197.25,0
20191115,160000,256.49,220.17,5.5,215.34,1187.17,2.32,533.36,1210.01,1.22,10.07,0.04,0.03,0,0,0,0,0.43,30.08,13.5,225,0
20191115,170000,44.9,40.8,1.22,215.04,259.73,0.54,494.5,282.21,1.72,14.22,0.06,0.04,0,0,0,0,0.46,25.25,7.91,215.25,0
20191115,180000,0,0,0.09,215.3,0,0,147.2,0,2.43,20.06,0.08,0.06,0,0,0,0,0.48,24.48,0.4,206.25,0
20191115,190000,0.05,0,0.09,215.3,0,0,44.21,0,6.66,54.91,0.22,0.15,0,0,0,0,0.48,22.52,0,68.25,0
20191115,200000,0.07,0,0.09,215.3,0,0,43.85,0,5.36,44.2,0.18,0.12,0,0,0,0,0.48,21.68,0,54.75,0
20191115,210000,0.07,0,0.09,215.3,0,0,43.66,0,7.8,64.34,0.26,0.18,0,0,0,0,0.47,20.84,0,63.75,0
20191115,220000,0.22,0,0.09,215.3,0,0,44.67,0,6.61,54.52,0.22,0.15,0,0,0,0,0.46,19.9,0,61.5,0
20191115,230000,0,0,0.09,215.3,0,0,45.51,0,6.34,52.33,0.21,0.14,0,0,0,0,0.46,19.06,0,60.75,0
