dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200202,000000,0,0,0.09,215.1,0,0,42.77,0,0.85,7,0.03,0.02,0,0,0,0,0.48,21.72,6.83,110.85,0,-1.206895,-1.206895,0.065485,0.065485
20200202,010000,0,0,0,0,0,0,0,0,0.78,6.41,0.03,0.02,0,0,0,0,0.46,21.72,4.94,108.08,0,-1.255241,-1.255241,0.049376,0.049376
20200202,020000,0,0,0,0,0,0,0,0,0.81,6.67,0.03,0.02,0,0,0,0,0.45,21.61,0.71,147,0,-0.575959,-0.575959,0.455361,0.455361
20200202,030000,0,0,0,0,0,0,0,0,0.99,8.14,0.03,0.02,0,0,0,0,0.48,21.4,0.35,153,0,-0.471239,-0.471239,0.54601,0.54601
20200202,040000,0,0,0,0,0,0,0,0,1.05,8.68,0.04,0.02,0,0,0,0,0.46,21.81,1.06,130.33,0,-0.866905,-0.866905,0.23767,0.23767
20200202,050000,0.29,10.69,0.29,219.18,57.97,0.18,482.94,87.28,1.16,9.59,0.04,0.03,0,0,0,0,0.47,22.11,1.55,201.75,0,0.379609,0.379609,1.370557,1.370557
20200202,060000,22.12,40.48,1.48,219.5,322.42,0.66,526.02,349.61,0.88,7.24,0.03,0.02,0,0,0,0,0.46,22.74,2.88,135.58,0,-0.775275,-0.775275,0.300087,0.300087
20200202,070000,201.26,219.58,8.94,220.81,1973.37,3.62,555.1,2014.1,0.82,6.74,0.03,0.02,0,0,0,0,0.46,25.15,6.98,95.25,0,-1.479167,-1.479167,0.004195,0.004195
20200202,080000,375.89,372.53,15.12,220.92,3339.32,6.17,548.21,3380.26,0.84,6.92,0.03,0.02,0,0,0,0,0.46,25.35,7.56,164.58,0,-0.26913,-0.26913,0.734107,0.734107
20200202,090000,404.83,416.7,16.81,220.26,3703.85,6.91,544.49,3759,1.03,8.47,0.03,0.02,0,0,0,0,0.46,28.64,6.61,155,0,-0.436332,-0.436332,0.577382,0.577382
20200202,100000,416.93,433.15,17.54,219.79,3857.6,7.18,544.77,3909.37,0.98,8.08,0.03,0.02,0,0,0,0,0.46,26.01,8.22,164.25,0,-0.274889,-0.274889,0.72856,0.72856
20200202,110000,967.79,953.33,32.88,223.49,7358.98,14.3,524.22,7480.8,0.94,7.75,0.03,0.02,0,0,0,0,0.46,31.13,10.46,132.17,0,-0.834791,-0.834791,0.258844,0.258844
20200202,120000,818.93,818.85,28.55,221.81,6342.08,12.15,528.19,6432.68,1.21,9.95,0.04,0.03,0,0,0,0,0.45,31.54,8.95,191.02,0,0.192335,0.192335,1.191152,1.191152
20200202,130000,786.41,776.85,29.41,222,6533.45,12.72,523.88,6665.98,1.35,11.13,0.04,0.03,0,0,0,0,0.45,31.23,9.62,191,0,0.191986,0.191986,1.190809,1.190809
20200202,140000,416.6,396.72,15.63,218.29,3427.97,6.42,543.73,3466.14,1.08,8.89,0.04,0.02,0,0,0,0,0.45,30.12,9.07,201,0,0.366519,0.366519,1.358368,1.358368
20200202,150000,598.97,605.12,23.39,219.66,5153.33,9.78,532.87,5214.59,0.98,8.05,0.03,0.02,0,0,0,0,0.44,29.72,8.64,220,0,0.698132,0.698132,1.642788,1.642788
20200202,160000,304.89,296.63,10.67,216.66,2325.18,4.4,540.08,2352.75,0.91,7.51,0.03,0.02,0,0,0,0,0.45,23.25,8.22,192.67,0,0.221133,0.221133,1.219335,1.219335
20200202,170000,126.22,107.31,3.17,214.36,678.25,1.29,545.45,707.45,0.98,8.11,0.03,0.02,0,0,0,0,0.46,27.4,6.14,195.5,0,0.270526,0.270526,1.267238,1.267238
20200202,180000,0.48,2.38,0.14,213.49,12.85,0.04,282.44,20.52,1.4,11.57,0.05,0.03,0,0,0,0,0.47,21.53,3.52,245.58,0,1.144587,1.144587,1.910539,1.910539
20200202,190000,0,0,0.1,213.4,0,0,40.51,0,1.86,15.31,0.06,0.04,0,0,0,0,0.47,25.37,0.62,260.92,0,1.41232,1.41232,1.987469,1.987469
20200202,200000,0,0,0.1,213.4,0,0,40.55,0,2.63,21.72,0.09,0.06,0,0,0,0,0.49,24.19,0,270,0,0,0,0,1
20200202,210000,0,0,0.1,213.4,0,0,40.16,0,2.87,23.7,0.1,0.06,0,0,0,0,0.47,24.36,0.09,270,0,1.570796,1.570796,2,2
20200202,220000,0,0,0.1,213.4,0,0,40.01,0,2.11,17.43,0.07,0.05,0,0,0,0,0.47,24.23,0.2,270,0,1.570796,1.570796,2,2
20200202,230000,0,0,0.1,213.4,0,0,40.67,0,2.36,19.45,0.08,0.05,0,0,0,0,0.47,23.28,0,270,0,0,0,0,1
