dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191206,000000,0,0,0.09,213.1,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,051800,0,6.69,0.15,217.75,20.48,0.1,465.38,49.01,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,060000,0,42.03,1.53,217.38,329.52,0.66,526.34,357.63,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,070000,0,86.33,3.4,216.65,736.63,1.37,549.6,764.85,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,080000,0,365.82,15.19,218.67,3323.38,5.99,564.14,3377.8,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,090000,0,350.75,14.74,217.79,3211.9,5.88,555.22,3264.72,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,100000,0,505.65,21.09,218.75,4623.07,8.55,549.42,4687.95,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,110000,0,441.4,18.57,217.89,4053.92,7.55,546.2,4121.6,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,120000,0,472.05,19.46,218.04,4255.03,8.02,541.42,4325.54,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,130000,0,430.93,18.11,216.6,3939.92,7.3,544.55,3977.4,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,140000,0,263.18,11.2,216.23,2434.87,4.48,548.42,2457.45,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,150000,0,298.32,12.28,216.06,2656.7,4.93,548.86,2699.04,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,160000,0,237.52,8.03,215.53,1729.02,3.13,567.34,1754.84,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,170000,0,66.23,2.32,215.88,498.98,0.94,542.54,523.07,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,180000,0,0.97,0.1,216.62,2.65,0.02,240.33,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,190000,0,0,0.1,216.8,0,0,43.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,200000,0,0,0.1,216.8,0,0,44.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,210000,0,0,0.1,216.8,0,0,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,220000,0,0,0.1,216.8,0,0,45.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191206,230000,0,0,0.1,216.8,0,0,44.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
