dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191104,000000,0,0,0.1,213,0,0,38.51,0,7.88,65.04,0.26,0.18,0,0,0,0,0.44,25.89,7.77,21.21,0
20191104,010000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.29,51.86,0.21,0.14,0,0,0,0,0.44,25.52,9.55,58.25,0
20191104,020000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,45.37,0.18,0.13,0,0,0,0,0.44,25.1,7.18,53.33,0
20191104,030100,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.92,48.83,0.2,0.13,0,0,0,0,0.44,24.87,7.04,28.53,0
20191104,040000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.61,46.3,0.19,0.13,0,0,0,0,0.44,24.26,3.57,73.67,0
20191104,050000,43.85,37.07,1.23,215.91,261.33,0.57,487.26,288.47,5.16,42.57,0.17,0.12,0,0,0,0,0.44,22.91,6.72,35.08,0
20191104,060000,272.47,225,8.63,217.19,1872.45,3.58,532.34,1911.06,4.44,36.66,0.15,0.1,0,0,0,0,0.43,23.93,9.35,65.42,0
20191104,070000,506.39,485.78,18.5,215.31,3979.13,7.83,516.07,4033.42,4.77,39.34,0.16,0.11,0,0,0,0,0.44,31.16,12.44,89.58,0
20191104,080000,715.76,721.65,27.45,215.13,5905.9,11.72,511.94,5997.94,5.03,41.5,0.17,0.11,0,0,0,0,0.43,32.43,14.56,115.43,0
20191104,090000,874.2,902.27,33.37,214.55,7160.05,14.68,495.96,7280.41,6.09,50.28,0.2,0.14,0,0,0,0,0.43,33.21,16.55,111.53,0
20191104,100000,971.69,1024.68,36.53,216.49,7910.58,16.54,487.83,8066.85,5.45,44.99,0.18,0.12,0,0,0,0,0.43,34.41,12.35,136.67,0
20191104,110000,900.83,956.97,31.1,218.04,6821.18,13.43,513.09,6944.43,5,41.23,0.17,0.11,0,0,0,0,0.43,34.27,13.48,135.49,0
20191104,120000,913.97,930.37,30.67,218.09,6830.95,13.51,503.28,6842.88,4.59,37.83,0.15,0.1,0,0,0,0,0.43,34.48,13.5,138.56,0
20191104,130000,786.33,810.15,27.67,214.3,5999.92,12.7,476.2,6076.02,5.2,42.89,0.17,0.12,0,0,0,0,0.42,35.07,13.34,81.42,0
20191104,140000,679.75,710.55,25.3,212.96,5399.7,11.17,491.31,5480.32,10.71,88.35,0.36,0.24,0,0,0,0,0.42,35.01,16.65,86.67,0
20191104,150000,433.36,439.27,15.95,212.12,3390.12,6.89,498.12,3432.65,18.07,149.06,0.6,0.41,0,0.01,0,0,0.43,34.85,13.1,120.85,0
20191104,160000,189.92,176.67,5.35,210.99,1128.33,2.39,487.92,1158.1,23.94,197.51,0.8,0.54,0,0.01,0,0,0.43,33.69,12.35,141.5,0
20191104,170000,39.21,23.52,0.72,211.13,145.18,0.35,449.4,166.14,39.97,329.78,1.33,0.91,0,0.01,0,0.01,0.44,32.36,9.89,112.19,0
20191104,180000,0,0,0.1,212.9,0,0,94.86,0,42.01,346.55,1.4,0.95,0,0.01,0,0.01,0.45,31.14,7.63,44.5,0
20191104,190000,0,0,0.1,212.9,0,0,38.08,0,46.05,379.89,1.53,1.04,0,0.01,0,0.01,0.45,29.83,3.3,33.67,0
20191104,200000,0,0,0.1,212.9,0,0,38.28,0,42.4,349.79,1.41,0.96,0,0.01,0,0.01,0.46,23.11,4.28,51.33,0
20191104,210000,0,0,0.1,212.9,0,0,37.92,0,21,173.25,0.7,0.48,0,0.01,0,0,0.45,26.1,5.7,14.25,0
20191104,220000,0,0,0.1,212.9,0,0,37.56,0,12.61,104.08,0.42,0.29,0,0,0,0,0.45,28.78,7.91,26.83,0
20191104,230000,0,0,0.1,213,0,0,38.26,0,8.51,70.18,0.28,0.19,0,0,0,0,0.44,23.14,7.65,34.33,0
