dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191119,000000,0,0,0.1,214.6,0,0,41.31,0,4.67,38.52,0.16,0.11,0,0,0,0,0.45,24.96,11.05,80.08,0
20191119,010000,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.44,36.66,0.15,0.1,0,0,0,0,0.46,24.39,12.01,79.08,0
20191119,020000,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.75,39.21,0.16,0.11,0,0,0,0,0.47,23.93,12.41,51,0
20191119,030000,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.08,33.65,0.14,0.09,0,0,0,0,0.47,23.97,10.37,26.25,0
20191119,040000,0.12,8.4,0.18,217.98,34.1,0.13,483.01,64.19,3.73,30.77,0.12,0.08,0,0,0,0,0.46,23.26,6.36,18,0
20191119,050000,80.23,50.02,1.83,217.38,396.15,0.77,538.59,424.25,2.71,22.34,0.09,0.06,0,0,0,0,0.46,25.98,6.72,33.33,0
20191119,060000,302.18,240.4,9.75,218.85,2134.02,3.86,563,2168.72,2.21,18.2,0.07,0.05,0,0,0,0,0.46,29.32,5.34,86.25,0
20191119,070000,532.91,500.67,20.08,217.34,4361.12,8.2,540.55,4423.3,2.23,18.42,0.07,0.05,0,0,0,0,0.45,30.21,6.1,123,0
20191119,080000,738.16,733.45,28.14,217.36,6116.83,12.06,516.11,6219.15,2.86,23.56,0.1,0.06,0,0,0,0,0.45,32.4,6.18,99.33,0
20191119,090000,844.06,862.05,31.23,216.63,6772.85,13.33,515.56,6880.55,2.99,24.68,0.1,0.07,0,0,0,0,0.44,34.41,8.02,121,0
20191119,100000,905.84,903.63,30.79,215.45,6665.73,12.86,523.28,6786.73,2.89,23.86,0.1,0.07,0,0,0,0,0.43,35.4,8.82,121.67,0
20191119,110000,757.21,799.33,26.54,217.36,5844.83,10.96,534.8,5900.37,3.11,25.65,0.1,0.07,0,0,0,0,0.44,34.57,7.36,179.83,0
20191119,120000,793.8,822.63,28.22,217.49,6178.29,11.99,520.19,6262.45,3.32,27.41,0.11,0.08,0,0,0,0,0.43,35.42,8.41,186.69,0
20191119,130000,787.7,818.95,29.79,214.4,6439.37,12.9,507.7,6527.01,3.99,32.94,0.13,0.09,0,0,0,0,0.43,35.63,10.53,188.33,0
20191119,140000,373.22,407.33,16.12,210.5,3404.43,6.45,535.96,3467.98,2.81,23.16,0.09,0.06,0,0,0,0,0.46,31.16,13.3,61.17,0
20191119,150000,397.06,391.48,14.61,209.12,3078.93,6,512.23,3096.58,3.04,25.06,0.1,0.07,0,0,0,0,0.45,33.35,7.47,156.33,0
20191119,160000,132,124.93,3.83,207.18,790.88,1.54,534.08,813.51,3.03,25.01,0.1,0.07,0,0,0,0,0.45,33.12,6.74,223.5,0
20191119,170000,41.38,32.02,0.87,210.81,177.1,0.39,484.61,199.62,3.12,25.71,0.1,0.07,0,0,0,0,0.45,27.87,5.19,138.25,0
20191119,180000,0,0,0.09,213.7,0,0,156.18,0,3.78,31.21,0.13,0.09,0,0,0,0,0.45,21.64,2.31,113.42,0
20191119,190000,0,0,0.09,213.7,0,0,39.91,0,4.73,39.03,0.16,0.11,0,0,0,0,0.45,27.4,2.57,132.75,0
20191119,200000,0,0,0.09,213.7,0,0,39.17,0,4.26,35.18,0.14,0.1,0,0,0,0,0.45,24.65,7.25,99,0
20191119,210000,0.05,0,0.09,213.7,0,0,38.82,0,3.99,32.95,0.13,0.09,0,0,0,0,0.45,26.21,7.27,92.25,0
20191119,220000,0,0,0.09,213.7,0,0,38.51,0,3.72,30.7,0.12,0.08,0,0,0,0,0.45,26.16,9.47,77.25,0
20191119,230000,0.07,0,0.09,213.7,0,0,39.85,0,3.73,30.75,0.12,0.08,0,0,0,0,0.46,25.33,7.32,63,0
