dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200127,000000,0,0,0.09,211.4,0,0,42.02,0,4.17,34.36,0.14,0.09,0,0,0,0,0.49,22.08,0,135,0,0,0,0,1
20200127,010000,0,0,0,0,0,0,0,0,3.92,32.33,0.13,0.09,0,0,0,0,0.5,22.74,0.07,135,0,-0.785398,-0.785398,0.292893,0.292893
20200127,020000,0,0,0,0,0,0,0,0,3.6,29.74,0.12,0.08,0,0,0,0,0.5,22.03,0.35,152.25,0,-0.484329,-0.484329,0.534385,0.534385
20200127,030000,0,0,0,0,0,0,0,0,2.49,20.56,0.08,0.06,0,0,0,0,0.49,22.89,2.9,138,0,-0.733038,-0.733038,0.330869,0.330869
20200127,040000,0,0,0,0,0,0,0,0,2.1,17.34,0.07,0.05,0,0,0,0,0.51,23.33,6.12,127.83,0,-0.910538,-0.910538,0.210166,0.210166
20200127,050000,13.7,21.56,0.71,217.97,150,0.34,510.23,178.22,1.95,16.09,0.07,0.05,0,0,0,0,0.5,23.91,5.72,95.58,0,-1.473407,-1.473407,0.004739,0.004739
20200127,060000,207.87,116.83,5.23,218.16,1140.08,2.06,565.42,1169.49,2.03,16.73,0.07,0.05,0,0,0,0,0.5,26.73,9.97,79,0,1.37881,-1.762783,1.981627,0.018373
20200127,070000,453.37,359.97,15.89,216.9,3437.93,6.33,552.58,3491.13,1.76,14.48,0.06,0.04,0,0,0,0,0.5,31.46,13.99,45,0,0.785398,-2.356194,1.707107,0.292893
20200127,080000,686.81,614.33,25.44,216.85,5516.69,10.56,530.08,5589.3,1.69,13.95,0.06,0.04,0,0,0,0,0.5,33.33,16.56,63.25,0,1.103921,-2.037672,1.892979,0.107021
20200127,090000,825.43,774.03,30.24,217.21,6592.49,12.97,515.25,6680.21,1.72,14.23,0.06,0.04,0,0,0,0,0.48,34.3,14.56,96.67,0,-1.454383,-1.454383,0.006768,0.006768
20200127,100000,627.12,610.27,20.85,214.76,4540.97,8.33,537.3,4600.08,1.85,15.25,0.06,0.04,0,0,0,0,0.48,33.58,7.87,123.58,0,-0.984715,-0.984715,0.166886,0.166886
20200127,110000,843.65,866.93,28.46,216.73,6238.98,11.53,536.23,6297.86,1.95,16.1,0.06,0.04,0,0,0,0,0.48,34.25,8.53,143.92,0,-0.629715,-0.629715,0.411086,0.411086
20200127,120000,973.82,953.47,31.79,219.09,7035.62,13.36,525.19,7069.09,2.14,17.62,0.07,0.05,0,0,0,0,0.47,34.47,9.92,202.12,0,0.386067,0.386067,1.376548,1.376548
20200127,130000,776.12,784.98,28.04,215.76,6095.48,11.56,529.6,6191.84,3.42,28.18,0.11,0.08,0,0,0,0,0.47,34.29,11.18,182.54,0,0.044331,0.044331,1.044317,1.044317
20200127,140000,727.78,700.63,27.3,215.49,5911.54,11.55,518.86,5983.38,2.67,22.06,0.09,0.06,0,0,0,0,0.45,34.96,10.82,203.5,0,0.410152,0.410152,1.398749,1.398749
20200127,150000,669.61,636.93,24.26,215.37,5225.72,10.26,519.54,5328.73,2.28,18.82,0.08,0.05,0,0,0,0,0.48,35.5,13.1,219.25,0,0.685042,0.685042,1.632705,1.632705
20200127,160000,215.81,200.84,6.91,213.91,1477.35,2.85,529.57,1505.59,2.96,24.44,0.1,0.07,0,0,0,0,0.5,31.63,9.93,205.5,0,0.445059,0.445059,1.430511,1.430511
20200127,170000,144.11,115.59,3.61,215.28,775.64,1.45,541.97,800.89,3.29,27.12,0.11,0.08,0,0,0,0,0.5,28.51,7.18,200.25,0,0.353429,0.353429,1.346117,1.346117
20200127,180000,2.14,5.48,0.23,214.12,35.97,0.1,323.36,46.57,3.56,29.39,0.12,0.08,0,0,0,0,0.5,27.18,2.19,207,0,0.471239,0.471239,1.45399,1.45399
20200127,190000,0,0,0.09,213.8,0,0,42.44,0,4.55,37.52,0.15,0.1,0,0,0,0,0.5,25.54,0,225,0,0,0,0,1
20200127,200000,0,0,0.09,213.8,0,0,41.72,0,5.35,44.14,0.18,0.12,0,0,0,0,0.49,24.48,0,225,0,0,0,0,1
20200127,210000,0,0,0.09,213.8,0,0,40.85,0,9.28,76.6,0.31,0.21,0,0,0,0,0.5,23.74,0,225,0,0,0,0,1
20200127,220000,0,0,0.09,213.8,0,0,40.48,0,9.07,74.81,0.3,0.21,0,0,0,0,0.49,23.2,0,225,0,0,0,0,1
20200127,230000,0,0,0.09,213.8,0,0,40.89,0,7.81,64.42,0.26,0.18,0,0,0,0,0.49,22.83,0.11,174,0,-0.10472,-0.10472,0.895472,0.895472
