dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191220,000000,0,0,0.09,213.6,0,0,40.08,0,1.49,12.27,0.05,0.03,0,0,0,0,0.48,23.32,16.9,62.07,0
20191220,010000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.43,11.82,0.05,0.03,0,0,0,0,0.46,23.04,13.32,69.41,0
20191220,020000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.44,11.86,0.05,0.03,0,0,0,0,0.45,23.37,19.15,45.75,0
20191220,030000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.41,11.66,0.05,0.03,0,0,0,0,0.45,23.64,18.73,54.25,0
20191220,040000,0,5.5,0.1,218.28,6,0.08,441.95,37.52,1.35,11.12,0.04,0.03,0,0,0,0,0.45,23.33,15.49,63.31,0
20191220,050000,0,42.58,1.62,218.35,349.5,0.71,520.76,377.22,1.35,11.12,0.05,0.03,0,0,0,0,0.45,23.85,9.82,135.92,0
20191220,060000,0,128.67,5.76,218.31,1262.03,2.3,554.08,1287.96,1.74,14.36,0.06,0.04,0,0,0,0,0.46,23.94,10.06,90.75,0
20191220,070000,0,412.1,18.7,217.53,4069.17,7.45,554.55,4123.6,1.34,11.04,0.04,0.03,0,0,0,0,0.44,29.85,23.54,86.83,0
20191220,080000,0,650.8,27.7,219.29,6060.68,11.5,536.23,6159.81,0.95,7.85,0.03,0.02,0,0,0,0,0.44,30.91,29.44,70,0
20191220,090000,0,812.32,32.25,220.29,7171.52,13.71,526.57,7214.67,0.99,8.17,0.03,0.02,0,0,0,0,0.45,28.97,26.69,102.58,0
20191220,100000,0,849.32,30.55,219.81,6712.3,12.7,537.72,6869.35,1.19,9.85,0.04,0.03,0,0,0,0,0.44,32.4,22.34,142.17,0
20191220,110000,0,1011.77,37.27,222.06,8277.28,16.21,519.57,8423.5,1.27,10.51,0.04,0.03,0,0,0,0,0.45,31,20.62,120.33,0
20191220,120000,0,976.27,36.31,221.81,8064.72,16.18,507.18,8201.39,1.13,9.35,0.04,0.03,0,0,0,0,0.44,33.89,18.39,110.52,0
20191220,130000,0,930.68,35.23,220.72,7772.82,15.58,506.24,7884.35,1.01,8.37,0.03,0.02,0,0,0,0,0.45,34.49,20.95,137.08,0
20191220,140000,0,736.92,28.76,218.91,6250.65,12.51,516.36,6464.97,1.01,8.31,0.03,0.02,0,0,0,0,0.46,35.53,19.47,159.66,0
20191220,150000,0,502.28,18.3,217.11,3984.2,8.21,489.06,4047.17,0.94,7.74,0.03,0.02,0,0,0,0,0.46,35.4,19.4,125.75,0
20191220,160000,0,158.97,3.65,214.19,784.27,1.97,447.06,812.67,0.98,8.06,0.03,0.02,0,0,0,0,0.47,32.79,17.4,162.67,0
20191220,170000,0,43.25,1.07,214.81,226.35,0.61,470.68,253.24,1,8.26,0.03,0.02,0,0,0,0,0.46,31.67,11.77,175,0
20191220,180000,0,1.02,0.1,214.44,3.18,0.03,259.2,11.41,1.43,11.82,0.05,0.03,0,0,0,0,0.47,28.96,9.51,134.58,0
20191220,190000,0,0,0.1,214.3,0,0,41.85,0,2.44,20.1,0.08,0.06,0,0,0,0,0.47,24.02,2.75,199.5,0
20191220,200000,0,0,0.1,214.3,0,0,40.83,0,4.71,38.89,0.16,0.11,0,0,0,0,0.5,25.34,6.81,145.5,0
20191220,210000,0,0,0.1,214.3,0,0,39.98,0,2.02,16.64,0.07,0.05,0,0,0,0,0.49,24.26,19.13,96.75,0
20191220,220000,0,0,0.1,214.3,0,0,40.55,0,1.6,13.24,0.05,0.04,0,0,0,0,0.48,24.29,15.6,68.64,0
20191220,230000,0,0,0.1,214.3,0,0,41.28,0,2.42,19.93,0.08,0.06,0,0,0,0,0.47,25.05,10.66,119.58,0
