dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191129,000000,0,0,0.09,214.4,0,0,44.06,0,3.18,26.26,0.11,0.07,0,0,0,0,0.44,22.22,0,125.08,0.5,0,0,0,1
20191129,010000,0,0,0,0,0,0,0,0,3.1,25.6,0.1,0.07,0,0,0,0,0.44,22.27,0,121.5,0.5,0,0,0,1
20191129,020000,0.08,0,0,0,0,0,0,0,3.37,27.84,0.11,0.08,0,0,0,0,0.44,21.77,0,125.25,0.75,0,0,0,1
20191129,030000,0,0,0,0,0,0,0,0,2.75,22.67,0.09,0.06,0,0,0,0,0.44,22.3,0,129.75,0.75,0,0,0,1
20191129,040000,0,6.4,0.11,217.36,13.6,0.1,450.44,43.37,1.83,15.08,0.06,0.04,0,0,0,0,0.43,22.69,0,72,0.75,0,0,0,1
20191129,050000,66.56,41.77,1.74,218.5,378.55,0.74,533.9,407.76,1.7,14.06,0.06,0.04,0,0,0,0,0.42,24.69,0.77,69.92,0.75,1.220334,-1.921258,1.939214,0.060786
20191129,060000,209.52,160.27,7.13,217.06,1545.82,2.81,560.92,1579.31,1.45,11.99,0.05,0.03,0,0,0,0,0.41,25.81,0.42,77.25,7.75,1.348267,-1.793326,1.975342,0.024658
20191129,070000,208.74,207.08,8.61,215.88,1866.48,3.47,543.89,1900.49,1.64,13.51,0.05,0.04,0,0,0,0,0.42,27.83,0.75,177.5,11,-0.043633,-0.043633,0.956381,0.956381
20191129,080000,258.48,276.63,11.7,214.41,2516.87,4.53,561.65,2571.37,2.38,19.68,0.08,0.05,0,0,0,0,0.44,24.16,2.11,135.33,16.25,-0.779639,-0.779639,0.296978,0.296978
20191129,090000,838.22,721.07,26.28,216.75,5699.95,10.53,547.98,5824.54,2.39,19.71,0.08,0.05,0,0,0,0,0.42,29.54,2.58,131.98,18.75,-0.838107,-0.838107,0.256622,0.256622
20191129,100000,1009.81,886.28,29.72,216.3,6469.97,11.89,546.5,6574.94,1.31,10.8,0.04,0.03,0,0,0,0,0.42,32.31,8.68,157.06,20.75,-0.400379,-0.400379,0.610233,0.610233
20191129,110000,181.58,286.69,10.96,212.74,2345.49,4.45,533.85,2388.81,1.74,14.4,0.06,0.04,0,0,0,0,0.41,27.03,6.18,168.12,3.25,-0.207345,-0.207345,0.794137,0.794137
20191129,120000,245.56,250.77,10.43,215.79,2223.83,4.17,559.54,2350.01,1.59,13.16,0.05,0.04,0,0,0,0,0.45,24.57,11.54,102.97,3.75,-1.344427,-1.344427,0.025512,0.025512
20191129,130000,165.63,181.64,7.7,215.5,1662.97,3.01,560.26,1697.17,1.7,14.02,0.06,0.04,0,0,0,0,0.45,23.11,5.07,174.91,4,-0.088837,-0.088837,0.91128,0.91128
20191129,140000,641.76,628.6,25.71,218.34,5629.35,10.56,543.3,5710.76,1.28,10.58,0.04,0.03,0,0,0,0,0.43,24.1,5.12,175.75,0.75,-0.074176,-0.074176,0.925892,0.925892
20191129,150000,220.35,344.55,13.93,216.33,3028.98,5.78,538.81,3084.2,0.97,7.97,0.03,0.02,0,0,0,0,0.42,25.94,5.32,135,0.75,-0.785398,-0.785398,0.292893,0.292893
20191129,160200,98.63,237.3,6.28,216.19,1362.14,2.8,502.93,1389.87,1.02,8.42,0.04,0.02,0,0,0,0,0.45,27.36,0,135,0,0,0,0,1
20191129,170000,74.46,55.83,1.91,215.56,408.7,0.79,525.48,434.45,1.88,15.48,0.06,0.04,0,0,0,0,0.46,26.86,0.27,127.5,0,-0.916298,-0.916298,0.206647,0.206647
20191129,180000,0,0.05,0.1,214.28,0,0,196.28,2.01,2.13,17.61,0.07,0.05,0,0,0,0,0.44,25.29,1.58,105.52,0,-1.299921,-1.299921,0.036463,0.036463
20191129,190000,0,0,0.1,214.3,0,0,40.65,0,1.65,13.59,0.05,0.04,0,0,0,0,0.44,24.31,1.06,81.61,0,1.424363,-1.717229,1.989298,0.010702
20191129,200000,0,0,0,0,0,0,0,0,1.72,14.17,0.06,0.04,0,0,0,0,0.44,24.06,1.53,57.75,0,1.007928,-2.133665,1.845728,0.154272
20191129,210000,0,0,0,0,0,0,0,0,1.29,10.68,0.04,0.03,0,0,0,0,0.44,23.53,0.11,54,0,0.942478,-2.199115,1.809017,0.19098300000000001
20191129,220000,0,0,0,0,0,0,0,0,1.27,10.46,0.04,0.03,0,0,0,0,0.45,23.34,0.83,49.58,0,0.865334,-2.276258,1.761312,0.238688
20191129,230000,0.02,0,0,0,0,0,0,0,0.99,8.17,0.03,0.02,0,0,0,0,0.44,22.81,1.09,21.75,0.25,0.379609,-2.761984,1.370557,0.629443
