dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191130,000100,0.02,0,0,0,0,0,0,0,0.96,7.88,0.03,0.02,0,0,0,0,0.44,22.64,0.14,11.44,0,0.199666,-2.941927,1.198342,0.801658
20191130,010000,0,0,0,0,0,0,0,0,0.9,7.42,0.03,0.02,0,0,0,0,0.43,22.52,0,48.81,0.25,0,0,0,1
20191130,020000,0,0,0,0,0,0,0,0,0.97,8,0.03,0.02,0,0,0,0,0.44,22.52,0,128.42,0.5,0,0,0,1
20191130,030000,0,0,0,0,0,0,0,0,0.97,7.97,0.03,0.02,0,0,0,0,0.44,23.13,0,29.58,0.5,0,0,0,1
20191130,040000,0.05,7.75,0.16,219.4,26.75,0.12,458.68,57.78,1.67,13.74,0.06,0.04,0,0,0,0,0.47,23.34,0,56.95,1,0,0,0,1
20191130,050000,22.86,34.43,1.23,218.6,266.48,0.56,517.75,294.23,1.38,11.39,0.05,0.03,0,0,0,0,0.44,23.99,0,117.2,0,0,0,0,1
20191130,060000,103.26,117.72,4.75,218.8,1036.12,1.95,546.6,1067.98,1.52,12.58,0.05,0.03,0,0,0,0,0.44,25.03,0.09,149.83,2.25,-0.526566,-0.526566,0.497433,0.497433
20191130,070000,143.59,152.9,6.28,218.61,1371.05,2.55,549.9,1401.99,1.59,13.13,0.05,0.04,0,0,0,0,0.43,25.62,0.3,117.27,2.5,-1.094845,-1.094845,0.111143,0.111143
20191130,125800,1050.1,1044.5,36.91,223.8,8260.5,15.29,549.65,8401.38,1.93,15.91,0.06,0.04,0,0,0,0,0.42,32.62,10.64,225,0,0.785398,0.785398,1.707107,1.707107
20191130,130000,723.94,709.52,25.55,219.22,5647.62,10.5,538.6,5743.74,2.02,16.7,0.07,0.05,0,0,0,0,0.43,31.67,11.28,199.83,1,0.346099,0.346099,1.339231,1.339231
20191130,140000,624.56,626.57,24.54,218.41,5376.73,10.37,528.82,5460.89,2.32,19.14,0.08,0.05,0,0,0,0,0.42,33.17,10.35,212.58,0.25,0.568628,0.568628,1.538477,1.538477
20191130,150000,551.97,510.52,18.73,217.15,4068.08,8.21,500.19,4132,2.76,22.76,0.09,0.06,0,0,0,0,0.42,34.13,11.61,224.15,0,0.770563,0.770563,1.696539,1.696539
20191130,160000,278.79,215.35,4.98,213.66,1064.58,1.99,559.9,1086.88,2.39,19.73,0.08,0.05,0,0,0,0,0.42,33.46,8.99,223.45,0.25,0.758346,0.758346,1.687721,1.687721
20191130,170000,70.95,38.5,1.13,214.04,238.7,0.49,521.95,263.08,1.91,15.79,0.06,0.04,0,0,0,0,0.43,31.81,4.54,166.75,0.25,-0.231256,-0.231256,0.7708,0.7708
20191130,180000,0,0.17,0.1,213,0.55,0.01,206.28,4.21,2.47,20.36,0.08,0.06,0,0,0,0,0.44,29.04,2.24,207.58,1,0.481362,0.481362,1.462987,1.462987
20191130,190000,0,0,0.1,212.9,0,0,40.42,0,3.79,31.29,0.13,0.09,0,0,0,0,0.45,24.14,0.07,22.88,2.25,0.399331,-2.742261,1.388802,0.611198
20191130,200000,0.05,0,0.1,212.9,0,0,41.71,0,6.49,53.57,0.22,0.15,0,0,0,0,0.45,25.13,0.24,0,6.5,0,3.141593,1,1
20191130,210000,0,0,0.1,212.9,0,0,39.39,0,3.58,29.52,0.12,0.08,0,0,0,0,0.44,24.01,8.14,31.75,14,0.554142,-2.587451,1.526214,0.473786
20191130,220000,0,0,0.1,212.9,0,0,39.96,0,2.88,23.73,0.1,0.06,0,0,0,0,0.45,25.76,7.23,57.67,22.5,1.006531,-2.135061,1.844982,0.155018
20191130,230000,0,0,0.1,212.9,0,0,39.46,0,5.69,46.95,0.19,0.13,0,0,0,0,0.47,24.72,1.46,138,31.25,-0.733038,-0.733038,0.330869,0.330869
