dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200201,000000,0,0,0.11,215.7,0,0,43.14,0,10.8,89.09,0.36,0.24,0,0,0,0,0.47,23.15,0.05,180,0,0,0,1,1
20200201,010000,0,0,0,0,0,0,0,0,4.71,38.89,0.16,0.11,0,0,0,0,0.47,23.41,3.66,129.67,0,-0.878424,-0.878424,0.230266,0.230266
20200201,020000,0,0,0,0,0,0,0,0,1.15,9.45,0.08,0.07,0.03,0.01,0,0,0.49,21.87,3.81,159.67,0,-0.354825,-0.354825,0.652573,0.652573
20200201,030000,0,0,0,0,0,0,0,0,0.69,5.6,0.08,0.08,0.05,0.01,0.01,0,0.54,21.58,7.65,131.25,0,-0.850848,-0.850848,0.24816,0.24816
20200201,040000,0,0,0,0,0,0,0,0,0.17,1.38,0.02,0.02,0.01,0,0,0,0.55,20.97,7,123.33,0,-0.989078,-0.989078,0.16448,0.16448
20200201,050000,0,0,0,0,0,0,0,0,0.28,2.25,0.04,0.04,0.03,0,0,0,0.56,20.87,2.99,207.92,0,0.487296,0.487296,1.468238,1.468238
20200201,060000,0.52,11.98,0.32,219.49,65.08,0.19,485.45,94.26,0.43,3.56,0.03,0.03,0.01,0,0,0,0.53,20.39,5.94,134.17,0,-0.799884,-0.799884,0.282724,0.282724
20200201,070000,29.2,49.2,1.84,219.66,402.65,0.8,537.29,430.42,0.82,6.72,0.03,0.02,0,0,0,0,0.48,20.34,5.36,85.25,0,1.487893,-1.653699,1.996566,0.003434
20200201,080000,117.82,148.87,6.03,219.41,1322.4,2.41,562.17,1354.77,1.59,13.13,0.05,0.04,0,0,0,0,0.47,21.7,4.52,152.92,0,-0.472635,-0.472635,0.544766,0.544766
20200201,090000,284.29,323.98,13.16,220.73,2905.2,5.3,557.98,2955.59,1.36,11.19,0.05,0.03,0,0,0,0,0.46,24.78,4.01,154,0,-0.453786,-0.453786,0.561629,0.561629
20200201,100000,446.46,437.7,17.68,221.08,3910.67,7.29,544.09,3965.17,1.07,8.83,0.04,0.02,0,0,0,0,0.45,25.12,5.92,136.67,0,-0.756251,-0.756251,0.313801,0.313801
20200201,110000,395.34,442.57,17.77,220.64,3923.17,7.31,546.88,3989.4,1.1,9.05,0.04,0.02,0,0,0,0,0.46,25.45,4.92,124,0,-0.977384,-0.977384,0.170962,0.170962
20200201,120000,973.62,979.92,33.38,224.13,7484.25,14.53,523.88,7618.7,0.78,6.4,0.03,0.02,0,0,0,0,0.44,30.8,8.07,180.85,0,0.014835,0.014835,1.014835,1.014835
20200201,130000,777.91,773.13,29.08,223.45,6511.38,12.83,516.48,6621.45,0.9,7.39,0.03,0.02,0,0,0,0,0.44,30.7,8.36,188.67,0,0.15132,0.15132,1.150743,1.150743
20200201,140000,635.81,634.9,24.08,221.59,5387.05,10.32,524.53,5413.05,0.93,7.65,0.03,0.02,0,0,0,0,0.44,28.77,8.96,153.42,0,-0.463909,-0.463909,0.552553,0.552553
20200201,150000,421.1,393.1,15.29,218.72,3359.27,6.4,532.47,3399.86,1.01,8.29,0.03,0.02,0,0,0,0,0.44,28.66,7.91,177.42,0,-0.045029,-0.045029,0.954986,0.954986
20200201,160000,173.55,175.57,6.52,216.55,1414.35,2.75,524.39,1441.7,1.16,9.59,0.04,0.03,0,0,0,0,0.44,27.04,4.48,173.75,0,-0.109083,-0.109083,0.891133,0.891133
20200201,170000,38.24,46.42,1.7,216.19,367.28,0.75,514.6,392.57,1.28,10.55,0.04,0.03,0,0,0,0,0.45,26.91,5.61,228.83,0,0.852244,0.852244,1.75276,1.75276
20200201,180000,3.58,10.43,0.38,216.07,70.02,0.16,344.88,82.32,1.28,10.54,0.04,0.03,0,0,0,0,0.5,21.28,5.7,159.75,0,-0.353429,-0.353429,0.653883,0.653883
20200201,190000,0,0,0.09,215.1,0,0,43.2,0,2.35,19.39,0.08,0.05,0,0,0,0,0.47,21.81,0.51,166.5,0,-0.235619,-0.235619,0.766555,0.766555
20200201,200000,0,0,0.09,215.1,0,0,42.17,0,2.03,16.72,0.07,0.05,0,0,0,0,0.46,22.25,3.72,97.5,0,-1.439897,-1.439897,0.008555,0.008555
20200201,210000,0,0,0.09,215.1,0,0,41.38,0,1.25,10.3,0.04,0.03,0,0,0,0,0.46,22.66,10.97,72.42,0,1.263967,-1.877625,1.953296,0.046704
20200201,220000,0,0,0.09,215.1,0,0,41.61,0,0.84,6.94,0.03,0.02,0,0,0,0,0.45,22.28,10.04,125.42,0,-0.952601,-0.952601,0.185074,0.185074
20200201,230000,0,0,0.09,215.1,0,0,41.96,0,0.73,6.07,0.02,0.02,0,0,0,0,0.47,22.03,10.46,114.08,0,-1.150521,-1.150521,0.087023,0.087023
