dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191122,060600,307.15,222.58,10.41,213.68,2223,3.98,568.93,2258.84,3.82,31.54,0.13,0.09,0,0,0,0,0.45,24.59,10.98,75,0
20191122,070000,527.46,459.44,20.41,213.53,4368.37,8.07,549.52,4424.86,3.1,25.54,0.1,0.07,0,0,0,0,0.44,22.32,11.73,62.58,0
20191122,080000,730.86,690.8,28.76,212.2,6103.43,11.89,521.77,6198.79,3.3,27.25,0.11,0.07,0,0,0,0,0.43,30.87,10.37,70.67,0
20191122,090000,917.61,918.27,35.28,209.63,7428.97,14.52,517.7,7528.94,2.98,24.6,0.1,0.07,0,0,0,0,0.43,33.78,12.97,107.25,0
20191122,100000,696.41,680.1,24.36,206.51,5085.77,9.4,534.01,5147.24,3.18,26.25,0.11,0.07,0,0,0,0,0.44,33.95,13.92,156.58,0
20191122,110000,860.04,871.3,29.24,208.93,6180.52,11.41,538.21,6250.91,3.06,25.26,0.1,0.07,0,0,0,0,0.44,34.2,14.56,154.91,0
20191122,120000,647.5,641.37,23.2,211.45,4955.9,9.33,528.55,5025.03,3.01,24.79,0.1,0.07,0,0,0,0,0.43,34.23,13.68,144.49,0
20191122,130000,390.44,395.4,15.94,212.19,3393.47,6.32,544.65,3476.22,2.41,19.89,0.08,0.05,0,0,0,0,0.44,31.41,22.48,91.58,0
20191122,140000,414.55,423.52,16.72,212.51,3583.13,6.88,537.92,3654.25,2.38,19.6,0.08,0.05,0,0,0,0,0.45,30.1,17.49,117.83,0
20191122,150000,59.05,75.48,2.97,211.56,626.42,1.22,533.93,651.83,3.18,26.25,0.11,0.07,0,0,0,0,0.46,26.79,5.37,121.19,0
20191122,160000,56.13,70.53,2.77,213.85,591.15,1.14,539.8,617.25,3.85,31.78,0.13,0.09,0,0,0,0,0.47,25.75,7.53,191.44,0.25
20191122,170000,20.74,29.25,1.08,214.74,226.83,0.48,502.33,250.05,3.05,25.16,0.1,0.07,0,0,0,0,0.46,24.4,13.7,221.17,0.25
20191122,180000,0.05,0,0.1,214.7,0,0,132.51,0,4.34,35.84,0.15,0.1,0,0,0,0,0.48,25.06,5.48,201,0.5
20191122,190000,0.02,0,0.1,214.7,0,0,41.01,0,8.27,68.23,0.28,0.19,0,0,0,0,0.47,24.3,0.4,200.25,1.25
20191122,200000,0,0,0.1,214.7,0,0,41.44,0,7.96,65.65,0.26,0.18,0,0,0,0,0.46,23.99,0,153.75,1.75
20191122,210000,0.02,0,0.1,214.7,0,0,40.93,0,6.62,54.58,0.22,0.15,0,0,0,0,0.47,24.08,0.55,174,2.75
20191122,220000,0.02,0,0.1,214.7,0,0,40.84,0,6.29,51.87,0.21,0.14,0,0,0,0,0.46,24.2,0.5,199.15,2.75
20191122,230000,0,0,0.1,214.7,0,0,40.21,0,5.32,43.93,0.18,0.12,0,0,0,0,0.46,24.24,1.6,16.5,0
