dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191031,000100,0,0,0,0,0,0,0,0,4.46,36.77,0.15,0.1,0,0,0,0,0.44,22.42,4.55,80.08,0,1.39766,-1.743933,1.985049,0.014951
20191031,010000,0.12,0,0,0,0,0,0,0,4.63,38.21,0.15,0.11,0,0,0,0,0.44,27.14,8.62,54.75,0,0.955568,-2.186025,1.816642,0.183358
20191031,020000,0,0,0,0,0,0,0,0,4.44,36.59,0.15,0.1,0,0,0,0,0.44,24.21,8.25,27.75,0,0.484329,-2.657264,1.465615,0.534385
20191031,030000,0,0,0,0,0,0,0,0,3.56,29.34,0.12,0.08,0,0,0,0,0.44,27.07,7.84,45,0,0.785398,-2.356194,1.707107,0.292893
20191031,040000,0,0,0,0,0,0,0,0,3.02,24.87,0.1,0.07,0,0,0,0,0.44,27.25,7.98,34.5,0,0.602139,-2.539454,1.566406,0.433594
20191031,050000,58.19,40.88,1.48,215.66,316.25,0.64,521.29,345.81,2.89,23.87,0.1,0.07,0,0,0,0,0.44,29.49,9.69,30.75,0,0.536689,-2.604904,1.511293,0.488707
20191031,060000,266.11,226.07,9.24,216.5,1995.67,3.67,554.16,2036.87,2.94,24.26,0.1,0.07,0,0,0,0,0.43,32.3,13.3,20.25,0,0.353429,-2.788163,1.346117,0.653883
20191031,070000,504.47,493.03,20.25,214.72,4343.72,8.15,541.86,4406.19,2.94,24.25,0.1,0.07,0,0,0,0,0.44,34.14,15.85,22.75,0,0.397062,-2.74453,1.386711,0.613289
20191031,080000,714.38,732.42,29.31,212.37,6224.68,12.12,522.25,6322.63,2.59,21.41,0.09,0.06,0,0,0,0,0.42,35.42,16.58,13.5,0,0.235619,-2.905973,1.233445,0.766555
20191031,090000,878.8,913.75,34.98,213.4,7445.9,15.06,505.88,7614.97,2.78,22.92,0.09,0.06,0,0,0,0,0.42,34.84,16.45,23.92,0,0.417483,-2.72411,1.405461,0.594539
20191031,100000,989.82,1037.07,37.66,215.17,8107.23,16.48,501.67,8261.12,2.84,23.4,0.09,0.06,0,0,0,0,0.42,37.36,13.83,40.08,0,0.699528,-2.442065,1.643857,0.356143
20191031,110000,1016.41,1080.65,35.42,215.6,7648.65,14.89,522.85,7804.94,2.57,21.16,0.09,0.06,0,0,0,0,0.41,37.87,10.55,67,0,1.169371,-1.972222,1.920505,0.079495
20191031,120000,874.47,923.55,32.1,214.29,6944.5,13.51,519.21,7032.14,2.53,20.87,0.08,0.06,0,0,0,0,0.41,37.72,11.74,42.63,0,0.744034,-2.397559,1.677261,0.322739
20191031,130000,673.22,734.17,27.09,213.54,5840.45,11.74,506.29,5946.02,2.32,19.17,0.08,0.05,0,0,0,0,0.42,38.34,10.2,65.25,0,1.138827,-2.002765,1.908143,0.091857
20191031,140000,571.46,582.82,22.36,212.56,4786.87,9.42,514.37,4843.8,2.25,18.59,0.08,0.05,0,0,0,0,0.42,38.15,9.2,90.75,0,-1.557706,-1.557706,8.6e-5,8.6e-5
20191031,150000,193.55,210,8.47,205.57,1744.87,3.42,518.07,1774.09,2.57,21.24,0.09,0.06,0,0,0,0,0.43,37.2,6.04,144.92,0,-0.612262,-0.612262,0.42528,0.42528
20191031,160000,34.51,48.65,1.92,207,394.38,0.82,508,418.86,3.17,26.14,0.11,0.07,0,0,0,0,0.46,32.26,12.65,218.14,0,0.665669,0.665669,1.617585,1.617585
20191031,170000,10.3,19.38,0.72,208,142.18,0.32,472.56,161.71,5.63,46.47,0.19,0.13,0,0,0,0,0.46,25.4,12.86,198,0,0.314159,0.314159,1.309017,1.309017
20191031,180100,0,0,0.09,207.6,0,0,53.05,0,4.95,40.83,0.16,0.11,0,0,0,0,0.46,23.83,8.23,195.25,0,0.266163,0.266163,1.263031,1.263031
20191031,190000,0,0,0.09,207.6,0,0,37.98,0,4.42,36.49,0.15,0.1,0,0,0,0,0.46,23.53,8.16,163.5,0,-0.287979,-0.287979,0.715985,0.715985
20191031,200000,0,0,0.09,207.6,0,0,37.34,0,4.35,35.91,0.15,0.1,0,0,0,0,0.47,26.03,11.13,135,0,-0.785398,-0.785398,0.292893,0.292893
20191031,210000,0,0,0.09,207.6,0,0,37.53,0,3.23,26.62,0.11,0.07,0,0,0,0,0.48,24.8,10.71,117.75,0,-1.086467,-1.086467,0.115012,0.115012
20191031,220000,0,0,0.09,207.6,0,0,37.17,0,3.07,25.33,0.1,0.07,0,0,0,0,0.46,24.88,19.71,60,0,1.047198,-2.094395,1.866025,0.133975
20191031,230000,0,0,0.09,212.2,0,0,37.46,0,4.18,34.52,0.14,0.09,0,0,0,0,0.45,24.37,18.91,54,0,0.942478,-2.199115,1.809017,0.19098300000000001
