dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20200111,000000,0,0,0.1,19249980708177756e28,0,0,40.2,0,5.72,47.23,0.19,0.13,0,0,0,0,0.47,25.15,10.55,87.88,0
20200111,010000,0,0,1.91,1.94,0,0,41.3,0,5.07,41.81,0.17,0.11,0,0,0,0,0.46,25.01,10.3,118.9,0
20200111,020000,0,0,1.91,1.94,0,0,43.35,0,5.13,42.32,0.17,0.12,0,0,0,0,0.46,23.74,0.35,283.67,0
20200111,030000,0,0,1.91,1.94,0,0,43,0,5.41,44.63,0.18,0.12,0,0,0,0,0.47,22.87,0,326.33,0
20200111,040000,0,0,1.91,1.94,0,0,72.6,0,5.73,47.3,0.19,0.13,0,0,0,0,0.46,23.63,0.2,328.5,0
20200111,050000,15.69,28.37,1.44,170.6,221.67,0.46,507.99,243.05,5.4,44.53,0.18,0.12,0,0,0,0,0.46,24.6,1.33,181.83,0
20200111,060000,142.82,140.63,5.82,218.09,1269.25,2.37,546.21,1299.16,5.23,43.12,0.17,0.12,0,0,0,0,0.46,24.81,8.16,125.08,0
20200111,070000,331.42,306.55,12.89,218.94,2813.33,5.25,547.79,2870.7,5.03,41.54,0.17,0.11,0,0,0,0,0.45,29.87,13.12,111.17,0
20200111,080000,538.56,495.85,20.39,218.9,4463.4,8.48,533.33,4521.15,3.6,29.71,0.12,0.08,0,0,0,0,0.44,32,14.21,169.92,0
20200111,090000,656.4,625.83,25.08,219.48,5498.43,10.67,526.08,5594.25,3.44,28.37,0.11,0.08,0,0,0,0,0.45,32.83,15.31,132.54,0
20200111,100000,886.34,856.03,31.77,220.76,7040.72,13.72,518.45,7125.69,3.32,27.41,0.11,0.07,0,0,0,0,0.44,33.61,19.51,177.08,0
20200111,110000,721.03,698.77,24.34,218.7,5401.72,10.14,531.13,5443.13,3.57,29.48,0.12,0.08,0,0,0,0,0.45,32.96,15.92,173.5,0
20200111,120000,838.23,824.18,28.19,219.56,6220.65,11.46,542.35,6316.98,3.6,29.68,0.12,0.08,0,0,0,0,0.45,33.86,17.89,203.88,0
20200111,130000,958.96,913.68,33.35,220.21,7380.02,14.6,510.09,7442.02,3.34,27.57,0.11,0.08,0,0,0,0,0.44,34.88,19.77,193,0
20200111,140000,766.4,748.3,28.52,218.54,6250.68,12.19,523.05,6389.3,3.33,27.49,0.11,0.08,0,0,0,0,0.45,34.89,19.35,196.08,0
20200111,150000,610.45,585.85,22.64,217.62,4934.78,9.62,520.25,5002.18,3.31,27.3,0.11,0.08,0,0,0,0,0.45,34.94,19.33,201.83,0
20200111,160000,139.88,139.82,5.42,213.79,1159.53,2.27,524.61,1187.08,3.38,27.89,0.11,0.08,0,0,0,0,0.44,29.17,11.15,185.92,0
20200111,170000,31.62,48.23,1.82,213.62,387.05,0.79,517.18,410.59,3.48,28.69,0.12,0.08,0,0,0,0,0.45,27.49,4.46,211.95,0
20200111,180000,0.01,2.25,0.12,213.69,11.4,0.04,290.51,20.19,4.83,39.87,0.16,0.11,0,0,0,0,0.46,27.98,7.25,120.75,0
20200111,190000,0,0,0.08,213.9,0,0,39.03,0,6.24,51.5,0.21,0.14,0,0,0,0,0.48,27.13,4.41,77.92,0
20200111,200000,0,0,0.08,213.9,0,0,38.66,0,5.43,44.83,0.18,0.12,0,0,0,0,0.47,26.24,10.66,117.33,0
20200111,210000,0,0,0.08,213.9,0,0,39.72,0,5.82,48.06,0.19,0.13,0,0,0,0,0.48,26.45,3.57,124.83,0
20200111,220000,0,0,0.08,213.9,0,0,38.68,0,4.9,40.41,0.16,0.11,0,0,0,0,0.48,23.54,13.93,154.07,0
20200111,230000,0,0,0.08,213.9,0,0,38.86,0,4.3,35.47,0.14,0.1,0,0,0,0,0.47,24.15,1.51,152.25,0
