dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191207,000000,NaN,0,0.1,216.8,0,0,45.84,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,045000,0,9.1,0.19,220.2,33.3,0.13,494.29,63.44,1.24,10.2,0.04,0.03,0,0,0,0,0.48,30.16,6.48,123.75,0
20191207,050000,0,42,1.52,219.43,329.67,0.63,556.28,357.97,1.14,9.37,0.04,0.03,0,0,0,0,0.44,27.82,5.23,202.46,0
20191207,060000,0,195.35,9.56,219.75,2099.87,3.6,594.58,2136.51,1.21,9.94,0.04,0.03,0,0,0,0,0.44,29.89,4.05,213.75,0
20191207,070000,NaN,454.63,20.81,220.84,4584.1,8.24,567.23,4662.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,080000,NaN,693.77,29.41,222.14,6535.3,12.26,542.61,6643.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,090000,NaN,878.97,35.13,222.54,7824.05,15.34,519.36,7962.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,100000,NaN,995.07,37.01,223.5,8273.3,15.64,538.45,8420.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,110000,NaN,1040.08,36.81,224.66,8272.32,15.6,539.53,8416.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20191207,120000,0,1001.17,36.8,223.86,8240.55,16.29,514.05,8368.53,2.03,16.79,0.07,0.05,0,0,0,0,0.48,26.46,1.94,210.51,0
20191207,130000,0,891.4,34.08,222.97,7601.45,15.22,507.95,7728.82,5.58,46.01,0.19,0.13,0,0,0,0,0.48,23.64,0,183.75,0
20191207,140000,0,718.52,28.52,220.64,6319.18,12.27,520.49,6385.56,6.72,55.41,0.22,0.15,0,0,0,0,0.48,21.94,0,180,0
20191207,150000,0,485.72,17.86,217.18,3886.15,7.93,492.19,3943.99,5.9,48.64,0.2,0.13,0,0,0,0,0.47,21.73,2.07,152.54,0
20191207,160000,0,226.73,4.68,214.67,1003.63,2.72,378.27,1040.21,4.43,36.56,0.15,0.1,0,0,0,0,0.47,22.31,2.55,131.25,0
20191207,170000,0,40.02,1.01,214.39,213.22,0.51,499.01,237.01,15.94,131.5,0.53,0.36,0,0,0,0,0.45,21.43,0.07,136.5,0
20191207,180000,0,0.73,0.09,213.96,2.3,0.02,227.28,7.47,8.08,66.63,0.27,0.18,0,0,0,0,0.46,21.28,0.02,156.75,0
20191207,190000,0,0,0.09,213.9,0,0,43.69,0,2.41,19.85,0.08,0.05,0,0,0,0,0.45,21.17,0.16,143.25,0
20191207,200000,0,0,0.09,213.9,0,0,43.9,0,1.94,16.04,0.06,0.04,0,0,0,0,0.45,20.1,0,225,0
20191207,210000,0,0,0.09,213.9,0,0,42.84,0,2.28,18.81,0.08,0.05,0,0,0,0,0.47,19.89,0.51,225,0
20191207,220000,0,0,0.09,213.9,0,0,43.56,0,3.38,27.86,0.11,0.08,0,0,0,0,0.48,19.55,0.11,181.53,0
20191207,230000,0,0,0.09,213.9,0,0,43.98,0,2.93,24.2,0.1,0.07,0,0,0,0,0.48,22.1,6.43,103.5,0
20191207,307800,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.99,8.14,0.04,0.02,0,0,0,0,0.45,30.5,7.32,225,0
20191207,314000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.13,9.33,0.04,0.02,0,0,0,0,0.46,30.49,4.26,191.25,0
20191207,378500,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.01,8.33,0.03,0.02,0,0,0,0,0.45,30.38,9.31,225,0
