dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191112,001500,0,23.64,0,2.42,0.08,0,0,19.93,0.05,0,0,0.46,39,12.06,0,0.09,213.3,0,0,43.71,0
20191112,003000,0,23.67,0,2.42,0.08,0,0,19.93,0.05,0,0,0.44,28.33,9.04,0,0.09,213.3,0,0,44.38,0
20191112,004500,0,23.59,0,2.24,0.07,0,0,18.48,0.05,0,0,0.44,28.33,10.11,0,0.09,213.3,0,0,44.31,0
20191112,050000,5.82,21.28,0,3.78,0.13,0,0,31.19,0.09,0,0,0.43,126,1.42,16.47,0.48,217.48,102.73,0.26,509.69,132.52
20191112,051500,39.66,22.49,0,3.79,0.13,0,0,31.27,0.09,0,0,0.45,96,4.61,29.47,0.99,218.06,213.8,0.45,532.91,239.81
20191112,053000,101.24,24.67,0,3.16,0.11,0,0,26.05,0.07,0,0,0.45,108,5.76,52.33,1.93,216.53,416.67,0.78,563.79,439.76
20191112,054500,151.21,25.43,0,3.07,0.1,0,0,25.32,0.07,0,0,0.44,135,6.21,91.53,3.49,215.04,747.4,1.37,565.85,775.21
20191112,061500,262.23,25.85,0,2.7,0.09,0,0,22.25,0.06,0,0,0.44,63,14.45,202.93,8.34,210.45,1755.33,3.1,574.77,1781.79
20191112,063000,320.29,25.66,0,2.8,0.09,0,0,23.07,0.06,0,0,0.44,93,18.44,256.53,10.8,212.72,2307.27,4.06,573.15,2326.99
20191112,064500,384.74,25.04,0,3.12,0.1,0,0,25.7,0.07,0,0,0.44,57,17.11,329.73,14.03,212.74,2983.93,5.31,572.7,3041.04
20191112,070000,449.58,25.07,0,3.14,0.1,0,0,25.86,0.07,0,0,0.45,84,13.74,401.2,17.27,210.91,3640.47,6.5,567.33,3687.65
20191112,071500,508.41,25.42,0,3.43,0.11,0,0,28.3,0.08,0,0,0.44,54,14.19,468.27,20.1,211,4240.73,7.63,563.21,4297.29
20191112,073000,563.6,26.1,0,3.31,0.11,0,0,27.32,0.08,0,0,0.43,81,14.28,533.47,23,209.81,4825.87,8.79,558.05,4905.26
20191112,074500,618,26.64,0,2.73,0.09,0,0,22.54,0.06,0,0,0.44,81,16.85,595.33,25.49,209.52,5296,9.79,556.56,5448.72
20191112,080000,670.71,27.29,0,2.19,0.07,0,0,18.03,0.05,0,0,0.44,42,18.8,651.27,26.22,210.18,5518.2,10.64,526.52,5602.17
20191112,081500,718.46,28.14,0,1.66,0.06,0,0,13.7,0.04,0,0,0.43,60,16.94,708.47,27.86,209.36,5832.2,11.56,513.33,5934.09
20191112,083000,767.9,28.43,0,1.55,0.05,0,0,12.83,0.04,0,0,0.44,54,18.44,761.53,29.79,210.06,6260.67,12.37,514.97,6370.18
20191112,084500,809.91,29.65,0,1.62,0.05,0,0,13.36,0.04,0,0,0.43,54,17.56,810.33,31.48,209.69,6607.6,13.26,508.03,6736.48
20191112,091500,888.06,31.13,0,1.72,0.06,0,0,14.15,0.04,0,0,0.46,63,13.39,894.67,34.19,210.24,7189.4,14.75,495.84,7313.64
20191112,093000,921.2,31.68,0,1.54,0.05,0,0,12.68,0.03,0,0,0.46,45,16.49,937.2,34.98,210.51,7334.6,15.4,492.5,7584.5
20191112,094500,951.86,32.36,0,1.43,0.05,0,0,11.8,0.03,0,0,0.44,66,14.19,968.07,35.89,212.49,7629,15.94,487.96,7778.08
20191112,100000,986.17,32.55,0,1.32,0.04,0,0,10.88,0.03,0,0,0.43,15,17.73,971.47,36.93,218.05,8055.93,16.39,500.42,8201.88
20191112,101500,1001.7,32.84,0,1.33,0.04,0,0,10.93,0.03,0,0,0.44,30,15.61,1022.4,38,217.15,8255.13,16.46,510.95,8410.24
20191112,103000,1018.53,33.35,0,1.31,0.04,0,0,10.8,0.03,0,0,0.43,39,15.52,1042.87,38.07,217.17,8272.8,16.02,525.76,8422.68
20191112,104500,1030.14,33.59,0,1.51,0.05,0,0,12.49,0.03,0,0,0.42,51,13.57,1060.93,37.85,218.47,8273.13,15.97,527.39,8422.42
20191112,110000,1055.32,33.46,0,1.44,0.05,0,0,11.92,0.03,0,0,0.41,48,13.57,1089.87,37.89,217.77,8254.8,15.72,534.29,8399.04
20191112,111500,1068.36,33.34,0,1.53,0.05,0,0,12.61,0.03,0,0,0.42,66,12.15,1100.33,37.61,218.47,8165.53,15.79,531.09,8385.91
20191112,113000,893.93,33.16,0,1.61,0.05,0,0,13.26,0.04,0,0,0.43,81,11.62,951.87,34.36,218.13,7484.07,14.88,514.98,7662.9
20191112,114500,944.94,33.61,0,1.62,0.06,0,0,13.33,0.04,0,0,0.43,27,10.37,960.13,34.32,217.81,7442.53,14.91,512.47,7640.93
20191112,121500,791,33.42,0,1.58,0.05,0,0,13.02,0.03,0,0,0.44,33,10.2,820.8,29.8,216.49,6456.87,12.78,513.29,6559.85
20191112,123000,713.76,34.02,0,1.54,0.05,0,0,12.73,0.04,0,0,0.44,72,7.45,712.8,27.23,216.22,5847.8,11.6,517.32,6000.91
20191112,124500,972.08,34.72,0,1.48,0.05,0,0,12.21,0.03,0,0,0.43,147,4.79,1026.93,36.38,218.85,7959.8,15.69,517.06,8112.67
20191112,130000,928.25,35.15,0,1.38,0.05,0,0,11.36,0.03,0,0,0.41,129,6.38,953.47,33.53,218.04,7321.07,15.13,494.77,7485.87
20191112,131500,835.81,34.73,0,1.43,0.05,0,0,11.83,0.03,0,0,0.42,128.57,7.41,922.73,34.3,218.13,7473.6,14.98,511.37,7660.32
20191112,133000,975.86,35.43,0,1.53,0.05,0,0,12.64,0.04,0,0,0.4,126,9.84,972.13,34.33,217.31,7467.87,14.9,512.99,7643.55
20191112,134500,378.45,34.03,0,1.64,0.05,0,0,13.54,0.04,0,0,0.43,64.29,8.93,345.47,14.47,210.67,3022.13,5.84,528.05,3083.81
20191112,140000,148.99,32.8,0,1.74,0.06,0,0,14.36,0.04,0,0,0.46,42,12.59,156.93,6.3,209.93,1321,2.6,521.93,1357.02
20191112,141500,118.33,31.93,0,1.61,0.05,0,0,13.32,0.04,0,0,0.43,66,13.12,123.87,5.08,209.54,1064.67,2.06,529.05,1089.84
20191112,143000,126.55,31.71,0,1.8,0.06,0,0,14.85,0.04,0,0,0.44,72,12.86,130.6,5.35,210.29,1122.2,2.17,529.65,1149.34
20191112,144500,78.15,30.9,0,2.2,0.07,0,0,18.19,0.05,0,0,0.44,60,12.68,84,3.38,210.46,711.53,1.38,532.65,735.06
20191112,150000,54.27,30.56,0,4.17,0.14,0,0,34.37,0.09,0,0,0.5,78,11.44,65.73,2.57,210.55,540,1.07,527.21,564.11
20191112,151500,39.01,30.48,0,2.82,0.09,0,0,23.24,0.06,0,0,0.48,58.33,13.65,51.07,1.96,211.17,412.53,0.84,518.53,435.57
20191112,153000,15.53,28.63,0,2.18,0.07,0,0,17.95,0.05,0,0,0.44,118.33,6.38,32.67,1.19,209.23,246.73,0.53,507.61,269.03
20191112,154500,19.05,27.88,0,2.2,0.07,0,0,18.14,0.05,0,0,0.44,78,2.84,38.93,1.43,210.66,297.93,0.63,516.27,325.25
20191112,160000,31.57,18.06,0,2.51,0.08,0,0,20.69,0.06,0,0,0.44,75,5.94,50,1.88,210.91,394.6,0.81,515.88,417.86
